symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
FEDERALBNK,351.3,350.67,335.77,291.17,True,5.17,True,0.26,True,0.6,True,True,True,True,93,54.1,72.1,,354.95,350.7,9
GABRIEL,1459.0,1437.46,1326.46,1116.11,True,8.62,True,0.32,True,0.6,True,True,False,False,92,55.4,73.1,,1472.67,1438.56,8
GRANULES,858.4,851.74,824.46,697.62,True,5.47,True,0.46,True,0.74,False,True,True,True,92,54.2,68.8,,865.46,853.15,8
ACMESOLAR,374.1,371.2,358.82,304.56,True,6.16,True,0.24,True,0.55,True,True,False,False,90,53.5,64.0,,379.38,371.78,8
KARURVYSYA,331.75,331.16,316.87,285.3,True,5.7,True,0.27,True,0.68,True,True,False,False,86,54.1,66.1,,336.54,330.77,8
ATHERENERG,1511.5,1386.76,1237.35,916.14,True,4.34,True,0.82,False,1.0,False,True,True,True,99,70.0,81.4,⚠️ W RSI>75,1542.54,1500.4,7
CARTRADE,2797.8,2772.48,2618.45,2317.62,True,14.97,True,0.14,True,0.58,True,False,False,False,96,53.8,63.2,,2807.3,2723.87,7
M&MFIN,390.1,380.46,351.17,322.35,True,6.0,True,0.56,True,0.89,False,True,False,False,91,59.3,70.7,,400.85,388.51,7
NYKAA,331.0,327.86,313.73,276.03,True,4.89,True,0.7,False,0.88,False,True,True,True,90,56.7,64.1,,333.23,328.22,7
TATATECH,867.9,799.7,752.81,681.04,True,2.59,True,1.17,False,1.02,False,True,True,True,87,68.8,71.3,,872.72,854.99,7
RBLBANK,385.0,378.96,367.71,330.14,True,1.71,True,0.28,True,0.66,True,False,False,False,86,59.2,66.6,,388.69,381.87,7
BAJAJ-AUTO,11700.0,11343.63,10806.28,9843.22,True,1.37,True,0.52,True,0.69,True,True,False,False,83,67.0,70.8,,11796.78,11653.34,7
CHOLAFIN,1894.4,1856.1,1779.06,1669.96,True,2.98,True,0.59,True,0.68,True,True,False,False,83,57.6,63.3,,1915.61,1883.12,7
THELEELA,510.05,497.59,480.27,445.74,True,3.22,True,0.54,True,1.0,False,True,True,True,75,59.5,63.9,,512.16,504.1,7
RRKABEL,2785.6,2638.39,2419.53,1880.16,True,2.19,True,0.31,True,0.74,False,False,False,False,98,67.4,77.3,⚠️ W RSI>75,2847.84,2762.63,6
WELCORP,1873.3,1749.92,1601.79,1226.2,True,1.2,True,0.55,True,0.79,False,False,False,False,98,74.0,87.8,⚠️ W RSI>75,1897.9,1852.45,6
NEULANDLAB,23320.0,20886.99,19263.71,16376.85,True,1.4,True,1.32,False,0.92,False,True,False,False,97,72.8,75.1,⚠️ W RSI>75,23673.65,23006.97,6
APARINDS,16691.0,15643.77,14750.8,12040.21,True,9.61,True,1.29,False,1.32,False,True,False,False,96,61.4,72.9,,17135.12,16633.35,6
KALYANKJIL,608.25,580.51,515.03,461.47,True,6.27,True,0.44,True,0.84,False,False,True,False,96,63.2,71.6,,620.32,604.4,6
HSCL,781.05,753.5,710.75,586.25,True,4.69,True,0.32,True,0.71,False,False,False,False,95,61.3,73.8,,795.29,774.37,6
REDINGTON,334.05,322.26,291.46,262.49,True,8.35,True,0.32,True,0.83,False,False,False,False,95,61.7,66.1,,348.05,332.32,6
MOTHERSON,168.3,157.49,149.26,130.51,True,2.15,True,0.79,False,0.73,False,True,False,False,94,72.5,74.4,,169.45,166.54,6
