symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ASTERDM,748.9,726.59,693.49,636.19,True,2.74,True,0.52,True,1.05,False,True,True,True,86,63.9,66.7,,759.76,744.75,8
EMCURE,1710.2,1664.29,1609.97,1461.17,True,6.55,True,0.44,True,0.56,True,False,False,False,92,57.3,58.3,,1725.52,1679.12,7
CRAFTSMAN,8536.0,8176.92,7797.64,7095.3,True,12.34,True,0.42,True,0.88,False,True,False,False,88,64.1,61.2,,8572.56,8343.15,7
GRAPHITE,748.0,729.17,695.57,620.69,True,6.78,True,1.57,False,1.5,False,True,True,True,87,57.9,61.8,,770.67,744.65,7
POWERINDIA,33360.0,32144.46,29311.23,22968.87,True,4.94,True,0.79,False,0.98,False,True,False,False,98,62.9,73.0,,33763.73,32752.22,6
ANANDRATHI,3566.7,3550.41,3412.56,3001.34,True,4.32,True,0.57,True,0.82,False,False,False,False,96,58.0,70.2,,3598.49,3527.67,6
CUMMINSIND,5254.0,5234.41,5021.56,4393.75,True,3.96,True,0.53,True,1.15,False,False,False,False,94,54.0,66.0,,5366.36,5232.76,6
ABSLAMC,1036.9,1035.78,994.5,870.71,True,7.71,True,0.59,True,1.21,False,False,False,False,90,51.5,63.1,,1043.04,980.12,6
POLYCAB,9162.5,8656.33,8180.85,7454.82,True,1.41,True,0.58,True,1.03,False,False,False,False,89,71.1,65.7,,9302.79,9080.91,6
ZYDUSWELL,509.1,501.48,478.94,440.38,True,7.84,True,0.15,True,1.15,False,False,False,False,89,56.5,66.1,,513.76,482.62,6
J&KBANK,133.32,131.41,125.65,112.19,True,8.06,True,0.37,True,1.01,False,False,False,False,88,53.8,67.8,,134.93,126.97,6
NAVINFLUOR,7075.5,6817.91,6554.92,5856.59,True,1.73,True,0.5,True,1.08,False,False,False,False,87,65.0,62.7,,7187.68,6901.09,6
VTL,613.7,597.54,568.72,495.84,True,5.15,True,0.5,True,0.9,False,False,False,False,87,58.9,75.9,⚠️ W RSI>75,616.12,589.71,6
ABCAPITAL,351.2,348.76,341.91,317.5,True,6.58,True,0.56,True,0.95,False,False,False,False,85,53.1,55.0,,354.2,346.0,6
KEI,5082.4,4966.97,4757.85,4287.54,True,4.16,True,0.8,False,1.05,False,True,False,False,85,59.3,58.8,,5185.18,5023.27,6
JSWSTEEL,1285.2,1266.22,1238.15,1170.96,True,2.19,True,1.41,False,1.22,False,True,True,True,74,57.5,58.3,,1301.0,1281.42,6
HFCL,138.17,129.36,106.66,83.82,True,11.03,True,1.25,False,1.18,False,False,False,False,99,65.1,87.1,⚠️ W RSI>75,142.64,134.8,5
MCX,3414.7,3091.43,2840.26,2260.3,True,0.95,True,1.01,False,1.19,False,False,False,False,99,78.6,79.2,⚠️ W RSI>75,3450.85,3328.17,5
ADANIPOWER,219.09,214.7,193.67,156.5,True,6.53,True,0.96,False,1.1,False,False,False,False,98,59.5,71.9,,225.22,218.08,5
GVT&D,4385.3,4376.92,4126.84,3333.99,True,9.56,True,0.67,False,1.0,False,False,False,False,98,53.1,69.2,,4534.53,4317.28,5
LAURUSLABS,1344.9,1220.58,1138.67,992.05,True,0.61,True,1.16,False,0.96,False,False,False,False,98,82.7,71.7,⚠️ D RSI>80,1354.45,1320.78,5
SCHNEIDER,1244.7,1223.97,1095.18,889.76,True,9.15,True,0.71,False,1.03,False,False,False,False,98,55.8,76.7,⚠️ W RSI>75,1262.26,1173.82,5
BHEL,401.1,374.19,332.13,279.69,True,4.02,True,0.95,False,1.01,False,False,False,False,97,69.0,79.2,⚠️ W RSI>75,404.8,390.71,5
KIRLOSENG,1660.3,1649.31,1555.41,1253.39,True,6.46,True,1.8,False,1.5,False,False,False,False,97,53.1,63.4,,1709.21,1630.57,5
WELCORP,1280.7,1246.77,1100.21,924.11,True,7.02,True,0.91,False,1.01,False,False,False,False,97,63.2,79.7,⚠️ W RSI>75,1307.81,1266.43,5
GESHIP,1715.9,1542.11,1460.25,1232.05,True,4.57,True,11.39,False,1.63,False,False,False,False,96,69.9,64.8,,1799.8,1674.82,5
NETWEB,3746.4,3929.33,3726.02,3199.01,False,16.6,False,0.45,True,0.8,False,True,True,True,96,44.6,59.9,,3859.16,3731.26,5
SCI,337.25,316.19,287.32,242.06,True,8.54,True,1.22,False,1.23,False,False,True,False,96,65.1,72.9,,351.65,332.77,5
APARINDS,12327.0,12218.85,11366.68,9477.16,True,5.35,True,0.6,False,1.11,False,False,False,False,95,55.2,68.6,,12405.39,11852.14,5
BSE,4190.8,3799.49,3452.0,2872.98,True,2.51,True,1.19,False,1.38,False,False,False,False,95,78.7,74.2,,4303.2,4114.88,5
GMDCLTD,643.85,668.38,642.98,553.31,False,16.59,False,0.45,True,0.89,False,True,True,True,95,44.7,58.6,,648.15,632.37,5
THERMAX,4416.6,4260.83,3880.12,3420.06,True,9.5,True,0.8,False,0.96,False,False,False,False,95,60.9,78.0,⚠️ W RSI>75,4503.0,4330.76,5
IDEA,13.52,11.53,10.68,9.79,True,1.17,True,1.33,False,1.38,False,False,False,False,95,82.9,65.3,⚠️ D RSI>80,13.69,12.85,5
GRANULES,766.45,717.25,672.24,591.3,True,0.87,True,0.63,False,0.97,False,False,False,False,94,74.6,71.3,,773.97,733.77,5
NLCINDIA,358.35,326.19,301.17,266.58,True,7.59,True,5.19,False,1.72,False,False,False,False,94,66.3,73.1,,367.07,348.85,5
ONESOURCE,1854.5,1756.32,1637.09,1627.5,True,17.5,False,0.52,True,1.11,False,False,True,False,94,66.3,58.5,,1872.87,1808.19,5
ADANIGREEN,1377.8,1294.93,1160.36,1031.24,True,6.34,True,1.43,False,1.36,False,False,False,False,93,67.2,70.6,,1444.44,1367.63,5
GABRIEL,1095.3,1059.41,1007.82,971.44,True,20.95,False,0.49,True,0.95,False,False,False,False,93,61.7,56.7,,1099.6,1056.04,5
