symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
WELCORP,1612.8,1570.94,1450.26,1132.94,True,5.06,True,0.6,False,1.01,False,True,True,True,97,59.7,79.0,⚠️ W RSI>75,1624.42,1598.4,7
FEDERALBNK,354.4,336.08,320.53,281.69,True,0.8,True,1.14,False,1.5,False,True,True,True,94,74.4,75.0,,355.81,351.2,7
CGCL,243.71,241.91,223.86,194.92,True,7.87,True,0.52,True,0.89,False,True,False,False,91,58.2,69.0,,247.02,240.76,7
GODREJIND,1345.6,1287.87,1190.36,1090.36,True,6.75,True,0.34,True,0.92,False,True,False,False,88,62.9,67.5,,1358.36,1328.67,7
WELSPUNLIV,164.99,163.89,155.32,138.65,True,5.7,True,0.4,True,0.81,False,True,True,True,82,54.3,65.5,,165.67,161.97,7
SYRMA,1380.0,1374.19,1279.57,991.39,True,9.07,True,0.43,True,1.0,False,False,False,False,98,53.7,70.7,,1393.39,1353.74,6
LAURUSLABS,1568.3,1526.49,1436.57,1169.61,True,1.99,True,0.59,True,0.9,False,False,False,False,97,62.0,78.1,⚠️ W RSI>75,1587.69,1559.54,6
NUVAMA,1947.2,1854.55,1722.87,1496.09,True,2.33,True,0.57,True,0.98,False,False,False,False,94,64.1,73.3,,1966.86,1853.05,6
CRAFTSMAN,9311.5,9252.45,8994.17,7901.44,True,6.19,True,0.49,True,1.22,False,False,False,False,92,54.1,66.4,,9477.47,9194.8,6
NYKAA,324.8,317.45,299.51,266.56,True,3.04,True,0.6,False,0.94,False,True,False,False,92,64.1,72.2,,328.28,322.48,6
ANANDRATHI,2049.1,2037.13,1932.94,1665.71,True,5.84,True,0.22,True,0.74,False,False,False,False,91,57.2,74.7,,2092.09,2016.58,6
MOTHERSON,145.57,144.1,140.89,125.72,True,6.07,True,0.58,True,0.97,False,False,False,False,87,54.6,62.0,,148.34,142.06,6
TITAN,4697.3,4551.99,4409.78,4127.47,True,0.75,True,0.51,True,0.63,True,False,False,False,81,71.5,64.3,,4714.51,4666.93,6
ATHERENERG,1233.2,1195.54,1088.0,832.69,True,8.31,True,0.8,False,0.89,False,False,False,False,99,60.3,75.0,,1272.77,1219.98,5
CEMPRO,1516.8,1496.45,1286.74,936.21,True,8.03,True,0.99,False,0.89,False,False,False,False,99,59.5,77.6,⚠️ W RSI>75,1591.59,1515.28,5
AEGISLOG,1368.9,1260.85,1083.58,842.92,True,4.57,True,0.69,False,0.84,False,False,False,False,98,64.5,80.0,⚠️ W RSI>75,1411.41,1340.66,5
ADANIENSOL,1683.8,1646.15,1538.98,1233.0,True,5.88,True,0.89,False,1.01,False,False,False,False,97,60.7,76.8,⚠️ W RSI>75,1731.73,1663.43,5
RRKABEL,2378.3,2324.19,2185.76,1750.72,True,6.7,True,0.85,False,1.06,False,False,False,False,97,55.8,66.5,,2470.27,2357.64,5
DATAPATTNS,4597.5,4370.84,4264.71,3579.49,True,7.23,True,2.01,False,1.66,False,False,False,False,96,56.7,63.6,,4836.53,4556.44,5
HSCL,777.65,709.71,663.0,556.72,True,5.11,True,1.46,False,1.57,False,False,False,False,96,67.9,78.8,⚠️ W RSI>75,782.78,746.35,5
J&KBANK,173.41,173.38,160.45,131.19,True,14.05,True,1.28,False,1.05,False,False,False,False,96,52.9,74.7,,180.24,171.68,5
SCHNEIDER,1341.4,1360.67,1305.12,1058.67,False,13.35,True,0.43,True,0.86,False,True,False,False,96,48.8,60.6,,1354.15,1328.67,5
BHARATFORG,2175.3,2134.56,2050.41,1750.55,True,2.51,True,0.87,False,0.89,False,False,False,False,95,60.3,75.6,⚠️ W RSI>75,2209.21,2157.04,5
CHENNPETRO,1269.6,1186.63,1137.16,985.18,True,6.23,True,2.63,False,1.33,False,False,False,False,95,61.6,67.4,,1355.35,1178.82,5
GABRIEL,1377.7,1309.06,1209.85,1061.85,True,9.36,True,4.91,False,1.65,False,False,False,False,95,60.3,69.8,,1462.46,1357.64,5
BHEL,409.6,406.28,391.89,326.76,True,8.26,True,1.23,False,0.9,False,False,False,False,93,53.0,62.3,,417.42,405.24,5
SONACOMS,719.75,677.47,637.42,559.04,True,2.66,True,1.87,False,1.18,False,False,False,False,93,75.0,73.8,,731.83,703.45,5
FLUOROCHEM,4577.2,4136.22,3908.05,3628.27,True,1.48,True,2.72,False,1.39,False,False,False,False,92,80.6,71.9,⚠️ D RSI>80,4629.62,4511.28,5
RADICO,4065.3,4010.01,3780.43,3284.43,True,3.05,True,0.88,False,1.01,False,False,False,False,92,60.4,78.6,⚠️ W RSI>75,4178.87,4048.25,5
AEGISVOPAK,294.82,271.16,245.41,230.42,True,5.35,True,1.59,False,0.85,False,False,True,False,91,65.4,66.4,,302.01,290.62,5
CUMMINSIND,5599.0,5543.01,5478.26,4835.39,True,7.45,True,0.71,False,0.91,False,False,False,False,90,53.6,62.8,,5663.66,5537.46,5
M&MFIN,370.35,330.7,316.76,310.99,True,8.13,True,5.64,False,1.65,False,False,True,False,90,73.8,63.5,,375.73,362.14,5
NAVINFLUOR,7673.5,7629.08,7373.59,6454.25,True,3.31,True,1.14,False,1.14,False,False,False,False,90,53.7,70.4,,7846.84,7642.35,5
KARURVYSYA,336.9,309.92,300.42,277.64,True,3.16,True,8.29,False,1.54,False,False,False,False,89,67.4,65.8,,341.24,334.07,5
