symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
THERMAX,4702.4,4674.67,4379.2,3669.46,True,7.34,True,0.47,True,0.77,False,True,True,True,88,54.3,71.6,,4763.76,4675.32,8
NEULANDLAB,17345.0,16929.37,16201.68,14856.23,True,12.16,True,0.51,True,1.0,False,True,False,False,89,60.5,61.3,,17467.45,17110.87,7
BOSCHLTD,40195.0,38116.2,36999.52,35844.37,True,4.17,True,0.79,False,0.83,False,True,True,True,85,69.8,59.8,,40425.38,39800.16,7
CEMPRO,1252.0,1104.99,955.27,776.49,True,0.17,True,0.17,True,0.88,False,False,False,False,99,69.7,77.9,⚠️ W RSI>75,1253.25,1179.02,6
HFCL,209.61,178.52,150.77,103.02,True,0.0,True,0.4,True,0.85,False,False,False,False,99,73.5,82.3,⚠️ W RSI>75,209.82,203.81,6
ATHERENERG,971.7,984.18,931.94,741.63,False,9.1,True,0.5,True,0.79,False,True,True,True,98,49.8,65.5,,980.18,956.99,6
WELCORP,1423.4,1371.43,1266.89,1012.12,True,0.76,True,0.49,True,0.87,False,False,False,False,97,63.1,77.8,⚠️ W RSI>75,1435.73,1384.71,6
ADANIGREEN,1502.4,1458.53,1345.12,1118.53,True,2.74,True,0.42,True,0.75,False,False,False,False,95,60.4,73.9,,1528.53,1491.61,6
ADANIENSOL,1507.4,1486.43,1386.48,1131.71,True,6.65,True,0.5,True,0.77,False,False,False,False,94,56.7,67.1,,1541.54,1495.4,6
AEGISLOG,1007.8,865.48,779.16,734.35,True,0.81,True,1.48,False,1.01,False,True,False,False,94,85.7,75.2,⚠️ D+W OB,1015.76,993.06,6
HONASA,417.4,401.7,375.29,320.51,True,4.78,True,0.31,True,0.86,False,False,False,False,92,64.3,73.9,,420.12,402.6,6
