symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CPPLUS,3800.1,3646.13,3565.48,2778.39,True,7.18,True,1.86,False,1.04,False,True,False,False,98,57.2,63.0,,3878.47,3748.25,6
APARINDS,17804.0,17593.72,16647.12,13407.81,True,7.58,True,1.11,False,1.23,False,True,False,False,95,54.2,70.2,,18161.14,17687.29,6
GRAPHITE,814.7,786.61,740.94,669.98,True,6.82,True,0.66,False,0.75,False,True,False,False,94,59.9,64.1,,825.37,802.7,6
HONASA,472.95,472.83,463.44,390.49,True,6.65,True,0.51,True,0.97,False,False,False,False,92,50.6,69.3,,492.49,469.63,6
JYOTICNC,1072.55,1017.55,941.84,860.16,True,5.47,True,2.25,False,1.29,False,True,False,False,91,61.4,65.2,,1101.1,1065.93,6
CARTRADE,3004.8,2984.04,2883.21,2525.09,True,8.68,True,0.55,True,0.98,False,False,False,False,90,52.5,65.1,,3102.1,2960.64,6
IPCALAB,1997.1,1959.02,1884.03,1668.05,True,2.01,True,0.59,True,1.1,False,False,False,False,90,60.9,71.4,,2008.91,1960.64,6
BOSCHLTD,47750.0,47664.2,45817.55,40743.66,True,4.5,True,0.48,True,0.92,False,False,False,False,85,52.9,65.1,,48128.08,47097.86,6
ACE,1241.0,1174.98,1118.93,1015.2,True,2.13,True,0.85,False,0.88,False,True,True,True,83,69.2,65.8,,1255.65,1232.77,6
SPLPETRO,879.9,811.58,766.6,723.92,True,8.83,True,1.67,False,1.11,False,True,True,True,76,73.2,65.4,,888.84,869.23,6
WELCORP,2692.2,2552.63,2238.91,1539.61,True,5.07,True,1.18,False,1.07,False,False,False,False,99,61.3,78.7,⚠️ W RSI>75,2802.8,2672.32,5
LAURUSLABS,2026.2,1942.44,1828.29,1437.18,True,1.42,True,0.7,False,0.82,False,False,False,False,98,67.3,81.6,⚠️ W RSI>75,2057.36,2017.98,5
SYRMA,1698.6,1603.75,1501.99,1186.33,True,5.84,True,2.31,False,1.15,False,False,False,False,98,63.9,77.5,⚠️ W RSI>75,1738.94,1684.41,5
WELSPUNLIV,222.32,207.55,190.45,156.58,True,4.58,True,0.96,False,1.07,False,False,False,False,98,74.3,80.0,⚠️ W RSI>75,229.03,216.97,5
AEGISLOG,1369.7,1357.09,1295.98,1016.37,True,10.4,True,1.06,False,1.28,False,False,False,False,97,52.5,67.3,,1407.21,1347.05,5
PAYTM,1735.5,1732.12,1597.51,1331.52,True,6.47,True,0.74,False,0.9,False,False,False,False,97,53.6,69.9,,1786.48,1728.57,5
REDINGTON,406.4,384.19,351.62,287.92,True,3.12,True,0.73,False,1.13,False,False,False,False,97,64.8,78.2,⚠️ W RSI>75,410.21,395.2,5
SONACOMS,816.3,799.96,771.87,640.92,True,3.28,True,1.18,False,1.13,False,False,False,False,97,56.3,73.0,,837.84,813.89,5
DIVISLAB,9602.0,9259.94,8678.37,7349.84,True,1.42,True,1.0,False,0.82,False,False,False,False,96,66.9,81.9,⚠️ W RSI>75,9749.74,9530.46,5
FINCABLES,1480.0,1363.59,1256.31,1047.88,True,1.2,True,0.69,False,0.73,False,False,False,False,96,68.5,71.9,,1492.39,1448.65,5
MCX,3427.7,3256.52,3119.48,2724.58,True,1.42,True,1.01,False,1.02,False,False,False,False,96,64.5,68.0,,3480.48,3347.75,5
KALYANKJIL,573.6,589.49,568.36,496.52,False,11.25,True,0.17,True,0.59,True,False,False,False,95,43.1,56.1,,589.19,569.78,5
SAILIFE,1594.9,1562.61,1470.09,1201.77,True,6.02,True,0.7,False,0.8,False,False,False,False,95,59.3,80.5,⚠️ W RSI>75,1651.45,1587.41,5
NAVINFLUOR,8461.0,8441.6,8210.67,7155.07,True,5.46,True,0.66,False,1.11,False,False,False,False,94,52.2,76.9,⚠️ W RSI>75,8568.06,8391.6,5
WOCKPHARMA,2287.7,2120.88,2017.22,1746.8,True,5.56,True,1.91,False,1.12,False,False,True,False,94,64.8,66.6,,2336.83,2262.74,5
ACMESOLAR,446.65,421.44,397.65,332.65,True,6.34,True,2.64,False,1.49,False,False,False,False,93,65.6,72.9,,459.91,443.71,5
BHEL,415.35,424.77,417.93,360.69,False,6.98,True,0.57,True,0.92,False,True,False,False,93,45.3,57.2,,423.07,414.93,5
IIFL,617.55,616.62,604.99,544.32,True,12.4,True,0.72,False,0.76,False,False,True,False,93,50.4,61.6,,632.08,614.68,5
ENGINERSIN,296.65,272.99,257.77,231.13,True,3.36,True,2.95,False,1.33,False,False,True,False,92,68.8,67.0,,305.96,294.7,5
PTCIL,21820.0,22254.99,20952.98,18444.17,False,9.55,True,0.47,True,0.67,True,False,False,False,92,48.8,69.7,,22397.37,21608.37,5
RADICO,4481.3,4479.44,4377.19,3731.85,True,5.6,True,1.02,False,1.31,False,False,True,False,92,50.6,73.0,,4602.7,4470.52,5
RBLBANK,412.75,407.18,392.81,349.76,True,3.92,True,1.1,False,1.4,False,False,False,False,91,55.4,67.9,,423.62,408.69,5
VIJAYA,1526.5,1503.71,1453.01,1260.88,True,4.21,True,0.87,False,1.16,False,False,True,False,91,55.1,70.7,,1572.97,1518.98,5
ABDL,712.15,639.45,624.58,579.46,True,1.36,True,5.47,False,1.52,False,False,False,False,90,75.2,60.6,,722.72,649.35,5
GRANULES,853.0,865.1,850.86,737.17,False,7.65,True,0.58,True,0.75,False,True,False,False,90,47.0,63.9,,867.87,849.7,5
AUROPHARMA,1716.0,1681.36,1636.14,1450.32,True,1.38,True,1.1,False,0.92,False,False,False,False,89,58.6,73.7,,1741.74,1708.29,5
CARBORUNIV,1296.5,1141.53,1113.99,1015.86,True,5.29,True,9.88,False,1.63,False,False,False,False,88,73.7,56.2,,1370.27,1255.84,5
DATAPATTNS,4395.5,4545.07,4515.22,3915.93,False,12.09,True,0.45,True,0.8,False,True,False,False,88,43.1,54.2,,4468.46,4366.43,5
APLAPOLLO,2184.8,2166.23,2084.2,1943.24,True,4.7,True,1.01,False,1.05,False,False,False,False,87,54.6,64.7,,2207.1,2156.04,5
ANANDRATHI,2167.4,2190.47,2138.39,1862.15,False,4.45,True,1.74,False,1.05,False,True,True,True,87,46.2,71.9,,2187.18,2159.34,5
CAPLIPOINT,2867.4,2708.36,2612.03,2257.33,True,4.1,True,2.19,False,1.1,False,False,False,False,87,64.1,70.1,,2992.99,2767.23,5
MOTHERSON,162.5,162.77,159.31,138.8,False,6.22,True,0.81,False,0.8,False,True,True,True,87,50.2,63.5,,164.96,162.34,5
BELRISE,243.63,236.17,234.2,210.66,True,8.94,True,1.21,False,1.32,False,False,False,False,85,59.7,59.7,,250.86,241.97,5
