symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CARTRADE,2796.9,2774.81,2625.44,2326.64,True,15.0,True,0.14,True,0.57,True,True,True,True,95,53.8,63.4,,2805.3,2769.63,9
MOTHERSON,168.06,158.49,150.0,130.94,True,2.29,True,0.59,True,0.6,True,True,False,False,94,72.0,74.8,,169.51,167.41,8
ANANDRATHI,2176.0,2104.82,2014.99,1735.18,True,2.42,True,0.55,True,1.07,False,True,True,True,90,68.9,78.2,⚠️ W RSI>75,2202.2,2165.73,8
HSCL,787.4,756.73,713.76,592.03,True,3.92,True,0.33,True,0.65,True,False,True,False,94,62.7,70.2,,790.69,775.67,7
MINDACORP,725.15,709.27,678.7,603.45,True,5.7,True,4.23,False,1.4,False,True,True,True,94,58.3,66.1,,733.28,719.28,7
SHRIRAMFIN,1122.0,1092.29,1050.14,952.04,True,2.75,True,0.55,True,0.68,True,False,False,False,94,60.4,63.0,,1130.83,1111.09,7
DATAPATTNS,4528.7,4441.19,4354.54,3706.21,True,8.42,True,0.46,True,0.66,True,False,True,False,92,54.3,60.8,,4564.56,4456.14,7
IIFL,630.05,603.7,565.77,520.36,True,5.97,True,0.5,True,0.77,False,True,False,False,92,68.6,70.2,,635.53,624.38,7
GABRIEL,1442.5,1437.94,1331.02,1123.14,True,9.66,True,0.29,True,0.57,True,False,False,False,91,53.5,69.0,,1470.97,1418.78,7
M&MFIN,388.9,381.27,352.65,323.2,True,6.29,True,0.48,True,0.76,False,True,False,False,91,58.6,68.4,,394.84,385.61,7
OFSS,11789.0,11525.55,10963.28,9279.57,True,1.59,True,0.56,True,0.81,False,True,False,False,89,58.6,68.9,,11931.92,11730.26,7
POWERINDIA,35450.0,33747.41,33252.86,28444.92,True,8.6,True,0.76,False,0.93,False,True,True,True,88,60.3,61.9,,35885.85,35354.61,7
