symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
HFCL,214.24,205.66,194.82,135.8,True,6.65,True,0.69,False,0.87,False,True,True,True,99,56.5,68.6,,216.02,209.04,7
MOTHERSON,169.26,153.68,146.82,129.15,True,1.59,True,2.14,False,1.45,False,True,True,True,95,76.4,68.6,,170.2,167.27,7
SHRIRAMFIN,1129.9,1076.97,1037.42,942.4,True,2.06,True,1.06,False,0.99,False,True,True,True,94,64.1,65.3,,1136.94,1120.08,7
GABRIEL,1501.4,1436.81,1317.85,1108.62,True,6.16,True,0.65,False,0.84,False,True,True,True,93,60.0,76.6,⚠️ W RSI>75,1510.51,1463.63,7
OFSS,11896.0,11445.34,10838.44,9191.6,True,0.69,True,0.55,True,0.65,True,False,False,False,92,65.0,69.4,,11979.97,11663.32,7
RADICO,4545.0,4320.47,4032.36,3413.09,True,0.99,True,1.01,False,0.99,False,True,True,True,92,73.5,80.1,⚠️ W RSI>75,4570.87,4503.49,7
ABB,7611.5,7392.93,7156.57,6409.79,True,2.82,True,0.49,True,0.59,True,False,True,False,87,63.5,63.7,,7721.71,7553.94,7
LAURUSLABS,1858.0,1736.37,1585.38,1248.54,True,0.68,True,0.76,False,0.67,True,False,True,False,98,80.0,86.8,⚠️ W RSI>75,1860.86,1831.27,6
NETWEB,4859.8,4597.35,4453.83,3792.73,True,7.27,True,0.67,False,1.04,False,True,False,False,97,61.7,62.3,,4944.94,4787.71,6
FEDERALBNK,354.55,351.9,335.7,290.76,True,4.61,True,0.35,True,0.85,False,False,False,False,94,56.3,75.7,⚠️ W RSI>75,357.56,351.85,6
HONASA,467.3,459.84,439.65,365.11,True,4.89,True,0.46,True,0.87,False,False,False,False,94,58.6,72.7,,482.03,464.54,6
GRANULES,861.0,847.79,820.34,694.2,True,5.19,True,0.5,True,1.02,False,False,True,False,93,55.5,66.1,,874.62,851.65,6
KALYANKJIL,602.2,571.41,503.39,455.61,True,7.2,True,0.86,False,1.08,False,True,False,False,93,63.5,65.2,,609.61,594.11,6
HSCL,755.5,746.15,702.68,579.84,True,7.81,True,0.32,True,0.73,False,False,False,False,92,55.4,71.6,,778.28,750.3,6
M&MFIN,398.8,377.47,347.42,320.53,True,3.9,True,0.57,True,0.91,False,False,True,False,92,63.2,70.0,,414.41,396.7,6
AIAENG,4781.6,4696.42,4599.23,4102.8,True,7.69,True,0.45,True,1.06,False,False,False,False,91,57.5,64.8,,4890.79,4758.74,6
ANANDRATHI,2158.0,2067.57,1989.2,1718.35,True,0.84,True,0.51,True,0.98,False,False,False,False,91,70.1,73.0,,2163.16,2115.08,6
IIFL,619.25,590.36,554.49,516.29,True,7.58,True,0.44,True,0.72,False,False,False,False,91,67.9,67.6,,630.88,615.33,6
LTF,315.4,311.86,304.24,280.92,True,6.85,True,0.55,True,1.02,False,False,False,False,89,55.1,62.8,,316.32,309.99,6
CRAFTSMAN,10294.0,9905.47,9432.9,8148.32,True,4.35,True,0.39,True,1.01,False,False,True,False,88,64.0,71.6,,10414.4,10200.79,6
KARURVYSYA,334.2,329.72,314.51,283.66,True,5.0,True,0.29,True,0.81,False,False,False,False,88,58.0,65.0,,335.79,329.92,6
COFORGE,1819.0,1672.33,1554.68,1510.45,True,7.94,True,0.61,False,0.79,False,True,False,False,87,75.1,66.6,,1837.84,1807.99,6
CAPLIPOINT,2629.6,2570.83,2451.67,2118.5,True,2.57,True,0.45,True,0.74,False,False,True,False,86,57.6,71.2,,2662.56,2602.0,6
RBLBANK,389.7,377.71,366.73,329.64,True,0.76,True,0.51,True,0.8,False,False,False,False,86,63.2,68.1,,391.39,384.86,6
AUROPHARMA,1658.0,1588.38,1542.17,1371.68,True,0.83,True,1.04,False,1.24,False,True,True,True,84,64.4,67.3,,1659.66,1638.26,6
IDFCFIRSTB,84.27,83.29,79.9,75.58,True,4.78,True,0.39,True,0.57,True,False,False,False,80,59.1,68.8,,85.04,83.99,6
BAJFINANCE,1093.3,1081.41,1029.05,969.21,True,7.06,True,0.8,False,1.04,False,True,True,True,79,55.4,70.8,,1102.6,1085.21,6
LALPATHLAB,1949.9,1840.88,1735.83,1566.85,True,1.2,True,0.52,True,0.79,False,True,False,False,77,75.7,72.2,,1957.06,1915.18,6
JSWINFRA,341.85,329.79,317.81,293.26,True,3.92,True,0.54,True,0.96,False,True,False,False,76,60.1,62.5,,346.35,339.31,6
PPLPHARMA,214.19,195.98,183.34,174.94,True,1.97,True,0.86,False,0.91,False,True,True,True,74,79.5,71.5,,218.07,212.77,6
HEG,678.25,644.02,604.02,563.31,True,2.83,True,0.75,False,0.74,False,True,True,True,72,68.3,65.4,,687.64,673.33,6
DIXON,14023.0,13905.24,13184.83,12729.26,True,24.08,False,0.45,True,0.68,True,True,True,True,53,56.3,65.3,,14212.2,13996.99,6
