symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
AUROPHARMA,1679.8,1652.16,1607.4,1427.31,True,2.17,True,0.68,False,0.99,False,True,True,True,91,57.0,70.3,,1683.08,1653.84,7
IPCALAB,1968.5,1928.01,1843.18,1641.03,True,1.65,True,0.34,True,0.65,True,False,False,False,91,64.4,68.5,,1997.0,1956.44,7
LALPATHLAB,1909.0,1905.15,1839.8,1641.05,True,4.02,True,0.55,True,1.06,False,True,True,True,79,53.6,66.5,,1926.52,1892.01,7
HFCL,233.69,233.38,219.07,155.94,True,8.96,True,0.4,True,1.16,False,False,False,False,99,52.0,70.6,,237.54,222.03,6
LAURUSLABS,1969.0,1876.92,1757.38,1379.36,True,0.65,True,0.57,True,1.11,False,False,False,False,98,67.8,73.8,,1983.78,1916.18,6
BHEL,431.0,425.18,415.05,354.77,True,3.47,True,0.45,True,1.03,False,False,False,False,95,55.3,65.9,,433.43,417.78,6
KALYANKJIL,601.15,597.73,559.89,487.8,True,6.99,True,0.3,True,1.07,False,False,False,False,94,53.5,67.0,,610.61,588.46,6
GLAND,2922.3,2879.45,2702.89,2246.17,True,3.93,True,1.12,False,1.11,False,True,False,False,93,58.7,79.0,⚠️ W RSI>75,2953.05,2879.12,6
NAVINFLUOR,8543.5,8485.03,8127.02,7030.24,True,4.54,True,0.59,True,0.95,False,False,False,False,92,55.3,70.6,,8708.2,8478.01,6
HONASA,471.15,472.95,460.23,384.5,False,7.01,True,0.47,True,0.8,False,True,True,True,91,50.0,68.9,,478.63,469.53,6
MOTHERSON,164.45,163.75,158.16,136.72,True,5.09,True,0.54,True,0.98,False,False,False,False,90,54.0,67.1,,165.75,160.55,6
CARTRADE,3087.9,2990.31,2832.17,2457.88,True,6.16,True,0.44,True,1.14,False,False,False,False,89,58.8,67.5,,3108.31,2979.12,6
NYKAA,344.5,336.75,326.39,287.66,True,1.44,True,0.58,True,0.82,False,False,False,False,89,59.3,68.6,,344.84,338.71,6
WOCKPHARMA,2179.4,2039.16,1953.3,1718.28,True,10.03,True,2.44,False,1.17,False,True,False,False,88,64.4,67.3,,2239.24,2165.13,6
ACMESOLAR,402.3,397.33,381.28,323.96,True,6.55,True,0.52,True,0.84,False,False,False,False,87,55.3,65.6,,408.31,389.21,6
BALRAMCHIN,691.4,681.42,644.11,563.14,True,11.47,True,0.76,False,0.65,True,False,False,False,87,54.2,66.3,,709.71,686.31,6
CAPLIPOINT,2754.9,2661.39,2558.4,2220.97,True,4.25,True,0.96,False,1.04,False,True,True,True,83,59.2,73.1,,2792.89,2713.28,6
ATHERENERG,1656.0,1567.75,1424.21,1033.53,True,5.05,True,0.78,False,0.88,False,False,False,False,99,64.1,79.5,⚠️ W RSI>75,1675.17,1613.88,5
WELCORP,2676.6,2413.21,2067.78,1439.84,True,3.89,True,0.92,False,0.95,False,False,True,False,99,73.0,94.6,⚠️ W RSI>75,2764.56,2655.84,5
CPPLUS,3825.5,3673.97,3542.39,2699.53,True,6.56,True,0.77,False,1.03,False,False,False,False,98,60.3,68.4,,3903.9,3771.22,5
AEGISLOG,1353.6,1301.24,1254.17,983.01,True,9.63,True,0.62,False,1.08,False,False,False,False,98,56.1,61.1,,1365.96,1286.41,5
CHENNPETRO,1572.9,1438.14,1322.24,1076.48,True,6.24,True,1.6,False,1.44,False,False,False,False,98,67.6,78.5,⚠️ W RSI>75,1679.18,1561.54,5
REDINGTON,393.7,363.46,331.78,281.05,True,2.37,True,1.23,False,0.94,False,False,True,False,98,71.0,71.3,,397.25,383.82,5
APARINDS,17500.0,17045.39,16048.15,12950.04,True,4.9,True,0.75,False,0.97,False,False,False,False,97,58.0,72.9,,17575.56,16669.31,5
PAYTM,1807.5,1651.06,1509.37,1286.11,True,1.77,True,1.27,False,1.2,False,False,False,False,97,70.8,76.0,⚠️ W RSI>75,1841.84,1725.07,5
SYRMA,1589.3,1502.6,1427.83,1136.85,True,4.26,True,0.94,False,1.38,False,False,False,False,97,64.3,67.9,,1609.81,1554.54,5
WELSPUNLIV,207.68,196.02,180.1,152.13,True,3.85,True,0.79,False,0.94,False,False,False,False,97,71.5,77.4,⚠️ W RSI>75,209.11,203.32,5
