symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
SAILIFE,1206.8,1174.6,1115.58,973.6,True,3.01,True,0.47,True,0.92,False,True,True,True,86,60.5,76.5,⚠️ W RSI>75,1219.82,1196.0,8
BELRISE,239.24,225.49,215.68,182.06,True,2.59,True,0.82,False,1.08,False,True,True,True,97,65.2,70.0,,241.3,236.86,7
WELCORP,1397.4,1365.96,1260.5,1008.16,True,2.07,True,0.4,True,0.76,False,True,False,False,96,59.6,79.8,⚠️ W RSI>75,1411.41,1382.82,7
CRAFTSMAN,9500.0,8998.06,8509.77,7473.61,True,2.44,True,0.64,False,0.95,False,True,True,True,94,67.5,71.3,,9637.63,9448.04,7
AEGISLOG,1006.9,850.5,769.83,731.92,True,0.9,True,4.4,False,1.24,False,True,True,True,93,85.6,72.8,⚠️ D RSI>80,1012.96,989.01,7
CUMMINSIND,5858.0,5656.28,5411.25,4641.35,True,3.97,True,0.57,True,0.7,False,True,False,False,92,62.9,69.4,,5892.89,5810.18,7
NEULANDLAB,17220.0,16885.61,16155.01,14847.91,True,12.8,True,0.54,True,0.98,False,True,False,False,88,58.8,61.6,,17358.34,16943.04,7
VIJAYA,1305.6,1283.22,1211.53,1079.79,True,8.56,True,0.67,False,0.84,False,True,True,True,87,56.2,65.0,,1331.33,1295.0,7
TATATECH,753.7,722.94,669.73,639.69,True,2.39,True,0.59,True,0.8,False,True,True,True,81,63.7,68.1,,765.76,751.05,7
SONACOMS,605.05,596.62,581.69,528.45,True,2.69,True,0.55,True,0.85,False,True,True,True,74,56.0,62.4,,607.86,599.2,7
CEMPRO,1192.4,1089.51,943.16,772.52,True,4.93,True,0.22,True,0.93,False,False,False,False,99,65.8,74.5,,1237.24,1173.92,6
HFCL,199.63,175.24,148.36,102.05,True,4.47,True,0.35,True,0.83,False,False,False,False,99,70.1,78.8,⚠️ W RSI>75,199.83,194.37,6
IDEA,15.01,14.2,12.87,10.65,True,2.15,True,1.03,False,1.09,False,True,False,False,98,68.0,75.5,⚠️ W RSI>75,15.1,14.8,6
ADANIGREEN,1506.8,1453.91,1338.7,1115.94,True,2.46,True,0.38,True,0.78,False,False,False,False,97,61.2,73.1,,1521.52,1463.54,6
ADANIENSOL,1523.3,1484.22,1381.54,1128.98,True,5.67,True,0.46,True,0.76,False,False,False,False,95,59.4,68.2,,1541.54,1482.02,6
BHEL,405.9,391.6,370.15,304.33,True,4.47,True,0.5,True,0.95,False,False,False,False,95,59.1,66.1,,409.86,390.96,6
POLYCAB,9952.5,9513.79,8998.86,7895.05,True,0.61,True,0.78,False,1.03,False,True,False,False,92,70.2,68.6,,10024.01,9895.09,6
ANANDRATHI,1805.3,1770.31,1744.44,1553.34,True,3.14,True,0.55,True,0.96,False,False,False,False,91,59.7,63.1,,1858.36,1781.12,6
HONASA,406.5,400.04,373.58,319.69,True,7.27,True,0.37,True,0.76,False,False,False,False,91,58.9,72.1,,408.76,399.1,6
KEI,5630.5,5321.4,5094.62,4503.49,True,0.96,True,0.67,False,1.16,False,True,False,False,89,65.2,67.9,,5690.68,5574.42,6
THERMAX,4696.3,4671.75,4366.01,3662.32,True,7.46,True,0.57,True,0.85,False,False,False,False,89,54.0,71.5,,4893.89,4634.16,6
ACMESOLAR,331.9,327.33,306.18,269.21,True,9.02,True,0.66,False,0.91,False,True,False,False,88,56.3,65.4,,339.34,326.67,6
USHAMART,490.8,489.68,472.8,431.19,True,6.96,True,0.33,True,0.79,False,False,False,False,88,52.6,62.4,,500.5,487.91,6
FEDERALBNK,320.45,306.45,295.93,266.47,True,1.1,True,0.61,False,0.85,False,True,False,False,87,71.5,65.6,,324.32,319.68,6
NAVINFLUOR,7303.5,7132.66,6902.73,6124.6,True,2.83,True,0.68,False,0.85,False,True,False,False,85,60.7,63.2,,7395.39,7244.25,6
CAPLIPOINT,2359.4,2184.17,2009.32,1900.96,True,3.59,True,0.63,False,1.02,False,True,True,True,84,73.3,71.8,,2384.58,2336.46,6
SAMMAANCAP,174.4,172.07,162.36,150.16,True,9.61,True,0.54,True,0.9,False,True,False,False,81,55.4,59.6,,177.39,172.76,6
AUBANK,1025.35,996.36,988.25,927.66,True,5.02,True,0.87,False,1.2,False,True,True,True,77,59.1,56.6,,1029.48,1015.58,6
TIINDIA,3256.5,3118.79,2990.4,2837.23,True,4.7,True,0.57,True,1.04,False,True,False,False,76,62.3,63.2,,3294.19,3224.57,6
EMCURE,1753.2,1719.39,1678.35,1512.62,True,4.2,True,0.64,False,0.96,False,True,True,True,74,56.1,65.9,,1759.76,1723.97,6
PREMIERENE,1057.7,1049.1,1008.6,950.43,True,6.79,True,0.52,True,1.01,False,True,False,False,71,55.8,58.1,,1063.36,1045.95,6
JSWSTEEL,1293.9,1285.15,1267.6,1193.45,True,2.57,True,0.54,True,0.95,False,True,False,False,70,53.9,62.3,,1298.3,1282.82,6
