symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
WELSPUNLIV,214.66,198.82,183.09,153.46,True,0.62,True,0.57,True,1.16,False,True,False,False,97,71.4,75.2,⚠️ W RSI>75,216.22,211.25,7
ATHERENERG,1640.0,1578.77,1455.37,1061.57,True,5.96,True,0.58,True,0.93,False,False,False,False,99,59.4,78.1,⚠️ W RSI>75,1641.64,1546.55,6
BHEL,439.9,425.29,416.85,357.66,True,1.48,True,0.59,True,1.05,False,False,False,False,95,58.7,68.4,,440.34,426.82,6
HONASA,479.55,472.04,461.22,386.71,True,5.35,True,0.55,True,1.13,False,False,False,False,93,54.5,63.9,,481.98,457.64,6
NAVINFLUOR,8590.0,8432.49,8167.32,7102.33,True,4.02,True,0.57,True,1.13,False,False,False,False,93,56.3,68.3,,8691.18,8223.27,6
CUB,235.79,228.11,221.51,203.29,True,5.25,True,0.49,True,0.89,False,False,False,False,92,60.1,63.7,,239.19,231.37,6
RADICO,4535.4,4466.94,4355.22,3689.97,True,4.46,True,0.57,True,1.11,False,False,False,False,92,55.1,68.0,,4539.94,4376.62,6
AUROPHARMA,1734.0,1662.73,1620.01,1441.76,True,0.0,True,0.57,True,1.02,False,False,False,False,91,63.2,64.9,,1735.73,1674.42,6
OFSS,11896.0,11790.21,11505.99,9807.12,True,5.14,True,0.5,True,0.98,False,False,False,False,91,53.6,65.7,,11907.9,11503.48,6
RBLBANK,415.9,402.36,388.66,346.8,True,1.07,True,0.42,True,0.98,False,False,False,False,89,65.5,68.4,,416.32,404.6,6
RKFORGE,724.1,712.58,686.58,610.19,True,6.3,True,0.25,True,0.94,False,False,False,False,87,54.8,64.8,,728.73,704.74,6
WELCORP,2660.1,2458.48,2151.07,1494.23,True,4.48,True,1.26,False,1.29,False,False,False,False,99,64.5,92.1,⚠️ W RSI>75,2681.38,2470.13,5
AEGISLOG,1415.4,1327.79,1274.58,999.95,True,5.5,True,0.64,False,0.92,False,False,False,False,98,60.3,65.6,,1431.13,1358.64,5
LAURUSLABS,1954.0,1898.65,1788.52,1409.38,True,1.41,True,0.7,False,1.09,False,False,False,False,98,61.9,76.3,⚠️ W RSI>75,1983.98,1952.05,5
PAYTM,1849.9,1708.36,1565.42,1314.01,True,0.3,True,1.26,False,1.13,False,False,False,False,98,67.3,81.3,⚠️ W RSI>75,1851.75,1763.24,5
PFOCUS,344.35,307.56,291.9,259.56,True,6.17,True,2.17,False,1.04,False,False,False,False,98,73.8,59.0,,347.6,334.57,5
SYRMA,1728.9,1547.8,1464.51,1167.31,True,1.99,True,3.02,False,1.6,False,False,False,False,98,70.4,75.9,⚠️ W RSI>75,1765.76,1610.39,5
ACUTAAS,3440.3,3293.17,3262.57,2731.88,True,7.94,True,0.71,False,1.07,False,False,False,False,97,58.6,63.2,,3465.46,3299.2,5
APARINDS,18858.0,17310.92,16378.39,13253.23,True,1.16,True,0.91,False,1.34,False,False,False,False,97,65.6,75.7,⚠️ W RSI>75,19099.08,17727.26,5
