symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ATHERENERG,1439.4,1417.51,1284.0,947.0,True,8.9,True,0.39,True,0.69,True,True,False,False,99,57.7,71.9,,1469.17,1428.57,8
SYRMA,1458.1,1441.24,1372.6,1084.29,True,5.41,True,0.58,True,0.87,False,True,True,True,97,55.3,75.7,⚠️ W RSI>75,1469.07,1440.56,8
NEULANDLAB,22948.0,21993.61,20156.83,16797.18,True,3.91,True,0.58,True,0.65,True,True,False,False,96,63.8,82.8,⚠️ W RSI>75,23067.04,22614.36,8
HONASA,485.5,474.58,453.86,375.85,True,4.77,True,0.38,True,0.75,False,True,True,True,91,58.7,74.5,,491.69,482.67,8
KALYANKJIL,612.6,592.51,536.76,473.5,True,5.6,True,0.28,True,0.69,True,False,False,False,97,62.9,66.4,,625.93,603.65,7
ANANDRATHI,2164.4,2135.19,2047.59,1758.58,True,2.94,True,0.35,True,0.87,False,True,False,False,90,60.3,80.3,⚠️ W RSI>75,2175.17,2149.15,7
NAVINFLUOR,8209.0,8072.89,7768.62,6784.78,True,6.46,True,0.46,True,0.68,True,False,False,False,89,57.0,68.1,,8230.72,8081.91,7
TITAN,5124.8,4982.87,4758.05,4304.86,True,0.84,True,0.46,True,0.64,True,False,False,False,88,71.5,71.1,,5129.92,5047.65,7
VIJAYA,1483.4,1446.27,1383.12,1199.73,True,5.7,True,0.38,True,0.67,True,False,False,False,86,60.8,71.2,,1501.3,1446.75,7
EICHERMOT,8055.0,7931.41,7691.4,7198.19,True,1.35,True,0.51,True,0.82,False,True,True,True,79,62.9,62.0,,8078.07,7976.02,7
UNITDSPR,1550.0,1515.11,1451.38,1371.24,True,0.86,True,0.59,True,0.98,False,True,True,True,76,63.8,65.2,,1557.76,1540.66,7
RRKABEL,2801.2,2747.94,2530.95,1952.01,True,6.12,True,0.55,True,1.14,False,False,False,False,98,59.1,81.2,⚠️ W RSI>75,2898.1,2784.01,6
