symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ABDL,622.3,599.8,565.37,519.91,True,9.92,True,0.48,True,0.75,False,True,False,False,95,63.6,62.8,,629.53,617.73,7
MAHABANK,88.71,85.52,80.53,68.12,True,2.73,True,0.5,True,0.72,False,True,False,False,92,65.3,74.1,,89.49,87.91,7
HFCL,215.0,188.29,159.23,107.03,True,2.31,True,0.47,True,1.08,False,False,False,False,99,71.9,85.0,⚠️ W RSI>75,215.21,209.3,6
ATHERENERG,998.75,986.18,940.45,751.78,True,6.57,True,0.49,True,0.71,False,False,False,False,98,54.4,66.5,,1015.01,987.21,6
CEMPRO,1213.4,1145.75,995.88,796.32,True,6.05,True,0.23,True,0.92,False,False,False,False,98,62.8,79.0,⚠️ W RSI>75,1248.65,1203.8,6
ACUTAAS,3300.0,3141.45,2912.36,2225.16,True,4.19,True,0.56,True,0.71,False,False,False,False,97,64.8,81.8,⚠️ W RSI>75,3318.31,3211.98,6
ADANIGREEN,1526.1,1481.28,1372.14,1135.5,True,1.98,True,0.6,False,0.97,False,True,False,False,97,60.5,74.3,,1552.55,1517.08,6
ADANIPOWER,229.27,227.7,217.11,174.02,True,9.81,True,0.55,True,0.79,False,False,True,False,96,53.3,70.1,,232.72,228.42,6
LAURUSLABS,1450.0,1400.19,1313.3,1088.53,True,2.85,True,1.21,False,1.11,False,True,False,False,96,64.5,73.2,,1465.06,1437.16,6
ADANIENSOL,1507.8,1493.58,1404.56,1144.85,True,6.63,True,0.47,True,0.87,False,False,False,False,95,55.1,69.9,,1532.53,1499.0,6
BHEL,402.7,397.13,376.65,308.96,True,5.22,True,0.66,False,0.93,False,True,False,False,94,55.1,72.5,,408.71,400.7,6
WOCKPHARMA,1965.2,1922.29,1757.25,1515.58,True,18.87,False,0.36,True,0.52,True,False,False,False,93,57.5,70.9,,2015.01,1949.05,6
DEEPAKFERT,1566.4,1510.0,1393.22,1288.14,True,11.3,True,0.52,True,0.81,False,False,False,False,92,62.1,68.4,,1626.62,1555.44,6
