symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
BOSCHLTD,47735.0,47610.38,45394.79,40346.08,True,4.53,True,0.69,False,0.96,False,True,True,True,86,53.9,69.9,,48208.16,47547.4,7
AEGISLOG,1353.8,1318.57,1268.83,995.91,True,9.61,True,0.59,True,0.89,False,False,True,False,97,54.8,65.1,,1386.79,1345.25,6
MCX,3265.2,3217.31,3077.13,2694.2,True,5.94,True,0.57,True,1.09,False,False,False,False,96,56.2,64.1,,3307.3,3176.92,6
BHEL,429.2,423.75,415.91,356.77,True,3.87,True,0.54,True,1.1,False,False,False,False,95,53.8,63.8,,431.18,410.39,6
CUB,231.82,227.3,220.92,202.85,True,6.84,True,0.45,True,0.92,False,False,False,False,93,56.6,63.9,,237.24,226.77,6
ANANDRATHI,2207.4,2187.98,2119.72,1839.29,True,1.54,True,0.87,False,1.14,False,True,False,False,92,57.8,76.8,⚠️ W RSI>75,2231.73,2196.0,6
AUROPHARMA,1690.0,1657.54,1616.4,1439.12,True,1.57,True,0.47,True,0.88,False,False,False,False,90,57.5,68.3,,1693.99,1632.37,6
RBLBANK,404.15,399.79,386.48,345.07,True,3.87,True,0.39,True,0.98,False,False,False,False,88,57.8,71.4,,412.06,401.55,6
JYOTICNC,980.85,973.13,907.27,847.72,True,7.37,True,0.53,True,0.95,False,False,False,False,86,54.6,65.1,,1008.11,959.99,6
ZYDUSWELL,546.15,541.75,537.27,498.0,True,10.74,True,0.42,True,1.04,False,True,True,True,69,52.9,59.8,,552.7,544.01,6
WELCORP,2460.3,2437.25,2130.3,1481.53,True,11.65,True,0.92,False,1.09,False,False,False,False,99,56.1,74.9,,2510.51,2412.68,5
LAURUSLABS,1948.1,1896.55,1783.94,1406.23,True,1.7,True,0.62,False,1.06,False,False,False,False,98,61.2,79.4,⚠️ W RSI>75,1966.46,1892.91,5
PAYTM,1763.0,1690.88,1548.25,1305.27,True,4.99,True,1.52,False,1.24,False,False,True,False,98,61.2,72.4,,1818.12,1750.95,5
PFOCUS,334.95,305.73,290.64,258.97,True,8.73,True,2.46,False,1.03,False,False,False,False,98,70.5,62.1,,343.24,316.93,5
SYRMA,1617.7,1520.82,1446.92,1155.97,True,2.55,True,2.01,False,1.36,False,False,False,False,98,63.0,74.2,,1659.66,1511.99,5
ACUTAAS,3315.1,3270.98,3252.1,2710.33,True,11.29,True,1.21,False,1.35,False,False,False,False,97,52.4,63.4,,3369.37,3278.72,5
APARINDS,17801.0,17113.35,16224.25,13152.94,True,3.26,True,0.74,False,1.3,False,False,False,False,97,58.6,69.0,,17942.92,16867.12,5
REDINGTON,400.1,372.42,340.45,284.05,True,0.78,True,0.66,False,1.0,False,False,False,False,96,68.1,75.9,⚠️ W RSI>75,403.6,384.62,5
WELSPUNLIV,212.25,198.59,182.99,153.64,True,1.74,True,0.62,False,1.16,False,False,False,False,96,70.0,76.1,⚠️ W RSI>75,214.02,200.8,5
DIVISLAB,9323.0,9113.0,8501.3,7256.77,True,3.04,True,0.91,False,0.87,False,False,False,False,95,61.8,82.7,⚠️ W RSI>75,9380.37,9126.36,5
GLAND,2907.8,2881.87,2730.19,2274.99,True,4.41,True,0.65,False,0.91,False,False,False,False,95,55.5,71.5,,2944.04,2817.28,5
PTCIL,22670.0,22025.68,20423.58,18129.38,True,6.03,True,1.01,False,1.1,False,False,False,False,95,58.7,69.7,,23078.05,22277.7,5
SAILIFE,1545.7,1536.72,1440.75,1183.38,True,8.92,True,0.91,False,0.82,False,False,False,False,95,55.1,76.7,⚠️ W RSI>75,1571.17,1528.67,5
CRAFTSMAN,10937.0,11057.37,10457.45,8836.53,False,8.85,True,1.0,False,1.39,False,True,True,True,93,50.6,72.4,,11130.12,10869.12,5
FINCABLES,1395.8,1307.5,1213.98,1029.23,True,6.82,True,1.17,False,1.33,False,False,False,False,93,62.7,68.8,,1429.93,1356.34,5
GRAPHITE,814.1,764.01,722.4,662.68,True,6.89,True,1.03,False,1.04,False,False,False,False,93,64.2,64.9,,833.23,801.25,5
GRANULES,870.4,862.32,845.42,731.23,True,5.77,True,3.1,False,1.44,False,False,False,False,92,52.7,68.4,,874.87,837.36,5
IPCALAB,1970.3,1937.19,1859.81,1654.92,True,2.17,True,0.63,False,1.18,False,False,False,False,92,61.5,69.4,,2016.01,1935.96,5
AEGISVOPAK,310.7,288.8,276.97,247.22,True,1.68,True,1.38,False,1.24,False,False,False,False,91,67.9,66.9,,316.32,292.21,5
BALRAMCHIN,675.7,681.34,649.63,566.87,False,13.48,True,0.23,True,0.55,True,False,False,False,90,50.3,59.8,,688.34,670.33,5
CGCL,262.35,257.28,244.6,212.44,True,8.73,True,0.74,False,0.87,False,False,True,False,90,55.8,67.9,,266.67,256.39,5
ACMESOLAR,411.3,402.59,385.99,327.49,True,4.46,True,0.91,False,0.89,False,False,False,False,89,57.6,66.3,,420.77,403.0,5
VIJAYA,1506.1,1475.7,1430.01,1246.59,True,4.42,True,0.63,False,1.33,False,False,False,False,89,57.3,66.8,,1516.41,1421.88,5
AJANTPHARM,3500.5,3529.86,3462.72,3117.93,False,7.78,True,0.76,False,0.76,False,True,True,True,88,47.5,61.8,,3533.63,3477.52,5
WOCKPHARMA,2072.3,2052.63,1972.41,1731.72,True,14.45,True,0.94,False,0.93,False,False,False,False,88,53.5,59.5,,2092.19,2019.48,5
PVRINOX,1272.7,1218.46,1163.87,1071.03,True,0.92,True,0.75,False,0.76,False,False,False,False,86,60.1,73.0,,1283.28,1229.97,5
ENGINERSIN,263.75,262.46,251.76,229.91,True,8.94,True,0.43,True,0.75,False,False,False,False,77,54.2,61.0,,268.22,259.69,5
SHYAMMETL,1077.0,1056.44,1027.26,948.89,True,3.06,True,0.42,True,1.09,False,False,False,False,77,58.2,67.2,,1094.99,1044.35,5
ETERNAL,322.35,321.0,309.66,287.42,True,12.51,True,0.42,True,1.11,False,False,False,False,75,54.6,64.1,,328.13,317.93,5
GLENMARK,2416.0,2406.49,2349.32,2219.77,True,4.7,True,0.58,True,0.94,False,False,True,False,75,53.9,60.4,,2419.32,2386.01,5
INDGN,591.75,579.45,559.14,527.5,True,3.86,True,0.43,True,1.04,False,False,False,False,70,59.8,62.7,,594.79,568.23,5
CANHLIFE,155.36,152.93,150.29,141.25,True,6.55,True,0.22,True,0.99,False,True,False,False,0,56.1,61.9,,156.45,152.47,5
ATHERENERG,1550.0,1572.32,1447.83,1055.69,False,11.12,True,0.58,True,0.86,False,False,True,False,99,50.5,71.8,,1568.97,1526.47,4
KALYANKJIL,581.45,595.48,564.57,491.47,False,10.04,True,0.21,True,0.9,False,False,True,False,94,46.3,63.2,,593.09,577.92,4
NEULANDLAB,22665.0,22903.56,21628.31,17894.89,False,6.44,True,0.49,True,1.04,False,False,True,False,94,50.2,75.3,⚠️ W RSI>75,23002.98,22502.48,4
RRKABEL,2390.5,2557.04,2541.28,2046.75,False,19.88,False,0.41,True,0.62,True,False,True,False,94,32.7,55.5,,2443.74,2375.72,4
IDEA,14.22,14.57,14.16,12.28,False,9.94,True,0.74,False,0.66,True,False,True,False,94,46.3,57.3,,14.44,14.16,4
NAVINFLUOR,8220.0,8415.91,8150.07,7085.0,False,8.15,True,0.37,True,0.95,False,False,False,False,93,44.9,78.8,⚠️ W RSI>75,8333.32,8111.88,4
HONASA,460.1,470.19,460.46,386.29,False,9.19,True,0.47,True,1.04,False,False,True,False,92,45.2,68.1,,472.27,457.64,4
