symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
KALYANKJIL,604.2,598.35,561.63,488.09,True,6.52,True,0.29,True,1.03,False,True,False,False,96,54.4,66.4,,616.62,603.6,7
CARTRADE,3017.1,2992.86,2839.42,2469.64,True,8.31,True,0.44,True,1.2,False,False,False,False,92,53.7,65.6,,3173.37,2998.1,6
IPCALAB,1932.4,1928.43,1846.68,1645.2,True,3.45,True,0.43,True,0.91,False,False,False,False,91,55.2,69.4,,1997.9,1922.08,6
RBLBANK,403.6,397.48,383.91,343.04,True,4.0,True,0.52,True,0.98,False,False,False,False,88,58.0,71.9,,414.71,401.75,6
ATHERENERG,1568.5,1567.82,1429.87,1039.06,True,10.06,True,0.8,False,1.02,False,False,False,False,99,53.4,71.0,,1663.66,1543.95,5
WELCORP,2413.3,2413.22,2081.33,1446.32,True,13.34,True,1.11,False,1.16,False,False,False,False,99,54.8,92.2,⚠️ W RSI>75,2721.12,2361.24,5
AEGISLOG,1323.5,1303.36,1256.89,985.21,True,11.64,True,0.69,False,1.13,False,False,False,False,98,52.7,64.0,,1386.38,1318.68,5
CHENNPETRO,1471.8,1441.34,1328.11,1077.34,True,12.26,True,1.77,False,1.63,False,False,False,False,98,55.8,74.4,,1584.78,1459.64,5
LAURUSLABS,1926.9,1881.68,1764.03,1388.73,True,2.77,True,0.6,False,1.24,False,False,False,False,98,60.2,81.8,⚠️ W RSI>75,1982.98,1913.68,5
REDINGTON,378.95,364.93,333.63,280.6,True,6.03,True,1.2,False,1.07,False,False,False,False,98,61.2,70.7,,399.25,374.62,5
ACUTAAS,3266.2,3260.78,3248.17,2698.73,True,12.67,True,1.1,False,1.18,False,False,False,False,97,50.2,64.6,,3451.05,3228.97,5
PAYTM,1730.0,1658.58,1518.02,1291.87,True,5.98,True,1.15,False,1.21,False,False,True,False,97,60.7,70.6,,1812.81,1728.27,5
WELSPUNLIV,201.63,196.56,180.94,152.44,True,6.65,True,0.74,False,0.97,False,False,False,False,97,61.7,78.4,⚠️ W RSI>75,209.04,199.05,5
PFOCUS,319.0,299.63,286.58,256.39,True,13.08,True,1.34,False,0.91,False,False,False,False,96,63.8,62.0,,324.02,309.79,5
SYRMA,1507.7,1503.09,1430.96,1143.29,True,9.17,True,1.03,False,1.65,False,False,False,False,96,52.6,74.7,,1615.61,1498.8,5
SAILIFE,1541.5,1530.64,1426.11,1171.61,True,9.16,True,1.95,False,1.25,False,False,False,False,95,55.0,82.7,⚠️ W RSI>75,1602.6,1534.26,5
DIVISLAB,9198.0,9060.01,8403.76,7190.05,True,4.34,True,1.0,False,1.16,False,False,False,False,94,59.3,85.6,⚠️ W RSI>75,9406.9,9109.38,5
GLAND,2895.5,2880.98,2710.44,2253.49,True,4.82,True,0.97,False,1.04,False,False,False,False,94,55.6,72.1,,2942.94,2854.04,5
PTCIL,22560.0,21900.79,20243.39,18035.15,True,6.49,True,1.11,False,1.1,False,False,True,False,94,58.1,78.2,⚠️ W RSI>75,23908.88,22377.6,5
CRAFTSMAN,11099.0,11073.2,10413.29,8780.19,True,7.5,True,0.93,False,1.39,False,False,False,False,93,54.0,70.6,,11809.8,10957.03,5
FINCABLES,1339.9,1278.32,1191.19,1016.98,True,10.55,True,2.18,False,1.6,False,False,False,False,93,58.8,66.3,,1423.02,1325.07,5
GRANULES,872.6,864.19,844.76,727.15,True,5.53,True,3.14,False,1.34,False,False,False,False,93,53.7,69.9,,924.57,871.63,5
ACMESOLAR,420.4,399.53,382.81,325.41,True,2.35,True,0.92,False,0.91,False,False,False,False,92,63.4,67.8,,426.58,401.75,5
ANANDRATHI,2183.9,2183.81,2112.46,1830.54,True,2.59,True,0.69,False,1.21,False,False,False,False,91,53.3,78.3,⚠️ W RSI>75,2224.22,2172.82,5
AUROPHARMA,1660.0,1652.91,1609.46,1430.19,True,3.32,True,0.64,False,1.03,False,False,False,False,91,53.1,68.0,,1689.69,1640.46,5
GRAPHITE,781.5,746.74,710.68,657.41,True,10.62,True,8.1,False,1.92,False,False,False,False,91,59.7,66.3,,830.83,775.27,5
BALRAMCHIN,677.1,681.01,645.4,563.1,False,13.3,True,0.48,True,0.65,True,False,False,False,89,51.0,72.6,,698.7,666.88,5
EMCURE,1993.0,1914.77,1881.47,1699.54,True,2.5,True,1.09,False,1.08,False,False,False,False,89,67.0,62.2,,2016.31,1972.03,5
AEGISVOPAK,302.0,284.31,273.87,245.94,True,3.05,True,0.93,False,1.12,False,False,False,False,88,65.4,66.4,,311.31,292.51,5
