symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
GLAND,2917.2,2899.58,2771.28,2304.8,True,4.1,True,0.29,True,0.75,False,True,True,True,92,54.7,75.7,⚠️ W RSI>75,2929.93,2879.12,8
REDINGTON,407.25,386.38,353.8,288.33,True,2.92,True,0.5,True,1.06,False,True,False,False,97,65.1,76.3,⚠️ W RSI>75,412.31,403.7,7
SAILIFE,1592.2,1565.43,1474.88,1205.57,True,6.18,True,0.52,True,0.69,True,False,False,False,95,58.7,86.9,⚠️ W RSI>75,1625.02,1579.42,7
NAVINFLUOR,8584.5,8455.21,8225.33,7162.31,True,4.08,True,0.47,True,0.8,False,True,False,False,94,56.1,67.0,,8608.6,8458.53,7
LODHA,1165.0,1160.82,1158.51,1080.57,True,13.08,True,0.45,True,0.66,True,True,False,False,81,49.7,55.3,,1171.47,1145.85,7
WELCORP,2832.4,2579.28,2262.18,1552.31,True,0.18,True,0.95,False,0.94,False,True,False,False,99,66.1,94.2,⚠️ W RSI>75,2840.34,2750.15,6
SYRMA,1732.6,1616.02,1511.03,1191.97,True,3.95,True,1.02,False,0.84,False,True,False,False,98,66.5,76.3,⚠️ W RSI>75,1744.44,1700.3,6
GRAPHITE,820.7,789.86,744.07,671.7,True,6.14,True,0.58,True,0.73,False,False,False,False,94,61.0,66.9,,839.39,814.48,6
BALRAMCHIN,685.8,676.43,653.99,570.53,True,12.18,True,0.44,True,0.8,False,False,False,False,92,53.5,64.9,,697.7,657.19,6
IIFL,616.95,616.65,605.46,545.89,True,12.49,True,0.62,False,0.77,False,True,False,False,92,50.2,59.8,,622.47,610.49,6
GRANULES,868.65,865.44,851.56,737.94,True,5.95,True,0.47,True,0.75,False,False,False,False,91,51.6,65.0,,875.87,848.2,6
JYOTICNC,1065.1,1022.08,946.67,859.75,True,6.13,True,1.6,False,1.05,False,True,False,False,91,60.0,67.5,,1088.39,1053.5,6
RBLBANK,415.05,407.93,393.69,350.09,True,3.39,True,1.11,False,1.3,False,True,False,False,90,56.6,67.5,,416.42,408.69,6
CARTRADE,3002.6,2985.81,2887.89,2521.67,True,8.75,True,0.44,True,0.89,False,False,False,False,89,52.3,65.8,,3125.32,2967.03,6
AUROPHARMA,1712.0,1684.27,1639.11,1452.52,True,1.61,True,0.96,False,0.78,False,True,False,False,88,57.7,69.4,,1729.63,1697.8,6
IPCALAB,1970.8,1960.14,1887.43,1668.78,True,3.3,True,0.46,True,1.06,False,False,False,False,88,55.2,69.7,,2022.02,1948.05,6
BOSCHLTD,48250.0,47719.99,45912.92,40682.53,True,3.5,True,0.44,True,0.76,False,False,False,False,86,55.9,69.2,,48493.44,47652.3,6
CARBORUNIV,1278.5,1154.58,1120.44,1017.31,True,6.6,True,9.26,False,1.54,False,True,False,False,85,70.0,63.4,,1296.19,1250.75,6
AJANTPHARM,3547.8,3536.63,3484.3,3134.83,True,6.54,True,0.77,False,0.73,False,True,True,True,82,52.1,64.8,,3558.45,3521.48,6
TEGA,2091.6,1856.71,1747.86,1733.58,True,3.83,True,4.56,False,1.17,False,True,True,True,77,73.3,67.3,,2102.1,2047.35,6
ADANIENT,2916.5,2977.66,2985.23,2713.89,False,10.12,True,0.54,True,0.66,True,True,True,True,74,43.6,53.3,,2942.84,2899.6,6
BEML,2036.5,2023.58,1946.09,1846.73,True,9.74,True,0.48,True,0.68,True,True,False,False,69,53.9,60.6,,2059.76,2023.17,6
ATHERENERG,1497.0,1556.36,1467.91,1086.43,False,14.16,True,0.7,False,0.89,False,True,True,True,99,44.6,66.1,,1513.31,1482.52,5
CPPLUS,3687.5,3650.07,3570.26,2786.47,True,9.93,True,1.16,False,1.1,False,False,False,False,98,52.1,63.1,,3946.94,3659.54,5
LAURUSLABS,2007.0,1948.59,1835.29,1441.63,True,2.35,True,0.6,False,0.9,False,False,False,False,98,63.5,77.5,⚠️ W RSI>75,2042.04,1977.22,5
WELSPUNLIV,224.68,209.18,191.8,156.9,True,3.57,True,0.93,False,1.14,False,False,True,False,98,75.8,82.0,⚠️ W RSI>75,226.64,219.05,5
AEGISLOG,1365.4,1357.88,1298.7,1019.32,True,10.68,True,0.89,False,1.17,False,False,True,False,97,52.1,70.4,,1406.3,1353.64,5
DIVISLAB,9619.5,9294.19,8715.28,7356.56,True,1.24,True,0.87,False,0.86,False,False,False,False,97,67.3,78.7,⚠️ W RSI>75,9678.17,9520.47,5
