symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
DATAPATTNS,4501.8,4474.19,4166.87,3388.41,True,9.16,True,0.56,True,0.82,False,True,True,True,90,53.6,70.8,,4543.64,4427.67,8
ADANIGREEN,1492.2,1487.64,1387.33,1147.86,True,4.16,True,0.59,True,0.68,True,False,True,False,97,54.3,73.2,,1510.01,1482.52,7
CRAFTSMAN,9460.0,9229.44,8761.74,7634.1,True,4.81,True,0.42,True,0.67,True,False,False,False,92,60.1,63.8,,9529.52,9245.75,7
FINCABLES,1169.4,1108.74,1050.96,924.09,True,2.87,True,0.81,False,1.1,False,True,True,True,85,60.3,64.6,,1187.29,1151.35,7
SAREGAMA,492.8,460.99,423.62,404.87,True,4.2,True,0.24,True,1.1,False,True,True,True,79,67.6,71.5,,498.55,488.51,7
CEMPRO,1298.7,1174.82,1025.31,811.04,True,1.27,True,0.21,True,0.72,False,False,False,False,99,69.7,74.1,,1316.72,1244.65,6
HFCL,212.85,194.66,165.3,110.41,True,3.29,True,0.38,True,0.86,False,False,False,False,99,68.9,75.9,⚠️ W RSI>75,220.18,208.91,6
BHEL,414.1,400.61,380.46,312.41,True,2.54,True,0.95,False,0.69,True,False,False,False,95,60.7,69.1,,420.42,411.34,6
HSCL,679.2,661.99,620.34,528.18,True,5.4,True,0.81,False,0.67,True,False,False,False,92,58.6,67.6,,693.99,668.88,6
WOCKPHARMA,1941.4,1929.81,1779.25,1529.57,True,19.85,False,0.25,True,0.61,True,False,True,False,91,55.0,63.6,,1965.06,1919.98,6
DEEPAKFERT,1558.1,1521.95,1411.66,1298.26,True,11.77,True,0.25,True,0.7,False,False,True,False,90,60.0,70.7,,1574.47,1550.95,6
CARBORUNIV,1178.2,1123.55,1049.66,944.08,True,9.85,True,1.06,False,1.0,False,True,False,False,89,61.5,68.4,,1209.31,1171.53,6
NAVINFLUOR,7687.0,7384.04,7089.55,6231.75,True,0.79,True,0.44,True,0.89,False,False,False,False,87,65.0,70.9,,7755.75,7501.99,6
TRITURBINE,689.75,677.45,639.68,567.26,True,12.42,True,0.36,True,0.88,False,False,False,False,87,54.7,67.2,,699.7,679.47,6
CHENNPETRO,1156.3,1131.27,1091.91,946.79,True,7.42,True,0.49,True,0.73,False,False,False,False,86,55.4,61.4,,1173.17,1139.86,6
TATACOMM,1970.6,1950.2,1833.73,1697.96,True,6.61,True,0.81,False,0.68,True,False,True,False,85,56.5,66.9,,2004.2,1953.24,6
LLOYDSME,1810.4,1759.55,1699.46,1476.82,True,4.08,True,0.99,False,1.2,False,True,True,True,82,58.4,60.4,,1824.82,1786.41,6
JINDALSAW,261.49,250.87,237.34,209.79,True,3.12,True,0.5,True,0.68,True,False,False,False,80,61.2,62.2,,264.66,256.96,6
MOTILALOFS,951.3,914.71,870.04,834.29,True,12.59,True,0.64,False,0.7,False,True,True,True,80,64.8,61.4,,960.26,947.05,6
TITAGARH,880.7,874.9,829.06,799.06,True,9.3,True,0.46,True,0.88,False,True,False,False,78,54.6,64.6,,885.88,868.23,6
CCL,1181.2,1141.82,1117.22,1019.15,True,4.45,True,0.27,True,0.5,True,False,True,False,73,62.8,59.9,,1193.19,1158.44,6
PREMIERENE,1051.0,1050.18,1019.3,956.85,True,7.38,True,0.48,True,0.96,False,True,True,True,52,51.7,62.5,,1056.66,1030.97,6
SYRMA,1396.3,1308.55,1169.8,916.8,True,8.0,True,0.96,False,1.08,False,False,True,False,99,69.0,79.9,⚠️ W RSI>75,1415.11,1371.63,5
ACUTAAS,3526.2,3227.22,2975.18,2263.97,True,2.15,True,1.29,False,1.0,False,False,True,False,98,71.5,75.1,⚠️ W RSI>75,3588.58,3438.56,5
ATHERENERG,1140.55,1010.27,955.81,761.31,True,0.6,True,1.18,False,1.01,False,False,False,False,98,72.3,67.1,,1148.55,1067.93,5
KIRLOSENG,2364.0,2167.24,1920.54,1449.26,True,13.09,True,1.93,False,0.93,False,False,False,False,98,67.1,79.3,⚠️ W RSI>75,2465.16,2347.65,5
RRKABEL,2395.2,2285.6,2051.25,1639.13,True,6.03,True,1.14,False,1.08,False,False,False,False,98,67.0,84.1,⚠️ W RSI>75,2521.52,2317.68,5
IDEA,14.46,14.31,13.29,10.93,True,5.74,True,0.85,False,0.74,False,False,False,False,98,56.6,64.9,,14.64,14.28,5
AEGISLOG,1173.95,996.57,862.5,762.1,True,1.84,True,1.21,False,1.14,False,False,False,False,97,89.4,77.9,⚠️ D+W OB,1197.15,1126.87,5
GABRIEL,1239.3,1166.15,1100.7,1013.29,True,10.55,True,0.86,False,0.88,False,False,True,False,97,63.0,63.7,,1280.08,1233.77,5
WELCORP,1521.9,1412.51,1308.98,1038.21,True,0.2,True,1.03,False,0.9,False,False,False,False,97,72.6,77.1,⚠️ W RSI>75,1526.52,1479.12,5
ABDL,667.9,613.18,575.0,525.39,True,3.32,True,1.21,False,0.87,False,False,False,False,96,74.3,64.1,,676.13,649.65,5
LAURUSLABS,1517.4,1423.86,1333.3,1099.46,True,0.9,True,1.91,False,0.96,False,False,True,False,96,72.8,77.7,⚠️ W RSI>75,1523.92,1483.52,5
ADANIPOWER,223.77,227.39,218.19,175.75,False,11.97,True,0.58,True,0.63,True,False,False,False,95,47.1,66.8,,228.55,221.47,5
APARINDS,15695.0,15245.13,13779.68,10803.57,True,8.52,True,1.39,False,0.94,False,False,True,False,95,60.5,84.7,⚠️ W RSI>75,16141.12,15639.34,5
SCHNEIDER,1360.2,1301.18,1224.15,986.56,True,7.39,True,1.63,False,1.13,False,False,True,False,95,56.0,67.9,,1451.45,1353.64,5
MAHABANK,91.44,87.05,81.76,68.88,True,3.24,True,0.85,False,0.96,False,False,True,False,94,65.7,73.1,,93.74,90.52,5
BELRISE,238.57,235.08,223.19,186.76,True,5.33,True,0.64,False,0.74,False,False,False,False,94,57.2,75.0,,246.14,236.77,5
