symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
HONASA,473.65,471.54,462.16,388.92,True,6.51,True,0.49,True,1.01,False,True,False,False,93,51.6,73.4,,477.08,471.53,7
RKFORGE,716.25,713.27,688.87,611.25,True,7.32,True,0.28,True,1.03,False,False,False,False,89,52.2,61.4,,741.74,711.39,6
SHYAMMETL,1094.1,1066.96,1035.16,952.44,True,1.83,True,1.86,False,1.09,False,True,True,True,80,61.1,66.6,,1106.31,1084.81,6
WELCORP,2731.5,2510.69,2196.88,1515.89,True,3.45,True,1.38,False,1.16,False,False,False,False,99,65.9,79.6,⚠️ W RSI>75,2831.83,2703.99,5
CPPLUS,3649.5,3608.66,3544.64,2757.43,True,10.86,True,2.04,False,1.15,False,False,False,False,98,52.0,56.4,,3660.06,3496.6,5
LAURUSLABS,2006.5,1923.06,1811.48,1425.42,True,1.29,True,0.84,False,1.1,False,False,False,False,98,66.3,77.9,⚠️ W RSI>75,2034.83,2000.2,5
PAYTM,1814.4,1727.21,1584.4,1324.44,True,2.22,True,1.42,False,1.18,False,False,True,False,98,62.8,72.5,,1829.93,1800.8,5
PFOCUS,357.45,318.4,298.34,262.44,True,2.6,True,4.98,False,1.4,False,False,False,False,98,77.7,65.6,,362.36,345.75,5
SYRMA,1741.8,1580.54,1484.76,1176.48,True,3.44,True,3.67,False,1.62,False,False,False,False,98,70.0,65.7,,1805.7,1712.79,5
AEGISLOG,1424.5,1350.63,1288.42,1009.51,True,6.82,True,1.22,False,1.4,False,False,False,False,97,58.4,65.5,,1530.23,1380.72,5
APARINDS,18233.0,17539.54,16547.82,13319.18,True,5.36,True,1.25,False,1.44,False,False,False,False,97,58.3,64.1,,19284.26,17901.08,5
WELSPUNLIV,221.51,204.13,187.74,155.51,True,1.11,True,0.68,False,1.13,False,False,False,False,97,75.7,71.3,,224.22,215.1,5
FINCABLES,1468.1,1338.83,1238.08,1039.07,True,2.0,True,0.87,False,0.98,False,False,False,False,96,67.6,66.4,,1475.47,1402.9,5
MCX,3262.6,3224.24,3095.99,2712.08,True,6.02,True,0.72,False,1.11,False,False,False,False,96,55.4,59.7,,3293.09,3209.59,5
REDINGTON,410.35,379.86,347.28,285.52,True,0.69,True,0.83,False,1.21,False,False,False,False,96,68.8,74.0,,412.61,392.21,5
SONACOMS,809.0,794.58,767.49,636.97,True,4.15,True,1.18,False,1.24,False,False,True,False,96,56.0,66.3,,809.81,793.26,5
