symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
DATAPATTNS,4545.7,4157.27,3904.7,3229.11,True,3.73,True,2.0,False,1.53,False,False,False,False,93,62.2,65.0,,4573.57,4249.25,5
AEGISLOG,944.4,778.34,730.51,720.49,True,3.28,True,14.68,False,1.93,False,False,False,False,92,82.3,60.8,⚠️ D RSI>80,977.38,912.29,5
WOCKPHARMA,1938.0,1835.17,1660.65,1481.89,True,19.99,False,0.86,False,0.8,False,True,False,False,92,59.8,63.1,,1977.98,1916.58,5
HONASA,413.65,398.15,368.32,315.44,True,5.63,True,1.32,False,1.04,False,False,False,False,91,65.6,78.1,⚠️ W RSI>75,427.03,411.29,5
GLAND,2262.2,2212.59,2052.38,1852.04,True,5.58,True,2.15,False,1.05,False,False,True,False,90,59.5,73.9,,2356.35,2247.75,5
RBLBANK,365.85,347.59,335.31,304.3,True,0.71,True,1.01,False,1.2,False,False,False,False,90,65.5,62.9,,368.82,353.2,5
DEEPAKFERT,1554.6,1428.5,1319.98,1263.76,True,11.97,True,0.89,False,1.28,False,False,False,False,89,73.1,64.1,,1585.58,1509.59,5
J&KBANK,157.4,145.77,136.52,118.24,True,0.9,True,1.03,False,1.3,False,False,False,False,89,69.9,70.1,,158.99,154.32,5
CAPLIPOINT,2407.8,2098.37,1948.66,1883.37,True,0.71,True,3.5,False,1.73,False,False,False,False,88,84.0,71.3,⚠️ D RSI>80,2427.42,2341.66,5
NAVINFLUOR,7303.0,7043.68,6831.56,6064.06,True,2.83,True,0.68,False,1.1,False,False,False,False,88,61.9,59.5,,7337.33,7158.83,5
SAILIFE,1218.1,1157.82,1099.44,963.83,True,2.1,True,0.67,False,1.14,False,False,False,False,88,63.8,69.7,,1245.44,1191.81,5
VIJAYA,1287.2,1276.16,1196.68,1077.07,True,9.85,True,0.65,False,0.84,False,False,False,False,88,53.9,65.6,,1297.2,1250.75,5
FEDERALBNK,315.7,299.6,291.71,264.06,True,0.83,True,0.78,False,1.1,False,False,False,False,87,71.1,66.8,,318.67,310.84,5
NAM-INDIA,1089.1,1077.19,1037.53,919.54,True,4.83,True,1.0,False,1.08,False,False,False,False,87,53.3,61.3,,1095.79,1047.45,5
USHAMART,486.5,487.18,468.97,429.28,False,7.77,True,0.45,True,0.94,False,True,False,False,87,51.8,64.9,,491.49,481.92,5
ASTERDM,814.95,762.58,729.13,658.02,True,2.58,True,2.12,False,1.39,False,False,False,False,85,74.5,66.6,,837.34,805.24,5
BHARATFORG,1945.1,1924.01,1878.0,1621.13,True,4.84,True,0.77,False,1.27,False,False,False,False,85,55.6,67.0,,1984.68,1910.29,5
CGPOWER,914.45,893.63,841.69,743.85,True,3.94,True,0.86,False,0.96,False,False,False,False,85,59.2,67.4,,919.92,896.6,5
RADICO,3541.7,3476.82,3334.51,3048.24,True,3.73,True,0.36,True,0.76,False,False,False,False,84,59.2,62.1,,3561.16,3456.74,5
SAMMAANCAP,174.42,169.39,159.7,149.14,True,9.6,True,0.63,False,1.01,False,True,False,False,83,58.0,64.2,,175.15,169.25,5
NSLNISP,47.24,47.04,44.57,41.84,True,12.11,True,0.69,False,0.94,False,True,False,False,81,52.7,61.8,,47.45,46.1,5
VTL,627.85,611.91,591.23,520.12,True,2.96,True,0.43,True,1.09,False,False,True,False,81,59.0,66.1,,631.43,615.63,5
AUROPHARMA,1472.8,1456.09,1420.11,1285.77,True,4.98,True,0.58,True,0.76,False,False,False,False,78,57.0,63.4,,1482.48,1461.04,5
ATGL,728.5,712.59,661.8,610.11,True,15.25,False,0.74,False,0.78,False,True,True,True,77,55.7,69.0,,736.74,717.73,5
KIMS,785.1,761.79,730.72,695.1,True,3.19,True,1.7,False,0.98,False,True,False,False,77,58.2,63.0,,788.79,770.63,5
ELGIEQUIP,603.85,584.2,557.56,515.04,True,4.73,True,0.49,True,0.73,False,False,True,False,76,61.5,64.2,,609.26,594.5,5
JINDALSAW,238.5,235.85,226.02,207.32,True,10.84,True,0.56,True,1.22,False,False,False,False,75,52.5,58.7,,240.38,226.76,5
VBL,522.2,521.82,501.77,481.18,True,4.08,True,0.51,True,1.06,False,False,False,False,74,53.5,59.3,,530.53,516.98,5
IKS,1678.3,1654.44,1606.12,1571.4,True,10.54,True,0.24,True,0.77,False,False,False,False,72,55.6,56.7,,1695.79,1646.45,5
BANDHANBNK,204.6,200.96,192.03,173.48,True,3.79,True,0.59,True,1.32,False,False,False,False,71,55.8,62.5,,206.38,194.21,5
BIOCON,419.0,415.05,401.17,380.57,True,4.86,True,0.59,True,0.91,False,False,False,False,70,57.2,57.5,,422.57,414.09,5
LALPATHLAB,1601.5,1579.17,1534.64,1479.35,True,9.09,True,0.48,True,1.11,False,False,False,False,70,55.8,55.8,,1635.63,1584.31,5
SUNPHARMA,1807.7,1806.01,1793.5,1743.76,True,5.68,True,0.58,True,0.81,False,True,False,False,53,50.7,54.2,,1816.31,1790.71,5
ADANIPOWER,223.07,226.37,212.34,169.52,False,12.25,True,0.56,True,0.99,False,False,False,False,98,49.2,70.5,,224.11,216.21,4
POWERINDIA,34325.0,34769.86,32522.88,25158.49,False,11.5,True,1.15,False,1.0,False,True,False,False,96,49.8,75.5,⚠️ W RSI>75,34469.44,33706.26,4
SAIL,184.09,191.51,184.84,158.34,False,12.21,True,0.56,True,0.93,False,False,False,False,85,42.4,59.5,,186.01,180.17,4
ADANIPORTS,1812.9,1782.52,1698.35,1525.93,True,2.01,True,0.75,False,1.09,False,False,False,False,84,59.0,69.6,,1819.82,1776.12,4
OFSS,9327.5,9625.64,9027.62,8150.73,False,11.88,True,0.66,False,0.93,False,True,True,True,84,45.9,66.9,,9418.41,9217.27,4
BOSCHLTD,39060.0,37165.26,36436.71,35592.98,True,6.88,True,1.04,False,1.0,False,False,False,False,83,64.1,56.8,,39489.45,38271.69,4
GPIL,277.15,283.48,283.9,261.24,False,13.39,True,0.38,True,0.65,True,False,False,False,83,42.1,52.5,,284.28,276.02,4
MOTHERSON,143.4,139.34,132.46,118.74,True,5.51,True,0.64,False,0.89,False,False,False,False,83,59.4,62.6,,145.59,141.11,4
ABSLAMC,1101.2,1050.75,1021.02,900.46,True,1.98,True,1.49,False,1.18,False,False,True,False,82,60.2,62.3,,1120.52,1074.62,4
ASIANPAINT,2747.4,2655.16,2569.22,2516.06,True,7.98,True,0.89,False,0.92,False,False,False,False,82,67.8,58.1,,2755.75,2706.69,4
CARBORUNIV,1053.1,1028.66,985.0,923.16,True,9.71,True,0.67,False,1.25,False,False,False,False,82,57.5,64.1,,1061.06,995.0,4
AUBANK,1015.5,982.05,981.77,921.25,True,5.93,True,0.91,False,1.14,False,False,False,False,81,58.3,51.9,,1020.47,958.14,4
NUVAMA,1588.1,1524.48,1449.94,1368.04,True,4.89,True,0.76,False,1.38,False,False,False,False,81,62.7,59.3,,1599.5,1519.98,4
NYKAA,273.5,266.41,264.41,251.07,True,4.24,True,1.49,False,1.08,False,False,False,False,80,57.2,52.0,,275.93,262.54,4
MINDACORP,637.2,609.38,574.47,553.32,True,3.89,True,0.63,False,0.83,False,False,True,False,80,66.7,65.1,,649.25,631.37,4
TATATECH,761.0,716.36,664.39,647.93,True,3.01,True,0.99,False,1.18,False,False,False,False,80,64.9,71.8,,764.56,736.26,4
TORNTPHARM,4571.2,4435.17,4346.79,4010.24,True,2.81,True,1.04,False,1.03,False,False,False,False,80,62.0,59.9,,4670.67,4553.34,4
FORTIS,990.35,963.92,939.36,896.75,True,10.32,True,1.39,False,1.05,False,False,False,False,79,65.5,60.1,,1003.0,985.11,4
NMDC,90.93,90.64,88.53,80.48,True,6.73,True,0.93,False,0.9,False,False,False,False,79,51.6,60.1,,91.39,89.53,4
SHYAMMETL,983.75,958.44,914.29,874.72,True,2.98,True,0.77,False,0.95,False,False,False,False,79,62.7,64.1,,992.89,972.28,4
AIAENG,4333.7,4327.05,4124.37,3774.36,True,9.24,True,1.02,False,0.92,False,False,False,False,78,54.4,65.6,,4391.89,4286.21,4
CGCL,208.48,197.19,190.1,182.22,True,2.58,True,0.97,False,0.97,False,False,False,False,78,67.4,60.8,,209.31,198.85,4
EMCURE,1736.2,1713.42,1669.29,1509.12,True,5.13,True,0.84,False,1.41,False,False,False,False,78,54.5,60.8,,1748.75,1677.32,4
JBCHEPHARM,2257.7,2175.16,2117.43,1929.72,True,1.84,True,0.84,False,1.14,False,False,False,False,78,67.4,63.2,,2302.3,2249.85,4
JSWSTEEL,1297.6,1283.71,1264.05,1189.81,True,2.29,True,0.85,False,1.11,False,False,False,False,77,55.6,56.5,,1306.81,1283.81,4
CCL,1129.3,1111.16,1096.18,996.81,True,8.65,True,8.29,False,1.94,False,False,False,False,76,53.6,64.7,,1154.65,1118.88,4
EICHERMOT,7312.0,7167.39,7161.86,6951.86,True,11.15,True,0.75,False,1.01,False,False,False,False,76,57.4,48.5,,7361.85,7204.79,4
ZYDUSLIFE,1104.7,1065.67,1008.2,950.09,True,1.35,True,0.6,False,0.78,False,False,False,False,76,71.2,71.3,,1119.12,1100.6,4
APOLLOHOSP,8498.0,8275.2,8024.24,7609.38,True,1.46,True,1.13,False,0.99,False,False,False,False,74,67.2,62.6,,8566.56,8431.56,4
GRASIM,3105.5,3065.02,2963.71,2832.85,True,2.88,True,0.72,False,0.93,False,False,False,False,74,60.6,60.8,,3123.12,3071.92,4
JBMA,683.8,654.97,633.26,621.25,True,13.44,True,0.62,False,1.17,False,False,False,False,74,58.2,53.7,,690.64,651.4,4
GMRAIRPORT,103.65,99.49,97.76,95.54,True,6.08,True,1.33,False,0.96,False,False,False,False,72,61.2,56.4,,104.0,101.0,4
YESBANK,23.02,22.54,21.7,20.98,True,5.27,True,0.81,False,1.13,False,False,False,False,72,57.8,60.5,,23.07,22.41,4
KPIL,1301.6,1276.54,1244.86,1187.26,True,2.55,True,0.69,False,1.15,False,False,False,False,71,56.2,61.3,,1311.31,1252.95,4
TIINDIA,3141.8,3051.86,2944.64,2812.66,True,8.05,True,1.31,False,1.21,False,False,False,False,71,57.2,60.6,,3175.37,2997.0,4
AJANTPHARM,3131.0,3033.59,2986.53,2815.01,True,5.55,True,1.33,False,1.02,False,True,False,False,68,60.9,55.3,,3182.08,3106.89,4
ENGINERSIN,234.68,234.5,231.05,211.84,True,12.1,True,0.56,True,1.03,False,False,False,False,67,50.0,57.5,,238.74,224.87,4
NIVABUPA,83.96,82.75,80.52,78.78,True,9.62,True,0.37,True,1.02,False,False,True,False,65,56.6,58.4,,84.94,82.64,4
FLUOROCHEM,3655.3,3640.11,3573.64,3525.71,True,6.95,True,0.58,True,1.14,False,False,False,False,59,52.3,49.5,,3708.2,3616.48,4
ZFCVINDIA,14714.0,14564.89,14541.99,14184.35,True,11.71,True,0.56,True,1.03,False,False,False,False,57,53.6,48.4,,14982.97,14648.34,4
MANKIND,2381.1,2377.92,2322.74,2293.54,True,12.31,True,0.46,True,0.8,False,False,False,False,54,51.8,55.9,,2421.42,2365.73,4
SCHAEFFLER,4055.7,4051.26,4050.9,3936.17,True,8.76,True,0.41,True,1.37,False,False,False,False,43,49.8,51.7,,4068.06,3861.14,4
NATIONALUM,376.85,400.7,400.87,331.99,False,15.22,False,0.75,False,1.08,False,True,False,False,93,38.1,53.8,,385.08,374.82,3
HINDCOPPER,510.0,533.29,539.2,465.23,False,32.79,False,0.44,True,1.03,False,False,False,False,92,39.6,50.7,,517.37,506.99,3
GALLANTT,654.35,676.16,694.27,630.98,False,30.98,False,0.04,True,0.89,False,False,False,False,91,41.2,47.8,,672.57,648.7,3
MCX,2853.0,2946.67,2907.76,2392.79,False,18.02,False,0.77,False,0.92,False,True,False,False,91,42.9,57.6,,2860.86,2778.42,3
SCI,297.05,301.36,294.16,252.27,False,19.44,False,0.39,True,0.86,False,False,True,False,87,47.4,57.1,,298.3,289.36,3
GMDCLTD,612.3,645.46,645.64,572.18,False,20.68,False,0.43,True,1.3,False,False,False,False,86,40.9,50.9,,615.11,595.75,3
JPPOWER,18.39,18.96,18.48,17.51,False,33.61,False,0.49,True,0.61,True,False,False,False,82,46.5,54.8,,18.47,17.89,3
PREMIERENE,1034.6,1046.68,1000.76,950.13,False,8.82,True,0.53,True,1.08,False,False,False,False,75,49.5,62.7,,1085.78,1024.37,3
MOTILALOFS,888.45,853.47,828.6,822.97,True,18.36,False,1.12,False,1.36,False,False,False,False,73,58.3,48.0,,891.49,853.6,3
SONACOMS,593.05,594.61,578.43,524.68,False,4.62,True,0.55,True,1.0,False,False,False,False,73,50.6,63.0,,598.2,583.92,3
FINCABLES,1035.8,1037.62,1002.12,897.2,False,12.58,True,0.65,False,0.83,False,True,False,False,70,50.3,58.3,,1041.04,1013.98,3
TITAGARH,858.65,822.62,788.68,790.21,False,11.61,True,0.39,True,0.94,False,False,False,False,70,60.2,54.9,,861.96,830.27,3
MARICO,819.05,816.29,803.62,763.75,True,3.5,True,0.86,False,0.96,False,False,True,False,68,53.0,58.3,,822.67,807.69,3
ZENTEC,1793.8,1700.78,1621.3,1509.95,True,13.01,True,0.88,False,1.17,False,False,False,False,68,61.7,63.4,,1818.82,1735.56,3
PHOENIXLTD,1757.6,1752.28,1741.79,1703.34,True,11.81,True,0.71,False,1.1,False,False,False,False,67,51.2,53.2,,1786.78,1719.98,3
AXISBANK,1356.3,1289.73,1286.96,1261.55,True,4.37,True,1.12,False,1.24,False,False,False,False,66,68.0,49.0,,1359.86,1317.18,3
SUZLON,55.08,54.47,52.61,52.42,True,20.75,False,0.57,True,0.88,False,False,False,False,65,54.0,55.3,,55.26,53.72,3
CREDITACC,1310.4,1290.75,1290.2,1278.43,True,16.43,False,0.34,True,1.02,False,False,False,False,63,53.5,46.7,,1317.02,1263.73,3
MMTC,68.06,65.46,64.28,63.09,True,8.75,True,3.33,False,1.27,False,False,False,False,63,57.3,53.6,,71.42,63.69,3
LT,4049.3,3951.5,3932.96,3837.45,True,7.91,True,0.72,False,1.25,False,False,False,False,62,58.3,49.9,,4063.86,3917.08,3
INDUSINDBK,917.35,905.1,895.07,862.33,True,5.32,True,0.78,False,1.3,False,False,False,False,60,54.0,54.3,,920.62,889.06,3
PFC,421.05,429.51,430.72,408.31,False,13.45,True,0.81,False,1.06,False,True,True,True,54,43.9,52.7,,422.02,413.79,3
3MINDIA,31550.0,32062.28,32337.77,32506.68,False,17.04,False,0.29,True,0.7,False,True,True,True,48,43.6,46.4,,31726.69,31223.74,3
BALRAMCHIN,539.95,534.91,521.35,502.3,True,13.34,True,0.95,False,1.09,False,False,False,False,42,54.0,61.9,,552.55,535.46,3
RKFORGE,592.2,564.89,561.95,561.07,True,14.22,True,0.66,False,1.25,False,False,False,False,41,59.9,44.3,,595.59,566.53,3
NATCOPHARM,863.9,978.18,1026.72,960.02,False,29.58,False,0.76,False,0.69,True,True,True,True,31,25.8,41.3,,866.87,848.25,3
RHIM,367.8,383.6,391.74,423.52,False,31.24,False,0.53,True,0.78,False,True,True,True,23,43.8,43.8,,369.82,359.59,3
CPPLUS,3375.9,3066.23,2626.87,1886.57,True,9.11,True,0.63,False,0.98,False,False,True,False,0,73.2,80.7,⚠️ W RSI>75,3439.84,3262.73,3
ANTHEM,788.7,768.7,750.79,718.16,True,9.71,True,0.98,False,1.0,False,False,False,False,0,59.8,59.0,,795.8,777.47,3
ENRIN,3606.9,3509.12,3309.63,3031.17,True,9.1,True,0.63,False,0.94,False,False,False,False,0,56.5,61.3,,3653.65,3427.77,3
TRAVELFOOD,1241.7,1215.26,1212.01,1202.66,True,14.07,True,2.14,False,1.31,False,False,False,False,0,54.5,54.1,,1257.26,1210.89,3
