symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
WELCORP,1406.0,1381.17,1282.95,1023.84,True,2.29,True,0.47,True,0.85,False,True,True,True,97,58.5,76.7,⚠️ W RSI>75,1425.92,1398.6,8
OLAELEC,43.17,42.49,39.41,38.73,True,39.41,False,0.57,True,0.71,False,True,True,True,95,56.0,57.5,,44.08,42.46,7
ABSLAMC,1195.2,1114.85,1060.0,920.23,True,2.42,True,1.13,False,1.1,False,True,True,True,89,66.9,73.4,,1221.22,1183.91,7
RADICO,3757.7,3598.46,3431.46,3099.6,True,1.27,True,1.31,False,1.18,False,True,True,True,88,68.0,68.6,,3778.77,3715.18,7
TATACOMM,2028.5,1932.5,1807.2,1687.42,True,3.86,True,1.92,False,1.2,False,True,True,True,85,64.7,66.1,,2072.07,2009.09,7
CEMPRO,1214.2,1138.63,987.0,792.62,True,5.99,True,0.23,True,1.01,False,False,False,False,99,62.9,73.3,,1266.06,1203.8,6
HFCL,204.77,185.48,156.95,106.11,True,6.96,True,0.48,True,1.12,False,False,False,False,99,68.0,75.7,⚠️ W RSI>75,207.21,194.8,6
ACUTAAS,3268.6,3124.76,2896.54,2217.57,True,5.1,True,0.62,False,0.81,False,True,False,False,97,63.3,74.9,,3322.92,3230.57,6
ADANIGREEN,1525.4,1476.56,1365.86,1134.38,True,2.03,True,0.55,True,1.1,False,False,True,False,97,60.5,72.1,,1535.13,1490.61,6
ATHERENERG,990.1,984.85,938.08,748.85,True,7.38,True,0.54,True,0.86,False,False,True,False,97,52.8,65.5,,1013.01,980.02,6
ADANIENSOL,1495.9,1492.09,1400.34,1145.02,True,7.36,True,0.5,True,0.98,False,False,True,False,95,53.5,68.2,,1524.02,1480.92,6
ABDL,629.05,602.6,567.92,522.94,True,9.72,True,0.55,True,0.84,False,False,True,False,94,64.3,64.9,,633.08,616.93,6
DEEPAKFERT,1602.7,1504.06,1386.15,1286.8,True,9.24,True,0.51,True,0.75,False,False,True,False,94,68.6,70.2,,1609.41,1576.62,6
MAHABANK,88.53,85.18,80.2,67.96,True,2.93,True,0.49,True,0.82,False,False,True,False,92,64.9,72.8,,89.4,87.5,6
J&KBANK,159.55,154.47,143.4,121.21,True,4.55,True,0.59,True,0.92,False,False,False,False,91,65.1,76.8,⚠️ W RSI>75,161.65,157.45,6
THERMAX,4757.4,4708.09,4427.43,3700.71,True,6.26,True,0.5,True,0.95,False,False,False,False,90,55.0,73.1,,4838.53,4676.32,6
HONASA,415.95,405.72,380.04,323.65,True,5.11,True,0.51,True,1.01,False,False,False,False,87,61.6,70.8,,430.83,401.9,6
FEDERALBNK,325.2,311.95,299.95,268.03,True,0.55,True,0.49,True,0.75,False,False,False,False,86,70.7,71.0,,327.33,317.88,6
MOTILALOFS,935.15,902.87,860.04,828.39,True,14.07,True,0.57,True,0.7,False,True,False,False,83,61.7,61.3,,946.15,927.17,6
CGCL,218.39,208.68,197.74,185.11,True,3.36,True,1.75,False,0.92,False,True,True,True,81,68.4,67.3,,219.38,215.33,6
BOSCHLTD,40365.0,38679.32,37371.2,36027.56,True,3.77,True,0.82,False,0.66,True,True,False,False,79,69.9,61.2,,40520.48,40094.86,6
UNIONBANK,174.83,170.99,170.69,163.48,True,14.92,True,0.93,False,0.69,True,True,True,True,56,58.5,54.1,,176.18,173.93,6
SUNPHARMA,1874.4,1826.33,1806.05,1753.59,True,2.2,True,0.5,True,0.94,False,True,True,True,47,67.3,56.5,,1883.98,1863.04,6
CIEINDIA,469.9,458.99,457.94,440.22,True,9.38,True,0.54,True,1.13,False,True,True,True,37,56.7,56.9,,476.28,466.63,6
KIRLOSENG,2563.6,2033.8,1830.15,1411.41,True,5.75,True,8.97,False,1.91,False,False,False,False,99,84.8,69.4,⚠️ D RSI>80,2595.59,2409.99,5
GABRIEL,1241.5,1127.75,1075.9,999.82,True,10.39,True,1.62,False,1.11,False,False,False,False,98,67.4,64.2,,1251.15,1195.2,5
NETWEB,5074.0,4683.71,4298.05,3510.03,True,3.24,True,0.98,False,0.84,False,False,True,False,98,63.6,69.0,,5104.1,4925.07,5
RRKABEL,2438.0,2197.23,1979.07,1599.18,True,0.49,True,1.24,False,0.97,False,False,False,False,98,80.9,84.3,⚠️ D+W OB,2452.45,2349.95,5
SYRMA,1424.7,1259.15,1128.05,892.45,True,0.58,True,1.06,False,1.09,False,False,False,False,98,82.3,80.7,⚠️ D+W OB,1434.43,1375.12,5
APARINDS,16665.0,15019.3,13509.73,10618.47,True,2.87,True,1.06,False,1.0,False,False,False,False,97,75.7,84.3,⚠️ W RSI>75,17174.16,16552.43,5
ADANIPOWER,229.76,227.53,216.62,173.75,True,9.61,True,0.68,False,1.04,False,False,True,False,96,53.8,66.4,,234.15,228.4,5
AEGISLOG,1062.9,916.6,811.22,744.44,True,2.8,True,0.73,False,0.84,False,False,False,False,96,84.8,72.6,⚠️ D RSI>80,1076.98,1051.15,5
BELRISE,244.61,231.55,219.85,184.48,True,2.0,True,0.66,False,0.84,False,False,True,False,96,65.3,73.8,,247.35,241.36,5
LAURUSLABS,1454.2,1394.95,1307.72,1085.31,True,2.57,True,1.23,False,1.16,False,False,False,False,96,65.5,76.9,⚠️ W RSI>75,1494.09,1439.66,5
GVT&D,5052.5,5041.49,4711.75,3722.58,True,10.58,True,1.17,False,1.17,False,False,False,False,95,52.4,72.1,,5384.38,4995.0,5
SCHNEIDER,1373.9,1265.62,1198.48,969.45,True,6.45,True,1.84,False,1.05,False,False,False,False,95,60.6,67.7,,1470.17,1364.03,5
BHEL,402.9,396.54,375.59,308.22,True,5.18,True,0.73,False,1.11,False,False,True,False,94,55.3,68.9,,408.41,398.4,5
NEULANDLAB,18072.0,17162.2,16383.64,14963.37,True,8.48,True,1.37,False,1.2,False,False,False,False,94,67.9,69.0,,18748.73,17992.99,5
WOCKPHARMA,1968.3,1917.77,1748.77,1513.55,True,18.74,False,0.53,True,0.7,False,False,False,False,94,57.8,63.0,,2060.26,1949.05,5
ADANIENT,3069.7,2939.24,2726.02,2433.03,True,0.71,True,0.86,False,1.21,False,False,True,False,93,65.5,72.4,,3080.88,2968.03,5
ANANDRATHI,1903.9,1813.92,1767.7,1568.24,True,2.54,True,1.04,False,1.42,False,False,False,False,93,70.9,71.4,,1925.52,1873.52,5
DATAPATTNS,4620.1,4467.47,4125.23,3348.55,True,6.78,True,0.86,False,0.87,False,False,False,False,93,57.7,70.1,,4912.31,4580.42,5
POLYCAB,9692.5,9615.56,9099.34,7951.76,True,4.28,True,0.75,False,0.94,False,False,False,False,93,56.7,69.4,,9949.44,9665.33,5
ACMESOLAR,359.3,334.92,312.64,272.9,True,1.51,True,0.93,False,0.86,False,False,False,False,92,68.2,76.3,⚠️ W RSI>75,365.06,350.5,5
HSCL,663.0,654.24,610.38,522.05,True,7.66,True,1.42,False,0.98,False,False,False,False,92,55.1,67.2,,668.62,629.42,5
IFCI,79.74,78.61,70.96,60.37,True,16.76,False,2.56,False,1.08,False,True,False,False,92,54.2,61.6,,82.18,78.31,5
SCI,323.1,309.39,299.92,257.06,True,12.38,True,0.71,False,0.94,False,False,False,False,92,60.5,64.2,,330.33,319.78,5
CRAFTSMAN,9384.5,9171.29,8661.07,7550.64,True,5.57,True,1.08,False,1.01,False,False,False,False,91,59.1,71.7,,9527.02,9223.27,5
NAM-INDIA,1157.4,1125.67,1072.17,937.41,True,3.07,True,0.69,False,0.74,False,False,False,False,91,58.9,67.7,,1175.57,1148.85,5
NUVAMA,1736.3,1630.99,1522.5,1391.49,True,2.4,True,0.79,False,0.97,False,False,True,False,91,71.2,71.4,,1756.76,1714.48,5
OFSS,10468.5,9692.11,9212.94,8269.18,True,1.1,True,1.02,False,1.15,False,False,False,False,91,68.9,68.6,,10520.51,9864.63,5
WELSPUNLIV,169.84,150.21,141.4,132.19,True,0.68,True,6.15,False,1.68,False,False,False,False,90,78.4,71.7,,171.17,160.84,5
ANGELONE,340.65,340.25,322.25,279.42,True,5.49,True,0.66,False,0.86,False,False,False,False,89,52.9,64.3,,344.34,335.41,5
