symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ABDL,622.3,599.8,565.37,518.99,True,9.92,True,0.48,True,0.75,False,True,False,False,95,63.6,62.1,,629.53,617.73,7
MAHABANK,88.71,85.52,80.53,68.08,True,2.73,True,0.5,True,0.72,False,True,False,False,92,65.3,70.9,,89.49,87.91,7
HFCL,215.0,188.29,159.23,106.95,True,2.31,True,0.47,True,1.08,False,False,False,False,99,71.9,77.3,⚠️ W RSI>75,215.21,209.3,6
ATHERENERG,998.75,986.18,940.45,751.33,True,6.57,True,0.49,True,0.71,False,False,False,False,98,54.4,67.4,,1015.01,987.21,6
CEMPRO,1213.4,1145.75,995.88,795.11,True,6.05,True,0.23,True,0.92,False,False,False,False,98,62.8,76.4,⚠️ W RSI>75,1248.65,1203.8,6
ACUTAAS,3300.0,3141.45,2912.36,2224.26,True,4.19,True,0.56,True,0.71,False,False,False,False,97,64.8,81.7,⚠️ W RSI>75,3318.31,3211.98,6
ADANIGREEN,1526.1,1481.28,1372.14,1135.84,True,1.98,True,0.6,False,0.97,False,True,False,False,97,60.5,72.0,,1552.55,1517.08,6
ADANIPOWER,229.27,227.7,217.11,174.07,True,9.81,True,0.55,True,0.79,False,False,True,False,96,53.3,65.8,,232.72,228.42,6
LAURUSLABS,1450.0,1400.19,1313.3,1088.64,True,2.85,True,1.21,False,1.11,False,True,False,False,96,64.5,74.4,,1465.06,1437.16,6
ADANIENSOL,1507.8,1493.58,1404.56,1146.92,True,6.63,True,0.47,True,0.87,False,False,False,False,95,55.1,70.3,,1532.53,1499.0,6
BHEL,402.7,397.13,376.65,308.53,True,5.22,True,0.66,False,0.93,False,True,False,False,94,55.1,67.1,,408.71,400.7,6
WOCKPHARMA,1965.2,1922.29,1757.25,1514.37,True,18.87,False,0.36,True,0.52,True,False,False,False,93,57.5,66.8,,2015.01,1949.05,6
DEEPAKFERT,1566.4,1510.0,1393.22,1287.16,True,11.3,True,0.52,True,0.81,False,False,False,False,92,62.1,70.6,,1626.62,1555.44,6
THERMAX,4828.8,4719.59,4443.17,3710.19,True,4.85,True,0.49,True,0.84,False,False,False,False,92,57.9,68.9,,4909.6,4702.29,6
AIAENG,4829.9,4558.8,4296.65,3851.8,True,4.55,True,2.1,False,1.17,False,True,False,False,91,71.3,72.6,,4896.89,4802.09,6
J&KBANK,158.4,154.85,143.99,121.41,True,5.23,True,0.58,True,0.83,False,False,False,False,90,62.4,72.8,,161.47,157.44,6
CARBORUNIV,1143.3,1110.0,1038.4,938.65,True,12.52,True,2.67,False,1.35,False,True,False,False,87,58.4,75.4,⚠️ W RSI>75,1179.58,1133.86,6
FEDERALBNK,324.05,313.1,300.9,268.34,True,0.9,True,0.53,True,0.73,False,False,True,False,85,68.8,69.6,,327.03,322.33,6
HONAUT,39405.0,36430.67,34205.53,33520.24,True,4.93,True,0.54,True,0.89,False,True,False,False,79,74.4,65.4,,39689.65,38961.0,6
MEDANTA,1312.4,1254.18,1209.23,1186.97,True,9.86,True,1.62,False,0.9,False,True,True,True,77,68.8,59.7,,1329.13,1305.99,6
KIRLOSENG,2484.3,2076.71,1855.81,1420.91,True,8.67,True,9.3,False,1.88,False,False,True,False,99,77.6,75.1,⚠️ W RSI>75,2562.56,2447.55,5
SYRMA,1440.5,1276.42,1140.3,897.06,True,5.09,True,1.31,False,1.14,False,False,False,False,99,83.2,80.3,⚠️ D+W OB,1519.22,1425.07,5
GABRIEL,1229.2,1137.42,1081.92,1002.57,True,11.28,True,1.64,False,1.11,False,False,False,False,98,65.2,63.8,,1271.27,1220.08,5
NETWEB,4943.8,4708.48,4323.38,3522.07,True,5.72,True,0.72,False,0.73,False,False,False,False,98,59.4,64.2,,5154.15,4925.07,5
