symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CEMPRO,1178.5,1057.64,912.97,760.5,True,6.03,True,0.65,False,1.22,False,True,True,True,99,65.6,74.6,,1179.68,1136.66,7
HFCL,180.45,168.93,142.66,99.32,True,13.65,True,0.5,True,0.96,False,True,False,False,99,61.9,68.3,,180.63,180.27,7
ADANIGREEN,1482.6,1442.72,1320.0,1105.81,True,4.03,True,0.56,True,0.93,False,True,False,False,97,59.2,68.8,,1513.61,1475.22,7
POLYCAB,9556.0,9401.18,8893.1,7837.91,True,2.82,True,0.56,True,1.02,False,True,False,False,90,60.6,66.0,,9690.68,9530.46,7
ADANIENT,2942.5,2865.63,2634.84,2386.1,True,3.79,True,0.59,True,0.89,False,True,False,False,88,62.8,68.3,,2985.98,2932.06,7
KEI,5460.5,5237.33,5035.69,4469.23,True,1.08,True,0.52,True,1.12,False,True,False,False,87,61.8,62.2,,5525.52,5403.59,7
ATHERENERG,1027.4,985.75,923.29,731.81,True,3.89,True,0.61,False,0.92,False,True,False,False,98,61.3,73.1,,1046.04,1014.98,6
KIRLOSENG,1933.8,1824.37,1707.13,1354.25,True,2.86,True,0.5,True,0.96,False,False,False,False,97,63.1,72.1,,1976.97,1912.89,6
RRKABEL,2187.4,2069.84,1874.01,1538.61,True,2.34,True,0.64,False,0.98,False,True,False,False,95,67.6,70.8,,2230.63,2174.82,6
ANANDRATHI,1781.6,1763.59,1738.78,1547.19,True,4.41,True,0.46,True,0.76,False,False,False,False,92,54.9,62.6,,1791.99,1758.04,6
CRAFTSMAN,9337.0,8840.77,8390.66,7405.57,True,4.12,True,0.58,True,1.02,False,False,False,False,92,64.9,70.0,,9405.4,8981.01,6
CUMMINSIND,5754.0,5602.71,5360.83,4607.12,True,5.67,True,0.51,True,0.82,False,False,False,False,91,59.6,64.4,,5793.29,5624.37,6
RBLBANK,372.65,349.97,336.77,305.89,True,0.67,True,1.21,False,1.23,False,True,False,False,91,68.5,64.5,,375.53,367.58,6
LLOYDSME,1767.9,1748.32,1667.46,1444.96,True,6.34,True,0.58,True,1.01,False,False,False,False,89,54.4,58.6,,1798.9,1758.24,6
NAVINFLUOR,7287.0,7066.85,6849.42,6084.3,True,3.05,True,0.71,False,1.03,False,True,False,False,89,61.1,72.0,,7417.41,7252.74,6
NEULANDLAB,17056.0,16844.67,16048.21,14800.14,True,13.63,True,0.58,True,0.95,False,False,False,False,89,57.5,63.9,,17589.57,16963.02,6
USHAMART,494.95,487.92,469.99,429.23,True,6.17,True,0.48,True,0.87,False,False,False,False,89,55.3,58.0,,502.3,490.81,6
SAMMAANCAP,180.75,170.47,160.53,149.43,True,6.32,True,0.61,False,0.95,False,True,False,False,87,62.6,56.1,,182.66,177.47,6
ABCAPITAL,368.2,353.01,348.53,324.77,True,2.06,True,0.59,True,1.26,False,False,False,False,86,58.8,49.6,,374.87,362.79,6
RADICO,3592.0,3487.79,3344.61,3052.4,True,2.36,True,0.44,True,0.77,False,False,False,False,85,62.9,67.5,,3643.84,3556.64,6
SONACOMS,596.35,594.78,579.13,524.52,True,4.09,True,0.59,True,0.93,False,True,False,False,73,52.0,59.7,,603.2,593.66,6
EXIDEIND,394.85,381.84,363.15,357.62,True,8.39,True,0.44,True,0.71,False,True,False,False,71,61.1,57.6,,399.85,393.26,6
SYRMA,1301.1,1164.82,1057.1,860.2,True,2.54,True,0.79,False,1.4,False,False,False,False,99,76.4,72.9,,1336.33,1271.73,5
ACUTAAS,3096.7,3060.36,2806.18,2142.88,True,10.09,True,0.69,False,1.13,False,False,False,False,98,56.4,79.1,⚠️ W RSI>75,3253.15,3068.93,5
APARINDS,15986.0,13710.5,12613.77,10196.79,True,1.16,True,1.93,False,1.25,False,False,False,False,98,76.9,78.1,⚠️ W RSI>75,16190.17,15357.63,5
