symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
WELCORP,1394.3,1362.65,1254.91,1004.72,True,2.29,True,0.44,True,0.79,False,True,True,True,97,59.2,78.8,⚠️ W RSI>75,1401.4,1369.13,8
ADANIENT,2951.9,2880.56,2658.91,2397.22,True,3.48,True,0.58,True,0.82,False,True,True,True,87,63.5,68.3,,2977.47,2931.67,8
CEMPRO,1184.0,1078.68,932.99,768.68,True,5.6,True,0.26,True,0.95,False,True,False,False,99,65.2,74.6,,1195.09,1153.84,7
ATHERENERG,990.2,987.23,928.73,737.01,True,7.37,True,0.51,True,0.81,False,True,False,False,98,53.4,73.1,,1008.11,980.37,7
LAURUSLABS,1369.8,1368.81,1280.1,1068.08,True,5.98,True,0.86,False,1.17,False,True,True,True,96,55.4,73.4,,1390.39,1355.74,7
ADANIENSOL,1491.0,1480.11,1375.75,1125.47,True,7.67,True,0.46,True,0.84,False,True,False,False,95,55.3,69.3,,1497.8,1468.53,7
ABDL,630.25,585.67,554.42,517.59,True,9.55,True,1.99,False,1.42,False,True,True,True,93,67.3,62.2,,634.33,622.38,7
ANGELONE,348.7,335.17,316.43,275.64,True,2.09,True,0.74,False,1.06,False,True,True,True,93,60.4,60.7,,351.85,343.41,7
THERMAX,4774.4,4669.16,4352.53,3655.71,True,5.92,True,0.51,True,0.77,False,True,False,False,91,57.9,68.1,,4802.8,4705.29,7
RBLBANK,369.2,353.5,339.28,307.15,True,1.59,True,1.08,False,1.09,False,True,True,True,88,65.4,64.5,,372.37,365.18,7
NEULANDLAB,17016.0,16850.42,16111.55,14841.12,True,13.83,True,0.63,False,1.03,False,True,True,True,86,55.8,63.9,,17095.08,16662.32,7
ABCAPITAL,372.45,356.66,350.42,325.73,True,0.93,True,0.68,False,1.18,False,True,True,True,85,60.3,49.6,,376.03,370.03,7
HFCL,190.13,172.68,146.27,101.11,True,9.02,True,0.44,True,0.85,False,False,False,False,99,66.2,68.3,,193.59,184.91,6
POWERINDIA,35950.0,34873.85,32819.44,25456.45,True,7.31,True,0.73,False,0.69,True,False,False,False,97,57.2,62.7,,36106.07,34705.26,6
ADANIGREEN,1465.8,1448.35,1331.84,1113.1,True,5.11,True,0.39,True,0.74,False,False,False,False,95,56.5,68.8,,1491.19,1454.84,6
ADANIPOWER,220.4,225.02,213.33,170.74,False,13.3,True,0.54,True,0.81,False,True,True,True,95,47.1,62.2,,222.82,219.5,6
BHEL,392.25,390.09,368.69,303.25,True,7.68,True,0.46,True,0.89,False,False,False,False,94,52.9,61.2,,394.44,381.52,6
OLAELEC,42.67,42.27,38.67,38.54,True,40.11,False,1.11,False,1.12,False,True,True,True,93,54.9,62.2,,44.25,42.31,6
CUMMINSIND,5833.0,5635.05,5393.02,4630.32,True,4.38,True,0.53,True,0.81,False,False,False,False,92,62.0,64.4,,5855.85,5719.28,6
NAM-INDIA,1153.7,1095.0,1049.75,924.25,True,0.41,True,0.6,False,0.93,False,True,False,False,92,61.8,57.8,,1157.06,1135.06,6
DEEPAKFERT,1550.5,1455.52,1343.94,1273.38,True,12.2,True,0.87,False,1.07,False,True,False,False,91,68.1,66.0,,1561.46,1533.46,6
HONASA,401.45,399.36,372.23,317.84,True,8.42,True,1.23,False,0.97,False,True,False,False,91,56.1,75.4,⚠️ W RSI>75,405.76,397.8,6
SCI,310.65,303.6,295.95,253.98,True,15.76,False,0.6,False,1.07,False,True,True,True,90,54.5,55.8,,313.96,306.49,6
ANANDRATHI,1787.1,1766.63,1741.96,1551.8,True,4.12,True,0.39,True,0.73,False,False,False,False,89,55.8,62.6,,1795.79,1758.24,6
CHENNPETRO,1165.1,1136.68,1079.5,932.14,True,6.72,True,0.53,True,1.15,False,False,False,False,89,56.8,61.1,,1207.71,1158.84,6
J&KBANK,162.95,149.9,139.36,119.12,True,0.51,True,0.78,False,1.05,False,True,False,False,89,74.1,72.6,,163.95,160.09,6
USHAMART,494.9,489.56,472.07,430.57,True,6.18,True,0.34,True,0.82,False,False,False,False,88,54.7,58.0,,505.91,492.81,6
FEDERALBNK,322.7,304.97,294.93,265.72,True,0.28,True,0.67,False,0.84,False,True,False,False,87,75.3,63.6,,323.92,318.98,6
SAILIFE,1213.5,1171.21,1111.86,969.25,True,2.47,True,0.43,True,0.93,False,False,False,False,87,62.2,73.1,,1230.03,1191.41,6
LTF,294.15,277.14,276.8,264.75,True,9.8,True,1.14,False,1.24,False,True,False,False,86,62.6,45.3,,296.1,291.71,6
TRITURBINE,677.4,663.25,618.85,553.69,True,13.99,True,0.14,True,0.79,False,False,False,False,86,55.9,60.9,,680.58,655.89,6
BANDHANBNK,213.76,204.31,194.5,174.31,True,2.0,True,0.87,False,1.4,False,True,True,True,81,61.5,56.1,,218.2,212.89,6
AUBANK,1020.85,993.3,986.74,925.65,True,5.44,True,0.91,False,1.25,False,True,True,True,77,58.1,50.9,,1030.53,1011.99,6
PREMIERENE,1055.8,1048.19,1006.59,949.75,True,6.96,True,0.5,True,1.07,False,True,False,False,72,55.2,61.9,,1075.17,1050.05,6
EXIDEIND,388.4,383.04,365.09,358.23,True,9.88,True,0.44,True,0.68,True,True,False,False,69,56.7,57.6,,391.24,386.01,6
SYRMA,1298.3,1189.12,1075.68,868.88,True,2.75,True,0.76,False,1.17,False,False,False,False,99,75.7,72.9,,1323.32,1282.72,5
ACUTAAS,2999.9,3049.1,2820.95,2159.81,False,12.9,True,0.72,False,1.04,False,True,True,True,98,50.2,79.1,⚠️ W RSI>75,3061.66,2959.44,5
APARINDS,16103.0,14150.11,12884.52,10314.39,True,2.26,True,2.2,False,1.27,False,False,False,False,98,76.7,78.1,⚠️ W RSI>75,16486.47,15775.21,5
