symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
GMDCLTD,676.85,671.11,653.75,567.3,True,12.31,True,0.34,True,1.11,False,False,False,False,94,52.9,60.2,,684.88,667.23,6
GRANULES,791.35,758.67,711.09,610.87,True,1.61,True,0.5,True,1.04,False,False,False,False,93,70.4,77.2,⚠️ W RSI>75,798.2,780.82,6
ANGELONE,337.7,328.81,306.93,269.62,True,3.79,True,0.58,True,0.98,False,False,False,False,92,60.0,64.9,,343.89,333.67,6
HONASA,417.05,384.96,355.88,308.94,True,1.85,True,0.5,True,1.14,False,False,False,False,90,72.5,77.8,⚠️ W RSI>75,419.67,399.9,6
ZYDUSWELL,501.45,496.98,484.85,447.27,True,9.22,True,0.15,True,1.05,False,False,False,False,85,53.3,59.6,,510.46,499.25,6
ATHERENERG,988.15,942.75,889.49,710.35,True,5.62,True,1.32,False,1.32,False,False,True,False,99,60.4,71.0,,1034.98,972.03,5
CEMPRO,1127.3,954.71,835.33,735.04,True,0.0,True,0.7,False,1.4,False,False,False,False,99,74.1,73.7,,1128.43,1015.68,5
HFCL,197.08,162.87,132.15,93.85,True,5.69,True,1.4,False,1.34,False,False,False,False,99,83.9,85.7,⚠️ D+W OB,209.19,193.47,5
ACUTAAS,3164.7,2931.4,2680.0,2070.1,True,0.73,True,0.71,False,1.39,False,False,False,False,98,69.3,78.6,⚠️ W RSI>75,3191.19,3112.48,5
ADANIPOWER,230.03,228.91,209.26,165.71,True,9.51,True,0.81,False,1.09,False,False,False,False,98,54.9,76.5,⚠️ W RSI>75,235.89,228.92,5
NETWEB,4934.2,4252.95,3948.7,3320.0,True,0.62,True,3.86,False,1.73,False,False,False,False,98,74.7,68.2,,4969.96,4660.34,5
SYRMA,1221.6,1078.61,995.8,832.99,True,1.0,True,1.14,False,1.08,False,False,False,False,98,79.2,67.2,,1235.23,1188.21,5
