symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CEMPRO,1449.0,1237.73,1069.46,833.7,True,1.76,True,0.46,True,1.1,False,False,False,False,99,78.1,80.9,⚠️ W RSI>75,1476.48,1398.9,6
HFCL,214.48,198.76,170.4,113.58,True,2.55,True,0.45,True,1.0,False,False,False,False,99,66.1,85.0,⚠️ W RSI>75,215.02,205.22,6
DATAPATTNS,4507.0,4499.71,4223.7,3442.64,True,9.06,True,0.52,True,0.72,False,False,False,False,93,52.6,68.4,,4680.68,4484.51,6
GRANULES,833.8,786.85,751.39,643.39,True,0.74,True,1.13,False,0.99,False,True,False,False,92,69.1,75.0,,840.84,825.22,6
DEEPAKFERT,1649.3,1552.79,1437.48,1310.29,True,6.61,True,0.54,True,0.94,False,False,False,False,90,67.6,71.5,,1681.68,1634.36,6
LALPATHLAB,1645.7,1630.96,1581.56,1499.36,True,8.5,True,0.58,True,0.9,False,True,False,False,72,55.1,62.2,,1656.65,1618.68,6
AEGISLOG,1325.4,1076.04,912.16,777.83,True,1.59,True,1.52,False,1.55,False,False,False,False,99,93.2,80.4,⚠️ D+W OB,1348.15,1244.05,5
ACUTAAS,3694.8,3338.31,3051.84,2303.38,True,0.97,True,1.59,False,1.24,False,False,False,False,98,76.5,86.7,⚠️ W RSI>75,3734.63,3652.44,5
ATHERENERG,1130.0,1042.47,976.02,772.03,True,3.93,True,1.58,False,1.46,False,False,False,False,98,68.2,75.4,⚠️ W RSI>75,1170.77,1115.08,5
SYRMA,1376.0,1331.52,1195.61,930.13,True,9.34,True,0.88,False,1.09,False,False,False,False,98,62.3,73.8,,1409.41,1362.74,5
CARTRADE,2699.6,2514.43,2240.49,2158.79,True,17.96,False,0.53,True,0.84,False,False,False,False,97,67.6,64.7,,2781.48,2678.42,5
LAURUSLABS,1542.3,1449.53,1354.62,1112.64,True,0.82,True,2.37,False,1.21,False,False,False,False,97,71.9,78.4,⚠️ W RSI>75,1556.55,1520.48,5
RRKABEL,2343.3,2307.88,2087.56,1662.35,True,8.07,True,1.0,False,1.18,False,False,False,False,97,59.6,72.4,,2432.43,2327.67,5
SCHNEIDER,1481.6,1338.21,1248.8,1000.81,True,0.7,True,1.96,False,1.27,False,False,False,False,97,63.4,71.9,,1493.59,1421.58,5
