symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
HSCL,675.5,658.32,615.49,525.14,True,5.92,True,1.38,False,0.86,False,True,True,True,92,57.7,67.6,,682.53,662.64,7
CEMPRO,1252.8,1155.95,1005.96,802.04,True,3.0,True,0.25,True,0.88,False,False,False,False,99,66.0,74.1,,1261.26,1215.28,6
HFCL,210.93,190.45,161.25,108.32,True,4.16,True,0.53,True,1.14,False,False,False,False,99,68.4,75.9,⚠️ W RSI>75,214.16,204.05,6
J&KBANK,159.64,155.3,144.6,122.03,True,4.49,True,0.62,False,0.82,False,True,False,False,91,64.1,77.2,⚠️ W RSI>75,161.65,157.75,6
WOCKPHARMA,1949.7,1924.9,1764.8,1521.01,True,19.51,False,0.36,True,0.62,True,False,False,False,91,56.0,63.6,,1980.98,1907.19,6
NAVINFLUOR,7486.5,7326.34,7043.17,6203.15,True,3.33,True,0.55,True,1.01,False,False,False,False,86,59.4,70.9,,7657.65,7432.56,6
CHENNPETRO,1153.8,1128.64,1089.28,944.69,True,7.62,True,0.48,True,0.72,False,False,False,False,85,55.0,61.4,,1162.16,1100.8,6
DEEPAKFERT,1544.5,1513.28,1399.15,1292.93,True,12.54,True,0.47,True,0.88,False,False,False,False,85,58.6,70.7,,1590.49,1535.56,6
JINDALSAW,260.06,249.76,236.35,209.27,True,3.65,True,0.45,True,0.69,True,False,False,False,80,60.3,62.2,,264.26,254.84,6
IKS,1699.6,1675.02,1631.67,1584.74,True,4.36,True,0.47,True,0.84,False,True,False,False,72,57.1,58.1,,1711.71,1687.11,6
THELEELA,479.45,455.29,437.51,428.59,True,6.17,True,1.12,False,0.98,False,True,True,True,71,66.6,65.7,,491.54,477.52,6
TITAN,4277.2,4262.61,4235.43,4053.77,True,7.12,True,0.51,True,0.86,False,True,True,True,62,52.1,57.4,,4320.62,4262.33,6
KIRLOSENG,2441.1,2111.41,1878.76,1429.57,True,10.25,True,9.6,False,1.95,False,False,False,False,99,73.9,79.3,⚠️ W RSI>75,2502.5,2387.71,5
ACUTAAS,3568.2,3182.09,2938.08,2240.72,True,0.98,True,1.34,False,0.98,False,False,False,False,98,74.4,75.1,⚠️ W RSI>75,3607.2,3242.25,5
ATHERENERG,1083.75,995.47,946.07,755.07,True,1.3,True,0.88,False,1.03,False,False,False,False,98,66.2,67.1,,1099.1,988.91,5
GABRIEL,1275.2,1150.54,1089.5,1008.83,True,7.96,True,1.29,False,1.05,False,False,False,False,98,69.2,63.7,,1286.28,1208.79,5
RRKABEL,2502.3,2251.37,2018.78,1622.92,True,1.83,True,0.94,False,0.93,False,False,False,False,98,83.1,84.1,⚠️ D+W OB,2551.55,2449.15,5
SYRMA,1368.3,1285.17,1149.24,906.68,True,9.84,True,1.46,False,1.27,False,False,False,False,98,67.3,79.9,⚠️ W RSI>75,1441.44,1349.65,5
AEGISLOG,1174.1,960.43,837.87,754.11,True,1.08,True,1.6,False,1.33,False,False,False,False,97,89.4,77.9,⚠️ D+W OB,1188.14,1088.91,5
SCHNEIDER,1453.6,1289.53,1213.64,979.25,True,1.03,True,2.23,False,1.17,False,False,False,False,97,64.2,67.9,,1470.27,1318.68,5
IDEA,14.43,14.32,13.21,10.86,True,5.93,True,0.92,False,0.9,False,False,False,False,97,55.8,64.9,,14.52,13.82,5
WELCORP,1510.8,1399.88,1298.37,1032.57,True,0.93,True,1.11,False,1.01,False,False,False,False,97,70.8,77.1,⚠️ W RSI>75,1526.52,1449.65,5
ADANIGREEN,1502.5,1483.3,1377.25,1140.57,True,3.5,True,0.71,False,1.08,False,False,False,False,96,56.5,73.2,,1519.72,1467.83,5
ABDL,659.5,605.49,569.06,522.96,True,4.53,True,1.11,False,0.99,False,False,False,False,96,72.2,64.1,,669.17,623.43,5
APARINDS,15986.0,15197.77,13701.5,10754.41,True,6.83,True,1.31,False,0.89,False,False,False,False,96,64.8,84.7,⚠️ W RSI>75,16369.35,15559.42,5
BELRISE,240.46,233.62,221.63,185.64,True,4.58,True,0.82,False,0.93,False,False,False,False,95,59.8,73.3,,246.7,238.88,5
