symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CEMPRO,1521.4,1264.75,1087.19,843.04,True,0.0,True,0.47,True,1.18,False,False,False,False,99,81.1,77.7,⚠️ D+W OB,1522.92,1461.44,6
HFCL,224.95,201.26,172.54,114.92,True,0.11,True,0.41,True,1.05,False,False,False,False,99,70.5,76.3,⚠️ W RSI>75,225.43,210.64,6
DATAPATTNS,4615.5,4510.74,4239.07,3469.41,True,6.87,True,0.54,True,0.73,False,False,False,False,93,56.2,67.5,,4662.66,4467.63,6
NAM-INDIA,1207.5,1153.84,1094.1,952.09,True,2.11,True,0.57,True,0.93,False,False,False,False,93,66.0,69.8,,1231.73,1202.4,6
SAILIFE,1232.6,1215.01,1159.17,1004.39,True,2.17,True,0.47,True,0.83,False,False,False,False,89,57.6,72.9,,1261.26,1228.77,6
SAREGAMA,488.05,471.94,435.39,408.23,True,5.13,True,0.07,True,0.86,False,False,False,False,86,63.5,75.0,,493.49,476.52,6
ABSLAMC,1160.7,1141.15,1087.74,942.31,True,5.24,True,0.52,True,0.99,False,False,False,False,85,55.8,66.3,,1194.29,1145.85,6
CARBORUNIV,1144.5,1132.93,1067.31,954.18,True,12.43,True,0.34,True,0.65,True,False,False,False,79,55.2,68.1,,1156.16,1132.37,6
AEGISLOG,1409.2,1107.77,931.66,789.45,True,1.0,True,1.36,False,1.52,False,False,False,False,99,94.5,80.1,⚠️ D+W OB,1424.92,1306.39,5
ACUTAAS,3514.8,3355.12,3070.0,2317.4,True,6.02,True,0.81,False,1.07,False,False,False,False,98,62.7,78.9,⚠️ W RSI>75,3743.74,3471.52,5
ATHERENERG,1125.4,1050.37,981.87,776.11,True,4.32,True,1.11,False,1.16,False,False,True,False,98,67.2,74.6,,1146.04,1117.48,5
SYRMA,1391.1,1337.19,1203.28,934.48,True,8.34,True,0.72,False,0.93,False,False,False,False,98,64.0,80.2,⚠️ W RSI>75,1413.41,1368.73,5
ADANIENSOL,1622.8,1519.46,1437.6,1172.35,True,1.69,True,0.85,False,1.27,False,False,False,False,97,69.1,70.0,,1652.35,1569.43,5
ABDL,702.7,633.96,589.86,533.51,True,1.26,True,2.65,False,1.19,False,False,False,False,97,74.9,68.2,,712.41,650.35,5
