symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
KARURVYSYA,346.6,340.25,327.26,293.11,True,3.36,True,0.36,True,1.01,False,True,True,True,93,60.6,63.4,,350.2,344.66,8
NEULANDLAB,22960.0,22572.49,20889.34,17384.82,True,3.86,True,0.53,True,0.66,True,False,False,False,96,59.9,76.2,⚠️ W RSI>75,23343.32,22857.12,7
CUB,230.61,221.83,215.63,200.04,True,5.14,True,0.83,False,1.16,False,True,True,True,92,58.5,62.9,,232.13,226.17,7
FLUOROCHEM,4727.7,4634.74,4403.57,3864.56,True,4.66,True,0.56,True,0.78,False,True,False,False,89,59.5,74.5,,4750.75,4675.42,7
WELCORP,2523.5,2173.94,1881.39,1352.5,True,2.64,True,1.53,False,1.25,False,True,False,False,99,79.9,91.6,⚠️ W RSI>75,2594.59,2507.49,6
WELSPUNLIV,200.01,183.37,170.97,148.12,True,0.74,True,0.58,True,0.87,False,False,True,False,97,76.8,77.4,⚠️ W RSI>75,201.16,195.4,6
NETWEB,5110.0,5109.89,4824.42,4017.79,True,12.09,True,1.02,False,0.76,False,True,False,False,96,52.6,62.4,,5221.72,5058.94,6
GLAND,2868.4,2803.77,2621.93,2186.18,True,5.64,True,0.4,True,0.8,False,False,False,False,91,62.4,72.0,,2932.93,2800.2,6
UNIONBANK,186.86,183.82,177.95,166.55,True,6.38,True,0.49,True,1.03,False,False,False,False,86,58.4,60.7,,187.05,182.32,6
IPCALAB,1956.5,1890.34,1803.92,1617.42,True,2.25,True,0.52,True,0.66,True,False,False,False,84,64.2,70.0,,2003.5,1946.95,6
GRAPHITE,726.6,705.97,687.19,650.57,True,8.45,True,1.57,False,1.14,False,True,True,True,77,58.8,58.0,,737.74,720.33,6
ATHERENERG,1686.1,1518.27,1362.69,991.98,True,3.32,True,2.39,False,1.41,False,False,False,False,99,72.5,78.2,⚠️ W RSI>75,1738.74,1639.36,5
CPPLUS,3721.4,3562.76,3465.74,2621.36,True,9.1,True,1.33,False,0.96,False,False,False,False,98,58.5,65.6,,3791.39,3661.53,5
CEMPRO,1235.8,1281.63,1283.58,1031.03,False,25.07,False,0.41,True,0.91,False,True,True,True,98,40.9,56.5,,1245.34,1212.19,5
KIRLOSENG,2160.9,2123.8,2120.49,1729.81,True,20.39,False,0.48,True,0.9,False,False,False,False,98,52.9,57.3,,2182.18,2089.71,5
LAURUSLABS,1864.0,1837.88,1713.16,1346.12,True,4.36,True,3.76,False,1.42,False,False,False,False,98,59.0,80.4,⚠️ W RSI>75,1866.26,1809.89,5
APARINDS,16813.0,16771.14,15721.09,12692.07,True,8.95,True,0.75,False,0.94,False,False,False,False,97,53.4,64.7,,17461.44,16483.5,5
CHENNPETRO,1414.0,1349.87,1259.22,1041.71,True,5.08,True,0.63,False,0.73,False,False,True,False,97,61.3,69.6,,1424.92,1381.12,5
REDINGTON,363.2,345.22,316.04,273.68,True,4.04,True,1.0,False,1.07,False,False,False,False,97,62.7,70.7,,367.07,343.36,5
MCX,3286.0,3122.51,2971.58,2631.96,True,5.34,True,0.75,False,0.96,False,False,True,False,96,63.9,63.2,,3336.33,3254.74,5
SAILIFE,1587.0,1450.94,1361.72,1136.05,True,0.5,True,2.9,False,1.14,False,False,False,False,96,73.1,80.3,⚠️ W RSI>75,1596.59,1507.49,5
BHEL,427.5,421.49,410.63,349.77,True,4.26,True,0.77,False,1.34,False,False,False,False,95,54.9,65.6,,427.93,416.93,5
IFCI,98.32,83.48,78.56,68.03,True,1.18,True,3.84,False,1.8,False,False,False,False,95,77.6,70.1,,99.59,86.92,5
IDEA,14.53,14.12,13.77,12.01,True,5.47,True,1.13,False,1.14,False,False,False,False,95,57.6,61.0,,14.73,13.92,5
CARTRADE,2932.3,2935.84,2771.85,2422.29,False,10.89,True,0.47,True,1.17,False,True,False,False,94,52.6,62.1,,2993.59,2911.09,5
PAYTM,1619.0,1593.88,1453.67,1254.0,True,6.54,True,0.67,False,1.18,False,False,False,False,94,57.0,67.3,,1634.93,1592.61,5
