symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
NYKAA,331.95,327.93,310.67,272.79,True,4.61,True,1.46,False,1.4,False,True,True,True,91,58.2,73.2,,336.24,329.67,7
CAPLIPOINT,2585.8,2556.76,2431.49,2106.96,True,4.19,True,0.32,True,0.69,True,False,False,False,90,54.3,68.5,,2602.5,2539.46,7
RBLBANK,392.0,373.35,363.74,326.89,True,0.18,True,0.73,False,0.83,False,True,True,True,87,66.1,69.6,,392.39,387.06,7
AEGISLOG,1400.0,1309.22,1165.06,888.82,True,6.53,True,0.49,True,1.1,False,False,False,False,99,62.4,73.1,,1499.3,1339.06,6
CHENNPETRO,1292.3,1236.51,1176.9,1009.92,True,4.56,True,1.39,False,0.79,False,True,False,False,97,59.5,67.4,,1319.32,1276.72,6
NETWEB,4859.0,4498.96,4401.42,3762.48,True,7.34,True,1.33,False,1.34,False,True,False,False,97,63.9,61.1,,4984.98,4846.75,6
REDINGTON,350.95,302.89,276.53,256.6,True,2.66,True,4.2,False,1.44,False,True,False,False,97,82.0,73.0,⚠️ D RSI>80,354.5,342.81,6
HONASA,465.65,455.0,435.29,361.86,True,5.23,True,0.23,True,0.97,False,False,False,False,95,62.1,72.2,,469.47,459.39,6
CARTRADE,2788.4,2776.13,2584.85,2298.37,True,15.26,False,0.26,True,0.57,True,False,False,False,94,52.9,64.1,,2839.94,2767.43,6
FEDERALBNK,353.55,350.35,333.07,288.64,True,4.88,True,0.36,True,1.22,False,False,False,False,94,56.9,74.8,,356.81,351.25,6
HSCL,761.0,741.25,695.35,575.34,True,7.14,True,0.25,True,0.8,False,False,False,False,93,58.8,73.9,,770.17,747.4,6
MINDACORP,716.9,696.58,666.37,596.74,True,2.58,True,0.57,True,0.98,False,False,False,False,93,60.9,66.3,,729.78,714.28,6
ACMESOLAR,375.9,371.28,355.57,300.52,True,5.71,True,1.3,False,1.0,False,True,False,False,91,54.4,61.3,,381.08,372.63,6
