symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CEMPRO,1603.2,1432.95,1218.01,901.52,True,2.68,True,0.35,True,0.88,False,True,True,True,99,81.3,84.9,⚠️ D+W OB,1620.42,1581.02,8
SYRMA,1423.9,1380.24,1260.86,972.53,True,6.18,True,0.47,True,0.76,False,True,True,True,97,61.4,75.1,⚠️ W RSI>75,1437.44,1408.69,8
NAVINFLUOR,7650.0,7545.08,7288.52,6377.83,True,2.05,True,0.55,True,0.59,True,True,False,False,90,56.2,75.8,⚠️ W RSI>75,7724.72,7612.38,8
MINDACORP,682.95,679.0,641.21,582.39,True,4.3,True,0.44,True,0.98,False,True,True,True,88,55.5,67.2,,685.68,674.72,8
SAREGAMA,489.55,476.85,447.4,415.21,True,4.83,True,0.13,True,0.96,False,True,True,True,85,57.4,65.1,,495.49,483.67,8
LAURUSLABS,1557.6,1499.94,1407.83,1148.25,True,1.36,True,0.66,False,0.74,False,True,True,True,97,66.1,77.4,⚠️ W RSI>75,1570.57,1549.75,7
BHARATFORG,2104.7,2097.72,2019.06,1726.7,True,5.67,True,0.5,True,0.88,False,True,False,False,92,54.5,72.6,,2128.83,2079.92,7
INDUSINDBK,1013.5,976.23,940.81,884.06,True,2.36,True,0.47,True,0.81,False,True,True,True,77,64.4,63.5,,1020.02,1004.54,7
MEDANTA,1332.2,1313.77,1263.76,1208.01,True,8.5,True,0.29,True,0.8,False,True,True,True,70,58.6,63.4,,1344.34,1325.67,7
HFCL,224.38,210.85,185.13,122.75,True,2.23,True,0.33,True,0.85,False,False,False,False,99,65.0,75.7,⚠️ W RSI>75,229.63,220.96,6
ACUTAAS,3583.8,3427.25,3181.92,2405.18,True,4.18,True,0.54,True,0.92,False,False,False,False,98,62.3,76.1,⚠️ W RSI>75,3635.33,3487.51,6
AEGISLOG,1297.5,1200.65,1023.83,818.03,True,8.37,True,0.59,True,1.17,False,False,False,False,98,63.7,76.7,⚠️ W RSI>75,1344.34,1264.53,6
KIRLOSENG,2396.1,2308.24,2087.82,1560.12,True,11.91,True,0.5,True,0.71,False,False,False,False,98,60.0,74.8,,2442.44,2350.65,6
ADANIENSOL,1689.5,1599.09,1498.97,1209.36,True,3.12,True,0.56,True,1.04,False,False,False,False,96,68.9,76.5,⚠️ W RSI>75,1745.74,1683.91,6
OFSS,11681.0,11008.94,10181.84,8707.53,True,2.32,True,1.24,False,0.95,False,True,False,False,95,72.7,73.4,,11836.82,11623.36,6
ADANIGREEN,1543.7,1526.66,1446.26,1196.23,True,5.38,True,0.83,False,1.25,False,True,False,False,94,54.9,68.5,,1587.39,1539.16,6
CAPLIPOINT,2671.5,2540.34,2324.05,2038.72,True,1.02,True,0.53,True,0.89,False,False,False,False,94,67.5,77.2,⚠️ W RSI>75,2687.18,2593.1,6
HONASA,470.1,453.69,419.23,347.77,True,4.32,True,0.28,True,0.92,False,False,False,False,94,70.7,81.5,⚠️ W RSI>75,481.43,467.63,6
NEULANDLAB,18751.0,18576.5,17557.98,15468.97,True,6.66,True,0.37,True,0.91,False,False,False,False,92,58.0,69.0,,19209.19,18539.44,6
VIJAYA,1412.5,1358.73,1295.35,1127.65,True,1.91,True,0.58,True,0.83,False,False,False,False,92,61.7,68.2,,1441.44,1358.04,6
ADANIENT,3151.4,3094.34,2914.38,2539.35,True,2.88,True,0.65,False,0.85,False,True,False,False,91,58.8,70.0,,3193.19,3136.96,6
RADICO,4106.0,3948.21,3708.36,3228.88,True,1.34,True,0.72,False,0.88,False,True,False,False,91,72.0,79.2,⚠️ W RSI>75,4153.35,4086.51,6
ZYDUSWELL,601.9,565.14,534.18,475.44,True,1.0,True,0.47,True,0.93,False,False,False,False,89,65.0,72.3,,608.61,574.47,6
FEDERALBNK,326.6,325.13,313.39,277.52,True,2.94,True,0.43,True,1.09,False,False,False,False,88,56.8,68.6,,330.28,323.68,6
ASTERDM,812.1,794.87,768.4,688.25,True,2.92,True,0.51,True,0.76,False,False,False,False,85,59.3,68.4,,834.83,804.49,6
LALPATHLAB,1732.7,1678.58,1621.59,1519.77,True,3.67,True,0.4,True,0.98,False,True,False,False,79,63.3,65.3,,1746.64,1714.28,6
ZYDUSLIFE,1153.9,1126.74,1079.4,988.53,True,2.34,True,0.75,False,1.03,False,True,True,True,79,63.2,71.0,,1166.47,1144.85,6
AARTIIND,504.75,480.17,471.87,442.79,True,3.51,True,1.19,False,1.29,False,True,True,True,72,63.1,58.3,,507.06,496.75,6
RAINBOW,1490.8,1447.88,1394.92,1335.91,True,9.41,True,0.55,True,0.96,False,True,True,True,62,66.2,66.2,,1504.7,1476.12,6
ATHERENERG,1267.1,1146.46,1047.1,810.5,True,5.79,True,1.71,False,1.44,False,False,False,False,99,70.6,78.8,⚠️ W RSI>75,1346.34,1250.25,5
RRKABEL,2403.9,2299.82,2147.48,1716.0,True,5.69,True,0.64,False,1.16,False,False,False,False,98,60.4,67.9,,2417.41,2302.7,5
WELCORP,1684.0,1544.77,1414.75,1100.55,True,0.87,True,1.94,False,0.87,False,False,False,False,98,74.4,88.2,⚠️ W RSI>75,1697.2,1657.24,5
CARTRADE,2812.6,2687.72,2410.65,2206.55,True,14.52,True,1.01,False,1.19,False,False,False,False,97,64.6,67.6,,2876.87,2782.22,5
BHEL,435.4,401.75,387.9,323.68,True,1.27,True,1.44,False,1.37,False,False,False,False,96,66.3,68.0,,441.44,406.64,5
GRANULES,903.25,846.08,792.18,667.12,True,0.74,True,0.77,False,0.8,False,False,False,False,96,79.2,78.0,⚠️ W RSI>75,910.91,893.01,5
HSCL,722.35,668.64,638.82,546.05,True,1.59,True,0.77,False,0.86,False,False,False,False,96,65.8,74.2,,734.73,686.96,5
J&KBANK,177.73,168.7,155.94,128.43,True,11.91,True,2.42,False,1.92,False,False,False,False,96,61.0,79.0,⚠️ W RSI>75,184.48,176.92,5
POWERINDIA,33545.0,33426.6,33225.09,27199.68,True,13.51,True,0.69,False,0.85,False,False,False,False,95,49.8,60.0,,34249.21,32857.11,5
SAILIFE,1294.9,1238.65,1185.24,1022.33,True,0.39,True,0.84,False,1.04,False,False,False,False,95,66.7,79.2,⚠️ W RSI>75,1301.3,1253.74,5
CGCL,258.89,237.87,218.41,192.57,True,2.13,True,0.94,False,1.11,False,False,False,False,94,82.0,76.1,⚠️ D+W OB,260.25,252.84,5
ANANDRATHI,2079.6,2013.2,1901.56,1643.98,True,4.44,True,0.86,False,0.9,False,False,False,False,93,65.7,78.4,⚠️ W RSI>75,2102.1,2050.75,5
CHENNPETRO,1240.8,1142.53,1111.76,973.56,True,3.04,True,3.01,False,1.83,False,False,False,False,93,63.4,65.1,,1280.98,1166.93,5
GLAND,2529.4,2421.94,2271.62,1968.98,True,1.71,True,0.68,False,1.04,False,False,False,False,93,65.6,72.8,,2567.36,2480.12,5
GODREJIND,1339.3,1243.48,1153.64,1075.77,True,7.19,True,2.01,False,1.86,False,False,False,False,92,66.0,66.3,,1386.89,1329.67,5
ACMESOLAR,394.0,371.36,344.1,289.82,True,1.17,True,0.94,False,1.05,False,False,False,False,91,69.2,71.2,,397.9,386.71,5
NYKAA,324.85,312.35,293.81,263.89,True,2.2,True,0.93,False,0.95,False,False,False,False,91,67.5,71.3,,331.28,323.18,5
GABRIEL,1363.2,1245.54,1166.43,1044.13,True,1.61,True,1.66,False,1.05,False,False,False,False,90,70.3,69.4,,1374.97,1320.78,5
JBCHEPHARM,2408.9,2367.26,2260.85,2020.49,True,4.62,True,4.68,False,1.41,False,False,False,False,90,61.1,71.1,,2528.03,2377.62,5
SONACOMS,683.4,649.55,619.14,551.46,True,1.08,True,0.83,False,1.04,False,False,False,False,90,74.4,70.5,,691.54,665.18,5
NUVAMA,1846.4,1830.44,1686.02,1471.52,True,7.39,True,0.6,False,1.15,False,False,False,False,89,55.8,70.2,,1933.33,1839.76,5
TORNTPHARM,4987.6,4778.05,4588.36,4148.93,True,1.93,True,3.58,False,1.36,False,False,False,False,89,77.0,72.8,,5090.89,4807.39,5
IPCALAB,1890.2,1749.85,1663.08,1534.01,True,1.03,True,1.31,False,1.09,False,False,False,False,88,80.5,67.4,⚠️ D RSI>80,1911.81,1865.93,5
ABCAPITAL,399.7,393.15,376.36,339.95,True,2.68,True,0.62,False,0.97,False,False,False,False,87,56.4,65.2,,405.4,398.0,5
AJANTPHARM,3452.8,3313.47,3181.78,2909.56,True,1.54,True,0.61,False,0.76,False,False,False,False,87,66.6,67.3,,3485.38,3387.61,5
CUMMINSIND,5592.0,5583.2,5508.26,4818.83,True,8.33,True,1.0,False,0.91,False,False,False,False,87,50.5,62.9,,5680.17,5468.03,5
PAYTM,1361.1,1246.77,1178.29,1142.72,True,3.26,True,1.79,False,1.56,False,False,False,False,87,74.4,64.1,,1397.3,1339.66,5
AIAENG,4779.5,4733.6,4522.44,3999.12,True,7.73,True,0.89,False,0.8,False,False,False,False,86,55.8,66.1,,4894.89,4745.25,5
STARHEALTH,602.9,583.48,555.67,502.47,True,3.37,True,0.99,False,1.13,False,False,False,False,86,69.0,76.5,⚠️ W RSI>75,609.61,582.42,5
IKS,1863.2,1814.08,1725.35,1619.01,True,3.61,True,0.63,False,0.89,False,False,False,False,85,61.0,66.8,,1889.89,1835.96,5
PHOENIXLTD,2086.2,2022.19,1908.94,1762.56,True,3.85,True,1.39,False,0.9,False,False,False,False,85,62.7,72.2,,2136.53,2079.32,5
