symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ACMESOLAR,367.8,361.69,334.89,284.44,True,7.62,True,0.52,True,0.97,False,True,True,True,93,58.0,67.5,,372.37,365.18,8
J&KBANK,168.41,160.05,150.08,125.73,True,1.51,True,1.12,False,0.98,False,True,True,True,93,69.4,75.6,⚠️ W RSI>75,169.95,166.13,7
CEMPRO,1554.1,1329.59,1135.4,861.77,True,2.71,True,0.49,True,1.45,False,False,False,False,99,79.1,84.3,⚠️ W RSI>75,1566.06,1491.71,6
HFCL,214.68,205.63,177.72,117.77,True,6.46,True,0.41,True,1.14,False,False,False,False,99,61.1,74.3,,217.67,208.6,6
IDEA,14.04,14.22,13.51,11.12,False,8.47,True,0.58,True,0.9,False,True,True,True,97,48.5,62.8,,14.16,13.96,6
RADICO,4089.0,3865.51,3627.36,3192.19,True,1.75,True,1.35,False,1.25,False,True,False,False,95,73.8,73.7,,4149.14,4078.42,6
HONASA,471.6,441.92,407.58,338.63,True,1.5,True,0.43,True,0.96,False,False,False,False,94,74.3,82.1,⚠️ W RSI>75,479.28,460.04,6
CRAFTSMAN,9282.5,9210.41,8867.04,7751.65,True,6.6,True,0.32,True,0.91,False,False,True,False,92,54.8,64.6,,9369.36,9090.9,6
NAM-INDIA,1218.2,1164.21,1105.31,959.04,True,1.24,True,0.58,True,1.12,False,False,False,False,92,63.6,68.6,,1228.23,1169.83,6
VIJAYA,1377.8,1336.16,1273.76,1112.13,True,3.5,True,0.51,True,0.97,False,False,False,False,92,57.6,67.3,,1397.2,1323.48,6
BHARATFORG,2130.6,2085.81,1997.39,1705.31,True,4.51,True,0.5,True,0.85,False,False,True,False,91,61.2,74.6,,2142.34,2083.31,6
MINDACORP,705.45,674.42,631.12,574.06,True,1.15,True,0.57,True,1.1,False,False,False,False,91,69.0,71.1,,712.21,683.37,6
SAILIFE,1234.4,1215.78,1165.76,1009.67,True,2.03,True,0.4,True,1.14,False,False,False,False,89,57.1,75.3,⚠️ W RSI>75,1244.24,1198.8,6
FEDERALBNK,327.75,322.9,310.0,274.64,True,1.96,True,0.33,True,1.26,False,False,False,False,87,62.2,69.1,,333.03,326.22,6
ATHERENERG,1218.4,1086.3,1005.11,788.65,True,1.97,True,1.04,False,1.12,False,False,False,False,99,76.0,77.4,⚠️ W RSI>75,1244.14,1190.31,5
ACUTAAS,3458.8,3376.36,3111.35,2349.83,True,7.52,True,0.96,False,1.21,False,False,False,False,98,58.2,74.6,,3491.49,3364.63,5
AEGISLOG,1264.1,1156.03,972.88,805.87,True,11.2,True,1.25,False,1.54,False,False,False,False,98,67.3,81.8,⚠️ W RSI>75,1300.5,1194.0,5
KIRLOSENG,2424.8,2238.21,2014.61,1517.11,True,10.85,True,1.48,False,1.0,False,False,False,False,98,66.7,70.1,,2438.84,2287.81,5
SYRMA,1441.0,1351.05,1224.27,947.79,True,5.05,True,0.98,False,1.04,False,False,False,False,98,66.8,77.1,⚠️ W RSI>75,1450.45,1383.62,5
CARTRADE,2735.2,2598.49,2318.87,2182.39,True,16.88,False,0.43,True,0.97,False,False,False,False,97,65.9,65.0,,2826.42,2689.31,5
SCHNEIDER,1485.2,1389.38,1285.0,1021.92,True,4.06,True,1.18,False,0.74,False,False,True,False,97,62.5,70.4,,1528.53,1472.93,5
WELCORP,1601.9,1469.96,1360.97,1071.56,True,1.04,True,3.2,False,1.57,False,False,False,False,97,69.1,86.0,⚠️ W RSI>75,1620.32,1523.48,5
ADANIENSOL,1618.5,1550.87,1460.63,1185.12,True,5.46,True,1.12,False,1.37,False,False,False,False,96,64.1,74.7,,1686.68,1608.49,5
BELRISE,228.84,232.39,224.88,189.71,False,9.19,True,1.97,False,1.26,False,True,True,True,96,47.9,64.5,,233.08,226.3,5
GRANULES,882.05,812.81,768.97,654.18,True,1.72,True,1.21,False,1.09,False,False,False,False,96,77.0,74.8,,898.35,856.69,5
LAURUSLABS,1507.4,1464.53,1375.45,1126.94,True,3.06,True,1.01,False,1.12,False,False,False,False,96,60.9,75.4,⚠️ W RSI>75,1526.12,1458.54,5
ABDL,666.6,644.65,599.55,538.17,True,6.34,True,2.69,False,1.44,False,False,False,False,95,60.7,63.3,,684.68,664.34,5
ANANDRATHI,2095.6,1958.11,1857.62,1616.99,True,1.15,True,0.76,False,1.21,False,False,False,False,95,75.7,80.7,⚠️ W RSI>75,2122.12,2052.95,5
CAPLIPOINT,2621.4,2475.87,2254.71,2005.63,True,2.0,True,0.62,False,1.16,False,False,False,False,95,67.0,76.4,⚠️ W RSI>75,2640.64,2547.45,5
OFSS,11134.0,10580.55,9852.47,8557.47,True,1.99,True,0.65,False,0.97,False,False,False,False,95,68.5,70.7,,11256.24,10769.22,5
NEULANDLAB,19542.0,18269.05,17223.93,15286.41,True,2.72,True,1.05,False,1.22,False,False,False,False,94,78.9,76.2,⚠️ W RSI>75,20109.09,18891.09,5
NUVAMA,1934.6,1776.13,1634.82,1447.31,True,1.04,True,1.25,False,1.37,False,False,False,False,94,72.2,77.5,⚠️ W RSI>75,1951.95,1857.94,5
CGCL,252.64,225.47,209.91,189.51,True,1.35,True,2.72,False,1.46,False,False,False,False,93,80.0,75.2,⚠️ W RSI>75,256.36,238.76,5
BHEL,381.6,393.71,382.33,318.2,False,10.19,True,1.05,False,1.12,False,True,True,True,92,43.1,60.7,,387.39,378.92,5
NYKAA,324.05,302.72,286.39,260.52,True,0.57,True,1.2,False,1.12,False,False,False,False,92,76.0,71.9,,326.23,319.53,5
GLAND,2469.5,2379.78,2224.25,1940.85,True,4.04,True,1.03,False,1.1,False,False,True,False,91,63.2,72.2,,2524.52,2459.74,5
NAVINFLUOR,7689.0,7484.71,7210.8,6317.04,True,1.55,True,0.72,False,1.31,False,False,False,False,91,58.1,72.9,,7732.72,7394.1,5
AIAENG,4687.5,4714.96,4470.07,3953.47,False,9.51,True,0.92,False,0.77,False,True,True,True,90,51.8,69.1,,4729.72,4625.37,5
ADANIENT,3083.6,3048.91,2858.92,2504.98,True,4.97,True,0.94,False,1.16,False,False,False,False,90,56.0,69.3,,3108.1,3023.77,5
DATAPATTNS,4284.0,4461.27,4248.47,3485.38,False,13.56,True,0.59,True,1.01,False,True,False,False,90,44.8,60.4,,4389.38,4265.73,5
GABRIEL,1254.1,1208.35,1137.09,1029.49,True,9.48,True,0.69,False,1.02,False,False,True,False,90,60.4,64.6,,1270.27,1229.27,5
AEGISVOPAK,275.53,246.43,226.01,224.0,True,8.76,True,7.94,False,1.75,False,False,True,False,89,69.1,67.9,,284.42,270.94,5
LTF,321.1,306.08,292.37,271.29,True,5.17,True,1.37,False,1.34,False,False,False,False,89,62.7,61.9,,324.57,308.89,5
THERMAX,4785.0,4771.7,4560.05,3820.16,True,8.97,True,0.66,False,1.21,False,False,False,False,89,51.7,63.9,,4814.81,4605.39,5
JBCHEPHARM,2444.5,2307.56,2216.86,1998.75,True,1.19,True,1.76,False,1.03,False,False,False,False,88,82.0,74.2,⚠️ D RSI>80,2476.47,2427.67,5
STARHEALTH,603.25,572.96,545.91,495.78,True,0.45,True,0.65,False,0.91,False,False,False,False,88,72.6,77.3,⚠️ W RSI>75,606.61,583.52,5
CUB,229.09,210.37,202.02,191.7,True,5.75,True,0.91,False,1.28,False,False,False,False,87,69.9,66.4,,231.23,217.33,5
PHOENIXLTD,2088.0,1954.67,1860.49,1741.74,True,2.19,True,2.87,False,1.3,False,False,False,False,87,70.0,70.8,,2125.72,2035.56,5
SONACOMS,670.75,634.75,607.43,544.09,True,1.48,True,0.93,False,0.97,False,False,True,False,87,73.2,70.2,,676.08,659.14,5
CGPOWER,910.9,927.12,892.72,779.65,False,7.14,True,2.33,False,1.38,False,True,True,True,86,47.4,62.1,,923.52,902.15,5
JINDALSAW,272.3,257.42,244.22,213.62,True,1.16,True,0.76,False,1.12,False,False,False,False,86,66.6,62.6,,275.78,255.79,5
TORNTPHARM,4898.2,4652.8,4504.26,4110.86,True,1.01,True,1.19,False,1.02,False,False,True,False,86,76.9,70.9,,4942.34,4842.15,5
ABCAPITAL,397.35,386.49,370.32,336.27,True,3.25,True,1.04,False,1.17,False,False,True,False,85,58.3,64.9,,401.75,386.31,5
WELSPUNLIV,166.53,161.05,150.26,136.62,True,3.96,True,0.78,False,1.01,False,False,True,False,85,60.1,66.1,,170.12,162.84,5
ZYDUSWELL,571.5,550.36,522.31,469.25,True,5.84,True,0.81,False,1.06,False,False,True,False,85,60.2,68.9,,575.27,558.44,5
EMCURE,1809.5,1807.65,1748.28,1559.99,True,6.92,True,0.47,True,0.85,False,False,False,False,84,53.2,66.7,,1865.26,1803.2,5
SAREGAMA,476.1,469.29,438.32,410.18,True,7.45,True,0.12,True,1.33,False,False,False,False,83,55.1,68.1,,480.38,449.55,5
