symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
ANANDRATHI,2194.8,2112.56,2018.97,1736.27,True,1.58,True,0.5,True,1.0,False,True,True,True,90,70.9,77.9,⚠️ W RSI>75,2201.2,2170.53,8
POWERINDIA,35275.0,33903.93,33345.19,28472.01,True,9.05,True,0.55,True,0.69,True,True,False,False,88,59.0,62.0,,35615.58,35164.8,8
KALYANKJIL,601.6,583.31,518.86,463.88,True,7.3,True,0.38,True,0.76,False,True,False,False,96,61.3,70.0,,613.01,600.6,7
CARTRADE,2802.6,2776.6,2626.52,2327.04,True,14.83,True,0.15,True,0.6,True,False,False,False,95,54.4,64.8,,2857.85,2777.32,7
HSCL,781.8,755.6,711.6,590.27,True,4.6,True,0.33,True,0.66,True,False,False,False,95,61.1,71.9,,790.59,767.73,7
NATIONALUM,388.0,375.68,371.24,343.81,True,12.71,True,1.34,False,1.63,False,True,True,True,93,57.6,57.9,,391.24,385.41,7
MOTHERSON,170.4,159.63,150.8,131.34,True,0.93,True,0.55,True,0.61,True,False,False,False,93,74.1,74.8,,171.07,167.93,7
GABRIEL,1467.6,1438.64,1331.98,1123.53,True,8.09,True,0.29,True,0.61,True,False,False,False,91,56.2,72.0,,1485.88,1431.17,7
TVSMOTOR,4356.8,4200.81,3923.62,3617.34,True,2.64,True,0.52,True,0.68,True,False,False,False,91,65.6,71.1,,4411.51,4336.86,7
ACMESOLAR,371.75,370.71,359.55,305.88,True,6.75,True,0.29,True,0.69,True,False,False,False,87,51.7,66.2,,373.32,361.44,7
JINDALSAW,268.65,265.74,257.52,226.36,True,4.4,True,0.3,True,0.88,False,True,True,True,82,54.2,62.0,,271.17,265.73,7
CHOLAFIN,1868.0,1859.61,1785.3,1674.44,True,4.33,True,0.39,True,0.55,True,True,False,False,81,53.8,61.3,,1891.59,1864.73,7
INDIANB,875.0,864.93,849.87,823.64,True,10.72,True,0.38,True,1.03,False,True,True,True,74,56.2,58.2,,887.89,873.13,7
