symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
CEMPRO,1222.5,1130.67,977.73,788.39,True,5.35,True,0.23,True,0.94,False,False,False,False,99,64.0,72.4,,1292.89,1215.78,6
HFCL,202.29,183.45,155.0,105.12,True,8.09,True,0.51,True,1.04,False,False,False,False,99,67.0,73.5,,213.21,198.79,6
ACUTAAS,3277.2,3109.62,2881.35,2207.0,True,4.85,True,0.62,False,0.83,False,True,False,False,98,64.0,70.3,,3303.3,3210.09,6
ATHERENERG,1006.75,984.3,935.95,746.42,True,5.82,True,0.58,True,0.84,False,False,False,False,98,56.3,65.5,,1014.01,957.74,6
SCHNEIDER,1442.2,1254.23,1191.32,965.39,True,0.43,True,2.21,False,1.07,False,True,False,False,97,68.1,63.9,,1449.95,1403.6,6
ADANIGREEN,1511.2,1471.42,1359.35,1130.45,True,2.94,True,0.56,True,1.05,False,False,False,False,96,58.9,69.9,,1558.56,1485.51,6
WELCORP,1416.4,1378.55,1277.93,1020.0,True,1.57,True,0.49,True,0.83,False,False,False,False,96,60.8,76.2,⚠️ W RSI>75,1440.44,1397.7,6
ADANIENSOL,1493.7,1491.69,1396.44,1141.49,True,7.5,True,0.5,True,0.88,False,False,False,False,95,53.2,68.0,,1552.55,1478.52,6
ABDL,620.55,599.82,565.42,521.87,True,10.94,True,0.54,True,0.81,False,False,False,False,94,61.9,64.9,,639.24,609.54,6
DEEPAKFERT,1582.9,1493.68,1377.31,1283.63,True,10.37,True,0.53,True,0.74,False,False,False,False,93,66.8,68.1,,1619.12,1575.42,6
J&KBANK,160.2,153.94,142.74,120.83,True,4.16,True,0.56,True,0.9,False,False,False,False,91,66.6,81.3,⚠️ W RSI>75,163.65,158.84,6
THERMAX,4799.9,4702.9,4413.96,3690.09,True,5.42,True,0.5,True,0.86,False,False,False,False,91,57.2,73.1,,4939.93,4748.35,6
HONASA,419.9,404.65,378.57,322.73,True,4.21,True,0.27,True,0.71,False,False,False,False,90,65.0,70.8,,422.22,412.34,6
TRITURBINE,717.65,676.28,631.05,559.54,True,8.88,True,0.47,True,1.18,False,False,True,False,90,61.3,67.4,,736.19,702.65,6
VIJAYA,1294.6,1294.24,1224.6,1087.24,True,9.33,True,0.59,True,0.93,False,False,False,False,88,52.2,67.0,,1332.13,1289.41,6
FEDERALBNK,319.9,310.55,298.92,267.45,True,1.54,True,0.49,True,0.64,True,False,False,False,84,66.7,70.3,,324.62,318.68,6
CGCL,217.73,207.66,196.89,184.78,True,3.66,True,1.24,False,0.95,False,True,True,True,80,67.8,66.9,,219.86,214.95,6
KARURVYSYA,294.55,290.32,290.06,269.54,True,14.24,True,0.51,True,0.75,False,True,False,False,76,54.0,54.5,,297.2,291.21,6
TIINDIA,3257.6,3161.31,3023.53,2861.52,True,4.67,True,0.49,True,0.68,True,False,False,False,75,60.2,63.5,,3317.01,3229.47,6
CCL,1159.4,1124.47,1105.95,1003.69,True,6.21,True,0.89,False,0.95,False,True,True,True,74,58.8,57.9,,1175.87,1149.35,6
LALPATHLAB,1669.6,1616.27,1563.1,1490.56,True,7.4,True,0.47,True,0.83,False,True,False,False,74,62.9,62.2,,1694.59,1662.34,6
KIRLOSENG,2504.4,1978.03,1800.22,1399.83,True,7.93,True,7.46,False,1.84,False,False,False,False,99,83.8,69.4,⚠️ D RSI>80,2722.72,2427.77,5
APARINDS,16654.0,14846.07,13380.95,10557.7,True,0.57,True,1.16,False,0.99,False,False,False,False,98,75.6,83.1,⚠️ W RSI>75,16766.75,16317.67,5
NETWEB,4925.1,4642.63,4266.38,3494.31,True,6.08,True,1.15,False,0.84,False,False,False,False,98,60.6,67.5,,5180.17,4896.1,5
SYRMA,1373.0,1241.72,1115.94,887.1,True,3.45,True,0.99,False,1.03,False,False,False,False,98,79.1,77.1,⚠️ W RSI>75,1423.42,1356.74,5
GABRIEL,1217.4,1115.78,1069.14,997.39,True,12.13,True,1.65,False,1.06,False,False,False,False,97,65.3,58.3,,1255.15,1207.29,5
LAURUSLABS,1481.0,1388.71,1301.74,1081.6,True,0.34,True,1.11,False,1.09,False,False,False,False,97,72.6,72.9,,1487.49,1433.56,5
RRKABEL,2368.2,2171.89,1960.34,1590.75,True,2.44,True,1.3,False,0.95,False,False,False,False,97,77.9,80.5,⚠️ W RSI>75,2429.93,2349.65,5
IDEA,14.45,14.33,13.08,10.76,True,5.8,True,0.71,False,0.82,False,False,False,False,97,57.0,69.8,,14.98,14.39,5
ADANIPOWER,231.39,227.3,216.08,173.19,True,8.97,True,0.69,False,0.96,False,False,False,False,96,55.5,63.9,,235.74,225.91,5
GVT&D,5404.0,5040.33,4697.84,3709.22,True,4.35,True,1.1,False,1.1,False,False,False,False,96,63.1,75.3,⚠️ W RSI>75,5655.65,5344.65,5
AEGISLOG,1055.7,901.2,800.95,741.24,True,3.46,True,0.88,False,0.9,False,False,True,False,95,84.4,72.6,⚠️ D RSI>80,1073.07,1042.91,5
BELRISE,242.07,230.18,218.84,183.88,True,3.01,True,0.76,False,0.97,False,False,False,False,95,63.7,73.8,,248.68,239.38,5
POWERINDIA,36090.0,35409.2,33364.23,25924.18,True,6.95,True,0.68,False,0.86,False,False,False,False,95,56.0,69.8,,37372.34,35978.98,5
BHEL,399.85,395.87,374.47,307.27,True,5.9,True,0.71,False,1.16,False,False,False,False,94,53.8,67.3,,415.16,397.3,5
DATAPATTNS,4831.0,4451.4,4105.03,3335.77,True,2.52,True,1.08,False,0.91,False,False,False,False,94,65.7,74.1,,4937.83,4714.98,5
NEULANDLAB,18102.0,17066.43,16314.72,14932.13,True,8.33,True,1.02,False,1.09,False,False,False,False,94,68.5,64.1,,18450.43,17236.75,5
OLAELEC,43.63,42.42,39.26,38.68,True,38.76,False,0.58,True,0.73,False,False,False,False,94,58.1,56.9,,44.22,41.83,5
ANANDRATHI,1915.8,1804.45,1762.14,1564.86,True,1.93,True,1.07,False,1.37,False,False,True,False,93,74.2,64.7,,1951.65,1908.29,5
CARBORUNIV,1212.3,1100.6,1028.88,935.93,True,7.24,True,4.74,False,1.84,False,False,False,False,93,72.4,74.3,,1277.28,1201.6,5
CRAFTSMAN,9445.5,9148.85,8631.54,7532.21,True,4.96,True,1.2,False,1.04,False,False,True,False,93,60.8,71.7,,9730.72,9397.09,5
MAHABANK,87.89,84.83,79.86,67.76,True,3.63,True,0.67,False,1.01,False,False,False,False,92,63.5,76.1,⚠️ W RSI>75,89.94,87.13,5
