symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
GLAND,2502.9,2449.15,2337.93,2028.05,True,3.21,True,0.57,True,0.9,False,True,True,True,91,57.9,71.8,,2538.44,2497.5,8
FEDERALBNK,358.85,345.45,328.26,285.88,True,0.29,True,0.46,True,0.65,True,False,False,False,95,71.5,77.6,⚠️ W RSI>75,360.06,354.4,7
AEGISVOPAK,290.16,281.49,255.83,233.93,True,6.85,True,0.78,False,0.63,True,True,False,False,93,58.8,65.0,,295.77,287.71,7
SAREGAMA,522.85,501.12,470.21,424.51,True,2.44,True,0.35,True,0.91,False,True,False,False,92,61.7,72.1,,531.83,516.78,7
MINDACORP,700.95,684.05,656.67,594.31,True,1.93,True,0.44,True,1.04,False,True,False,False,91,58.8,66.3,,715.46,696.55,7
KARURVYSYA,342.45,322.26,307.05,279.44,True,1.24,True,0.51,True,0.58,True,False,False,False,89,70.0,71.1,,347.1,340.26,7
GODREJIND,1317.6,1299.92,1217.01,1108.27,True,8.69,True,0.34,True,0.76,False,True,False,False,85,57.0,63.6,,1325.12,1303.2,7
AEGISLOG,1280.8,1271.19,1126.74,869.6,True,10.71,True,0.2,True,0.7,False,False,False,False,99,54.4,69.9,,1292.69,1221.08,6
ATHERENERG,1260.3,1212.01,1118.32,855.63,True,6.3,True,0.59,True,0.76,False,False,False,False,99,62.0,74.3,,1275.87,1230.87,6
RRKABEL,2602.8,2429.97,2264.64,1797.33,True,6.21,True,2.33,False,1.15,False,True,False,False,97,66.9,74.1,,2663.26,2590.41,6
GABRIEL,1441.8,1355.42,1252.66,1081.49,True,5.14,True,0.59,True,0.82,False,False,False,False,96,62.5,72.5,,1450.85,1394.6,6
SONACOMS,769.4,704.63,658.37,568.46,True,0.49,True,1.66,False,1.06,False,True,False,False,96,80.8,79.1,⚠️ D+W OB,773.97,761.19,6
RADICO,4340.8,4129.06,3879.41,3328.32,True,3.42,True,2.82,False,1.43,False,True,False,False,95,72.6,76.7,⚠️ W RSI>75,4394.39,4316.68,6
HSCL,750.65,735.26,685.31,569.8,True,8.4,True,0.52,True,1.02,False,False,False,False,92,56.6,69.1,,782.68,741.76,6
ANANDRATHI,2073.7,2041.93,1957.3,1689.76,True,4.71,True,0.21,True,0.78,False,False,False,False,89,60.7,70.7,,2091.09,2043.95,6
ZYDUSWELL,577.55,568.46,546.86,484.84,True,5.61,True,0.36,True,0.99,False,False,False,False,85,53.9,66.6,,581.78,556.49,6
AUROPHARMA,1580.2,1554.27,1517.67,1357.62,True,3.46,True,0.56,True,0.94,False,True,False,False,81,57.3,64.3,,1590.09,1564.53,6
ZYDUSLIFE,1126.8,1122.16,1093.86,1004.99,True,4.54,True,0.46,True,0.94,False,True,False,False,78,53.2,65.3,,1135.43,1116.58,6
UNIONBANK,171.24,169.3,167.73,162.31,True,14.21,True,0.67,False,0.67,True,True,False,False,77,54.2,53.8,,172.97,169.65,6
UNITDSPR,1515.9,1434.9,1378.03,1350.78,True,1.36,True,1.32,False,1.03,False,True,True,True,73,72.3,67.0,,1536.54,1509.09,6
LAURUSLABS,1816.2,1628.54,1502.67,1206.18,True,0.57,True,1.99,False,1.33,False,False,False,False,98,81.8,85.0,⚠️ D+W OB,1828.43,1783.22,5
NETWEB,4524.0,4357.22,4335.73,3727.36,True,13.73,True,1.01,False,1.47,False,False,False,False,98,55.5,57.9,,4602.6,4247.75,5
SYRMA,1366.8,1357.93,1291.43,1011.14,True,9.94,True,2.5,False,1.16,False,False,True,False,97,52.4,65.6,,1404.7,1361.64,5
