symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
HSCL,681.55,662.99,635.41,544.17,True,5.08,True,0.38,True,0.64,True,True,False,False,92,57.1,66.7,,685.18,673.33,8
NAVINFLUOR,7618.0,7534.04,7273.76,6366.47,True,2.46,True,0.47,True,0.85,False,True,True,True,90,55.2,72.9,,7688.68,7572.42,8
KIRLOSENG,2414.2,2298.99,2075.24,1552.1,True,11.24,True,0.71,False,0.82,False,True,True,True,98,61.5,73.2,,2437.13,2368.63,7
GRANULES,898.05,840.07,787.65,664.24,True,1.07,True,0.9,False,0.94,False,True,True,True,96,78.4,78.4,⚠️ W RSI>75,905.0,891.11,7
NUVAMA,1919.3,1828.76,1679.48,1467.28,True,3.73,True,0.67,False,1.21,False,True,True,True,92,65.1,77.8,⚠️ W RSI>75,1956.95,1908.29,7
VIJAYA,1389.4,1353.07,1290.57,1123.66,True,2.69,True,0.49,True,0.83,False,True,False,False,91,58.6,70.4,,1403.4,1374.42,7
AEGISVOPAK,281.95,259.66,234.91,226.32,True,9.48,True,1.9,False,1.39,False,True,True,True,86,63.5,68.9,,290.19,278.86,7
AJANTPHARM,3454.2,3298.8,3170.72,2904.17,True,1.5,True,0.53,True,0.83,False,True,False,False,86,66.8,63.2,,3469.37,3396.6,7
PHOENIXLTD,2132.4,2015.46,1901.71,1758.31,True,1.72,True,1.71,False,1.07,False,True,True,True,85,70.5,71.8,,2151.15,2118.88,7
STARHEALTH,595.55,581.44,553.74,501.34,True,4.54,True,1.1,False,1.02,False,True,True,True,85,65.7,75.8,⚠️ W RSI>75,603.6,593.41,7
ZYDUSWELL,576.05,561.27,531.42,474.28,True,5.09,True,0.39,True,0.82,False,True,False,False,85,58.5,69.5,,587.59,572.68,7
AUROPHARMA,1550.2,1544.15,1493.96,1333.59,True,5.29,True,0.52,True,0.96,False,True,True,True,81,53.7,69.0,,1567.27,1544.45,7
PTCIL,17591.0,17553.96,17415.28,16973.51,True,11.38,True,0.35,True,0.77,False,True,True,True,74,50.8,51.4,,17718.7,17482.5,7
CEMPRO,1601.4,1415.03,1202.29,894.23,True,2.79,True,0.31,True,0.98,False,False,False,False,99,81.2,82.4,⚠️ D+W OB,1625.32,1530.47,6
HFCL,223.08,209.43,183.53,121.65,True,2.8,True,0.33,True,0.86,False,False,False,False,99,64.3,78.4,⚠️ W RSI>75,223.63,214.09,6
ACUTAAS,3546.9,3410.77,3165.52,2394.71,True,5.16,True,0.56,True,0.89,False,False,False,False,98,60.7,75.4,⚠️ W RSI>75,3584.58,3480.52,6
RRKABEL,2291.3,2288.87,2137.02,1709.36,True,10.11,True,0.57,True,1.04,False,False,False,False,97,52.7,70.2,,2385.18,2281.72,6
ADANIENSOL,1678.0,1589.57,1491.19,1204.51,True,2.09,True,0.52,True,1.08,False,False,True,False,96,67.7,75.8,⚠️ W RSI>75,1706.0,1664.73,6
ANANDRATHI,2081.8,2006.22,1894.3,1639.05,True,4.34,True,0.91,False,0.94,False,True,False,False,95,66.2,78.7,⚠️ W RSI>75,2111.11,2068.93,6
CAPLIPOINT,2648.1,2526.53,2309.87,2032.89,True,1.89,True,0.52,True,0.95,False,False,False,False,94,66.2,79.6,⚠️ W RSI>75,2701.7,2623.37,6
CGCL,258.21,235.65,216.76,191.93,True,2.39,True,1.32,False,1.41,False,True,False,False,94,81.7,77.9,⚠️ D+W OB,262.26,255.34,6
HONASA,470.75,451.96,417.16,346.36,True,4.19,True,0.35,True,1.01,False,False,False,False,94,71.4,79.5,⚠️ W RSI>75,480.48,468.18,6
NEULANDLAB,19114.0,18558.13,17509.29,15447.95,True,4.85,True,0.59,True,1.13,False,False,False,False,93,66.3,73.4,,19369.35,18925.06,6
SAILIFE,1263.2,1232.72,1180.76,1020.01,True,2.23,True,0.7,False,1.06,False,True,False,False,93,61.1,71.0,,1278.88,1257.04,6
CRAFTSMAN,9230.5,9223.76,8924.22,7823.21,True,7.12,True,0.22,True,0.88,False,False,True,False,92,52.2,63.2,,9298.29,9090.9,6
BHARATFORG,2100.4,2096.98,2015.56,1722.86,True,5.86,True,0.45,True,0.92,False,False,False,False,91,53.8,73.3,,2154.55,2093.4,6
GLAND,2465.1,2410.63,2261.1,1963.33,True,4.21,True,0.56,True,0.95,False,False,False,False,91,60.5,72.5,,2527.32,2449.15,6
ADANIENT,3150.6,3088.33,2904.71,2533.62,True,2.91,True,0.76,False,0.89,False,True,False,False,90,58.7,70.9,,3203.1,3139.16,6
MINDACORP,675.3,678.59,639.5,579.79,False,5.37,True,0.5,True,1.13,False,True,True,True,90,52.7,68.1,,686.24,671.43,6
NAM-INDIA,1196.3,1177.12,1119.89,967.49,True,3.02,True,0.58,True,1.07,False,False,True,False,89,57.6,68.8,,1216.01,1187.71,6
