symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
NEULANDLAB,23496.0,22341.75,20514.98,17000.43,True,1.61,True,0.52,True,0.63,True,True,False,False,96,66.8,78.5,⚠️ W RSI>75,23753.73,23326.65,8
IPCALAB,1959.8,1852.28,1775.53,1603.05,True,1.62,True,0.71,False,0.62,True,True,True,True,89,69.0,67.2,,1972.27,1945.35,8
HEG,710.2,690.93,644.24,579.66,True,5.18,True,0.46,True,0.86,False,True,True,True,88,62.2,69.7,,721.17,707.29,8
FLUOROCHEM,4672.1,4586.77,4346.45,3830.09,True,5.78,True,0.46,True,0.76,False,True,True,True,87,59.2,68.5,,4734.43,4655.44,8
OFSS,11855.0,11643.5,11174.47,9465.41,True,1.7,True,0.55,True,1.08,False,True,True,True,87,57.7,67.5,,11927.92,11708.28,8
CHENNPETRO,1352.4,1334.86,1238.51,1028.93,True,9.22,True,0.43,True,0.65,True,False,False,False,97,55.2,78.5,⚠️ W RSI>75,1391.39,1348.65,7
SYRMA,1493.5,1449.05,1381.17,1093.95,True,3.11,True,0.5,True,0.59,True,False,False,False,97,60.5,67.8,,1500.5,1465.63,7
NETWEB,5272.2,5074.87,4761.66,3959.73,True,9.3,True,1.77,False,1.09,False,True,True,True,95,58.4,70.4,,5455.55,5244.75,7
WELSPUNLIV,192.29,176.83,166.56,146.41,True,1.39,True,0.57,True,0.69,True,False,False,False,93,74.0,73.1,,192.99,187.41,7
M&MFIN,383.35,382.93,362.16,328.46,True,7.63,True,0.32,True,0.59,True,False,False,False,92,53.6,62.0,,388.99,380.02,7
MOTHERSON,166.0,163.64,154.96,133.82,True,4.2,True,0.42,True,0.67,True,False,False,False,91,60.8,74.8,,168.11,164.61,7
ANANDRATHI,2182.9,2146.07,2062.22,1770.91,True,2.11,True,0.3,True,0.66,True,False,False,False,90,63.3,76.4,⚠️ W RSI>75,2197.19,2167.03,7
NYKAA,338.0,330.82,319.72,281.85,True,2.87,True,0.54,True,0.78,False,True,False,False,89,59.3,71.5,,340.69,336.06,7
LTF,321.9,316.11,309.28,285.86,True,4.93,True,0.54,True,0.77,False,True,False,False,87,57.1,58.8,,323.97,318.28,7
TBOTEK,1696.6,1646.73,1549.96,1430.97,True,3.86,True,0.49,True,0.65,True,False,False,False,87,61.5,67.9,,1727.63,1688.31,7
BOSCHLTD,48780.0,46328.22,43376.74,38889.17,True,0.83,True,0.69,False,0.71,False,True,True,True,86,75.3,77.0,⚠️ W RSI>75,48993.94,48411.54,7
PNBHOUSING,1178.0,1147.42,1101.9,1002.1,True,2.77,True,0.64,False,0.76,False,True,True,True,86,64.2,68.9,,1196.2,1175.42,7
COFORGE,1901.8,1802.34,1667.72,1553.79,True,3.75,True,0.49,True,0.88,False,True,True,True,83,70.4,69.6,,1911.01,1879.12,7
ATHERENERG,1495.3,1434.23,1306.32,962.71,True,5.36,True,0.53,True,0.71,False,False,False,False,99,63.6,76.7,⚠️ W RSI>75,1514.51,1470.83,6
KALYANKJIL,629.3,597.58,543.18,476.11,True,3.03,True,0.33,True,0.78,False,False,False,False,98,67.0,70.1,,636.59,609.29,6
RRKABEL,2830.1,2761.17,2553.22,1968.88,True,5.15,True,0.58,True,1.07,False,False,False,False,98,61.1,80.0,⚠️ W RSI>75,2921.72,2787.21,6
ACUTAAS,3329.2,3265.71,3248.56,2634.51,True,10.98,True,0.67,False,0.93,False,True,False,False,96,52.9,58.7,,3344.34,3253.74,6
BHEL,433.95,416.54,406.97,346.7,True,2.81,True,0.56,True,0.92,False,False,False,False,95,62.0,62.7,,438.64,415.58,6
RADICO,4606.0,4545.83,4266.25,3554.26,True,2.97,True,0.51,True,0.89,False,False,False,False,93,62.1,78.9,⚠️ W RSI>75,4655.25,4569.73,6
FINCABLES,1291.15,1211.03,1132.67,993.34,True,6.03,True,0.53,True,0.78,False,False,False,False,92,65.2,66.9,,1316.31,1268.73,6
NATIONALUM,389.3,384.43,375.81,346.33,True,12.2,True,0.48,True,0.9,False,False,False,False,92,54.5,58.4,,403.75,387.61,6
KARURVYSYA,346.3,336.94,323.84,291.0,True,3.44,True,0.5,True,1.13,False,False,False,False,91,61.1,66.1,,358.86,344.7,6
CRAFTSMAN,10898.0,10398.49,9876.59,8464.31,True,0.57,True,0.41,True,0.86,False,False,False,False,90,64.7,69.5,,10940.43,10462.53,6
HONASA,481.85,472.7,453.07,375.89,True,4.89,True,0.44,True,0.85,False,False,False,False,90,57.1,77.5,⚠️ W RSI>75,489.2,473.33,6
GLAND,2873.5,2767.01,2577.33,2157.15,True,5.47,True,0.36,True,0.84,False,False,False,False,89,64.0,75.9,⚠️ W RSI>75,2927.32,2852.74,6
TVSMOTOR,4409.8,4313.14,4058.54,3676.42,True,1.67,True,0.58,True,0.98,False,False,False,False,88,63.4,70.3,,4473.47,4362.23,6
TITAN,5139.3,5015.7,4797.57,4315.82,True,0.91,True,0.55,True,0.82,False,False,False,False,87,70.1,71.5,,5191.89,5064.43,6
UNIONBANK,184.5,182.46,176.45,165.6,True,7.56,True,0.57,True,0.99,False,False,False,False,85,57.2,62.0,,189.83,183.9,6
VIJAYA,1472.4,1451.04,1390.0,1205.66,True,6.4,True,0.41,True,0.7,False,False,False,False,85,58.2,70.9,,1490.49,1462.64,6
