symbol,close,ema20,ema50,ema200,ema_stack,pct_from_52w,near_52w,vol_ratio,vol_contracted,atr_ratio,atr_contracted,nr7,inside_bar,nr7_ib,rs_rank,daily_rsi,weekly_rsi,rsi_alert,entry_trigger,stop_loss,score
DATAPATTNS,4533.5,4482.34,4193.99,3410.82,True,8.52,True,0.41,True,0.5,True,False,False,False,92,54.7,68.5,,4619.62,4490.5,7
CRAFTSMAN,9305.0,9236.64,8783.04,7650.72,True,6.37,True,0.36,True,0.67,True,False,False,False,91,55.1,63.8,,9537.53,9255.24,7
CEMPRO,1363.3,1192.77,1038.57,816.54,True,0.02,True,0.27,True,0.74,False,False,False,False,99,73.8,78.0,⚠️ W RSI>75,1364.96,1290.71,6
HFCL,212.09,196.32,167.13,111.42,True,3.63,True,0.36,True,0.77,False,False,True,False,99,68.2,76.9,⚠️ W RSI>75,216.83,209.79,6
CARTRADE,2813.4,2468.93,2200.51,2146.93,True,14.5,True,0.57,True,0.75,False,False,False,False,97,77.7,67.6,,2872.87,2698.8,6
WOCKPHARMA,1962.7,1932.95,1786.45,1533.88,True,18.97,False,0.22,True,0.53,True,False,False,False,89,56.9,63.4,,1995.99,1948.05,6
CARBORUNIV,1163.9,1127.4,1054.14,946.26,True,10.94,True,0.54,True,0.87,False,False,False,False,88,58.9,68.4,,1197.9,1156.84,6
DEEPAKFERT,1604.6,1529.82,1419.22,1301.31,True,9.14,True,0.33,True,0.78,False,False,False,False,88,65.1,70.8,,1611.61,1558.44,6
NAVINFLUOR,7585.0,7403.18,7108.98,6245.22,True,2.88,True,0.37,True,0.87,False,False,False,False,87,60.1,70.9,,7817.81,7552.94,6
SOLARINDS,18610.0,17912.1,17130.84,15141.68,True,1.91,True,1.29,False,1.15,False,True,False,False,85,59.9,61.2,,18990.97,18471.51,6
MEDANTA,1328.0,1274.4,1224.87,1194.27,True,8.79,True,0.55,True,0.65,True,False,False,False,81,70.2,62.2,,1345.34,1311.79,6
JINDALSAW,260.25,252.62,239.12,210.79,True,3.58,True,0.42,True,0.63,True,False,False,False,76,59.9,62.7,,264.96,256.89,6
CCL,1183.0,1145.74,1119.8,1020.78,True,4.3,True,0.35,True,0.65,True,False,False,False,72,63.2,61.0,,1225.02,1168.93,6
KPIL,1355.7,1348.12,1295.96,1208.54,True,8.37,True,1.49,False,1.04,False,True,True,True,72,53.8,67.3,,1386.38,1350.15,6
SYRMA,1421.6,1319.31,1179.67,921.83,True,6.33,True,0.95,False,1.1,False,False,False,False,99,71.2,79.5,⚠️ W RSI>75,1455.45,1386.71,5
ACUTAAS,3567.5,3259.63,2998.41,2276.94,True,1.18,True,1.35,False,1.03,False,False,False,False,98,72.8,78.9,⚠️ W RSI>75,3613.61,3517.48,5
AEGISLOG,1254.7,1021.15,877.88,767.0,True,1.59,True,1.42,False,1.37,False,False,False,False,98,91.8,77.9,⚠️ D+W OB,1276.27,1161.84,5
ATHERENERG,1130.4,1021.71,962.66,764.98,True,3.89,True,1.39,False,1.15,False,False,False,False,98,70.1,74.6,,1177.38,1118.98,5
KIRLOSENG,2341.1,2183.8,1937.03,1458.13,True,13.93,True,1.03,False,0.81,False,False,False,False,98,65.2,79.3,⚠️ W RSI>75,2462.46,2327.67,5
ADANIGREEN,1535.0,1492.15,1393.13,1151.71,True,1.41,True,0.62,False,0.77,False,False,False,False,97,60.2,73.6,,1547.55,1480.92,5
RRKABEL,2381.7,2294.75,2064.21,1646.52,True,6.56,True,1.05,False,1.05,False,False,True,False,97,65.2,79.8,⚠️ W RSI>75,2436.43,2367.63,5
IDEA,14.64,14.34,13.35,10.97,True,4.56,True,0.85,False,0.81,False,False,False,False,97,59.2,66.2,,14.86,14.34,5
WELCORP,1477.6,1418.71,1315.59,1042.58,True,3.99,True,1.16,False,1.11,False,False,False,False,97,63.0,79.8,⚠️ W RSI>75,1540.54,1459.04,5
ABDL,669.55,618.55,578.7,526.82,True,3.08,True,1.38,False,0.91,False,False,False,False,96,74.6,64.1,,676.63,660.24,5
GABRIEL,1245.9,1173.74,1106.4,1015.61,True,10.08,True,0.83,False,0.82,False,False,False,False,96,63.7,63.9,,1268.27,1223.68,5
LAURUSLABS,1493.3,1430.48,1339.57,1103.38,True,2.48,True,1.88,False,0.93,False,False,False,False,96,66.5,79.3,⚠️ W RSI>75,1532.73,1479.52,5
SCHNEIDER,1387.0,1309.35,1230.54,990.55,True,5.57,True,1.43,False,1.0,False,False,True,False,96,57.8,68.4,,1416.21,1368.63,5
ADANIENSOL,1521.4,1496.49,1418.96,1160.19,True,5.78,True,0.76,False,0.71,False,False,False,False,95,56.9,70.1,,1538.24,1468.53,5
BELRISE,237.0,235.27,223.73,187.26,True,5.95,True,0.62,False,0.8,False,False,False,False,95,55.3,75.0,,243.24,234.18,5
BHEL,413.95,401.88,381.77,313.42,True,2.58,True,0.96,False,0.73,False,False,False,False,95,60.6,70.8,,422.82,411.39,5
ADANIENT,3143.6,2982.12,2783.91,2461.43,True,0.2,True,0.7,False,0.96,False,False,False,False,94,65.9,74.7,,3152.95,3009.79,5
HONASA,466.5,420.03,390.08,328.32,True,1.45,True,1.85,False,1.51,False,False,False,False,94,78.7,73.6,,473.82,455.14,5
NEULANDLAB,18786.0,17567.45,16677.13,15109.82,True,4.87,True,1.11,False,1.16,False,False,False,False,94,73.6,66.2,,19182.16,18449.53,5
ANANDRATHI,1964.9,1864.31,1797.04,1583.38,True,3.34,True,1.47,False,1.36,False,False,False,False,93,72.4,72.1,,2006.0,1953.34,5
MAHABANK,91.2,87.44,82.13,69.1,True,3.49,True,0.92,False,1.03,False,False,False,False,93,64.9,75.0,,92.87,89.81,5
CAPLIPOINT,2564.0,2382.91,2154.89,1954.35,True,4.15,True,1.0,False,1.03,False,False,False,False,93,71.2,78.5,⚠️ W RSI>75,2662.36,2548.35,5
NAM-INDIA,1196.4,1131.57,1076.33,937.76,True,0.34,True,0.72,False,0.91,False,False,False,False,93,65.8,68.4,,1201.7,1155.24,5
THERMAX,5120.5,4834.99,4534.82,3767.72,True,2.98,True,1.0,False,1.22,False,False,False,False,93,66.5,75.3,⚠️ W RSI>75,5223.72,5046.95,5
ACMESOLAR,390.8,350.62,323.72,277.79,True,1.38,True,1.02,False,0.96,False,False,False,False,92,77.4,81.2,⚠️ W RSI>75,396.65,377.87,5
OFSS,10863.0,10161.45,9516.81,8416.63,True,2.4,True,1.25,False,1.04,False,False,False,False,92,69.8,70.1,,11141.13,10539.45,5
VIJAYA,1369.9,1318.75,1250.85,1100.77,True,4.06,True,2.69,False,1.0,False,False,True,False,92,58.8,69.3,,1376.58,1336.76,5
AIAENG,4996.0,4676.08,4377.35,3893.21,True,3.55,True,1.33,False,1.19,False,False,False,False,91,71.7,70.1,,5149.14,4836.16,5
NUVAMA,1788.1,1687.8,1568.03,1412.25,True,2.02,True,0.74,False,0.81,False,False,False,False,91,72.7,74.0,,1821.82,1763.14,5
OLECTRA,1512.4,1413.86,1316.67,1240.93,True,11.77,True,0.72,False,0.79,False,False,False,False,91,68.6,69.5,,1547.55,1503.5,5
RADICO,3952.6,3714.88,3514.56,3138.01,True,0.6,True,0.97,False,0.97,False,False,False,False,91,77.1,71.8,,3980.58,3909.39,5
CGPOWER,976.5,936.17,886.11,768.48,True,0.25,True,1.14,False,0.86,False,False,False,False,90,64.4,71.6,,979.88,949.05,5
GLAND,2465.2,2294.46,2154.29,1903.37,True,2.5,True,1.34,False,0.92,False,False,True,False,90,70.1,68.1,,2506.6,2422.57,5
GRANULES,811.4,777.3,744.85,637.69,True,2.12,True,0.94,False,1.13,False,False,False,False,90,64.2,69.4,,829.83,805.69,5
POLYCAB,9713.5,9656.03,9209.93,8048.37,True,4.07,True,1.32,False,1.27,False,False,True,False,90,54.4,69.5,,9989.48,9661.33,5
BHARATFORG,2108.8,2059.62,1968.42,1682.77,True,5.77,True,1.96,False,1.24,False,False,False,False,89,61.3,74.8,,2170.07,2086.21,5
CUMMINSIND,5663.0,5660.88,5482.78,4719.09,True,7.16,True,1.51,False,1.17,False,False,False,False,89,51.6,62.3,,5745.74,5608.89,5
J&KBANK,156.2,155.59,145.94,123.05,True,6.55,True,0.67,False,0.9,False,False,False,False,88,55.7,73.0,,157.76,150.53,5
SAILIFE,1243.8,1205.4,1148.53,995.11,True,1.29,True,0.75,False,0.83,False,False,False,False,88,63.1,73.8,,1261.26,1223.78,5
LTF,312.7,291.0,283.64,268.0,True,4.11,True,2.2,False,0.97,False,False,False,False,87,70.8,61.7,,316.22,309.24,5
MOTHERSON,147.51,145.43,138.54,122.57,True,4.99,True,1.81,False,1.16,False,False,False,False,87,57.2,66.5,,149.15,146.33,5
SHRIRAMFIN,1048.1,992.62,975.02,905.55,True,5.41,True,1.31,False,1.07,False,False,False,False,87,69.1,58.0,,1059.66,1036.96,5
ABSLAMC,1144.6,1127.34,1073.72,930.54,True,6.56,True,1.19,False,1.13,False,False,False,False,86,55.4,73.7,,1186.18,1138.86,5
FEDERALBNK,331.4,317.93,304.83,271.07,True,0.18,True,0.68,False,0.75,False,False,False,False,86,74.4,72.8,,332.33,325.32,5
FINCABLES,1144.5,1112.15,1054.63,926.28,True,4.93,True,0.77,False,1.11,False,False,False,False,86,56.4,64.6,,1186.99,1123.88,5
MOTILALOFS,955.95,918.64,873.41,835.5,True,12.16,True,0.65,False,0.71,False,False,False,False,86,65.8,61.4,,964.46,941.56,5
BOSCHLTD,40785.0,39203.23,37798.09,36230.77,True,2.77,True,1.79,False,1.01,False,False,False,False,85,69.1,62.0,,40890.85,39865.1,5
